X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
Esrra,0.66849793,0.652349513,0.637699761,0.716982624,0.223452073,0.125224818,0.614949231,0.553580214,0.531946388,0.251903161,0.578216522,0.445787522,0.5248586,0.553829032,1.053869594,0.460675213,0.454914576,0.749834128,0.190300513,0.224084378,0.317441777,0.611065274,0.572131994,0.121969995,0.35020337,0.56276823,0.359923504,0.536422421,0.063676946,0.23553745,1.005966324,0.322794745,0.317666438,0.154829812,0.503507823,0.370899075,0.255405214,1.127347286,0.334400504,0.485456035,0.247549105,0.827706779,0.422453636,0.881016938,0.971296057,0.018995483,0.337765245,0.306639706,0.291466463,0.890257174,0.679767389,0.458473027,0.469501764,0.347897804,0.022984175,0.222413258,0.682814402,0.692745616,1.059554109,0.608518943,0.280658027,0.267849128,0.669349694,0.226457362,0.671598604,0.076219683,0.178876996,0.480751285
Esrrb,2.359976935,1.477436599,2.577095773,1.66316029,2.175728831,2.419803228,1.204048495,1.746412642,1.932549954,0,2.630764821,1.227944263,1.736338372,1.439431555,1.303880992,1.217393791,3.064790949,1.364007058,1.976452396,1.178250548,1.978245392,1.472690645,2.069307705,2.274618648,1.660533086,1.137480732,3.077053057,2.395698438,1.651412783,2.414675563,1.889298599,0.79136889,2.145781993,1.94814755,1.676517999,1.98582465,1.668906181,1.629673337,1.03947135,2.637514435,1.703801321,2.568455599,1.046702685,1.219100365,2.550721001,1.613687435,2.709871203,2.235449307,1.653277775,2.393360757,1.090913904,2.835134131,2.18718747,1.071978854,1.859899729,1.088908562,1.391534417,3.228215553,0.965444603,1.906719757,2.421450921,2.248713778,2.672546229,1.455046803,1.876197173,0.841703667,1.091675242,2.533627201
Ets1,0,0.219730171,0,0,0.732885923,0,0.287004216,0,0,0.675775048,1.251876912,1.011640803,0.281945848,0.163665354,0.346303908,0.937974912,0,0.897985246,0.350304551,0.458851709,0.794170865,0.69626562,0.383238502,0,0.070827908,0.33781918,0.114304205,0.234245221,0.022021289,0.827395749,0.019307262,0.520249672,0.795963439,0.281867251,0.17088652,0.256496076,0.636318287,0.024478899,0.948667361,0.055002018,2.193539009,0.223460369,0.69360493,0.433581362,0,0.070262461,0,0.17069233,2.17895017,0.691253269,0.296334011,0.078787835,0,0.16237364,0.139213984,0.478351098,1.063925026,0.409514881,1.045857296,0,0,0.141052453,0,0.384546495,0.284903481,0.033622093,0.171538072,0.247816706
Etv1,0.809709039,0.437721248,0.98983454,0.795390896,0.64933903,0.048360361,0.495593211,0.587387476,1.152189619,0.246341869,0.906831575,0.889129106,0.516798224,1.189894362,0.470256307,0.900122704,1.104000389,0.608101182,0.472689035,0.177167409,0.658720834,1.060945305,0.116481871,0.886712077,0.459647517,0.605316219,1.014115107,0.480939768,0.596995315,0.458897606,0.397852065,0.798109711,0.640908706,0.4001838,0.295735788,0.611567632,0.760812073,1.000509239,0.898011426,0.981785631,0.244824344,1.058591934,1.015209991,0.620702754,1.117170319,1.11602302,1.367426899,0.776414578,0.589372896,0.825111434,0.348302512,1.338418368,0.089907508,0.524040249,0.185803914,0.338162777,0,0.406798264,0.205484039,0.438778174,1.536579677,1.424141391,0.667316318,0.909678876,0.326228368,1.52376209,0.884675832,0.819378299
Etv3,0.194925352,0.40522596,0.105348673,0.4768109,0.163813804,0.283775034,0.118174723,0.369546215,0.119301836,0.292238108,0.431542635,0.193102438,0.346611177,0.151149923,0.172525989,0.137376264,0.315474774,0.279002992,0.209014155,0.13315268,0.321968474,0.478754666,0.258163521,0.362879168,0.397583006,0.638227521,0.357937054,0.010878809,0.417338154,0.301034142,0.417254918,0.354285374,0.434965387,0.44014135,0.265102408,0.414933879,0.240501922,0.274612996,0.230339714,0.13996498,0.318899311,0.33292482,0.319946527,0.081152089,0.172178386,0.218780472,0.110301799,0.519905351,0.011462831,0.275745295,0.293273839,0.507779049,0.245139324,0.084059342,0.173717347,0.27485466,0.335616665,0.575446398,0.069765565,0.199145221,0.483262528,0.069735856,0.3828667,0.362193541,0.399975921,0.289791833,0.167474231,0.370119679
Etv4,1.781553941,1.203382795,0.646049425,0.9912516,0.656991486,0.45194064,1.404956984,0.286312469,1.122128277,0.55406763,0.395045079,0.82811024,1.15428104,1.443749442,1.155512723,1.138510261,0.489661427,1.176591511,1.008568838,0.093824369,0.749860007,1.170266975,1.950716851,0.922641426,0.989394168,0.191643322,0.981432108,1.293218182,0.200226499,0.559246031,0.48656674,0.823815621,1.510300931,1.155898551,1.126819914,0.466022816,0.190007769,0.990313082,1.322281808,0.737464056,0.761004673,1.058364219,1.620825649,2.083386094,1.368448062,0.372665525,1.305785083,0.288472092,0.681066032,1.007810719,0.588356813,0.507652271,0.220483386,0.915137118,0.411865195,0.791925505,1.102275804,0,0.63753499,1.748608542,0.531865616,0.802114257,1.688518733,0.884855927,0,1.124067988,0.933208529,1.057954683
Etv6,0.332208973,0.578219674,0,0.20571965,0.722727674,0.125309401,0.571089313,0.029551994,0.344177329,0,0.603117413,0.771927725,0.62804998,0.097504151,0.799963984,1.041795454,1.447965253,1.600199205,1.384822608,0.196528708,0.396833771,0.614554678,0.789206789,0.204070324,1.018650598,0.82896917,0.475208871,0.483037829,0.14589574,0.434571722,0,0.672009873,1.285622407,0.636292417,0.345996503,0.817028172,0.532274006,1.130932862,0.571138631,0.350292347,0.470189233,0.341662534,0.593690922,0.59028824,0.199632471,0.400446685,0.650608782,1.117463801,0.22107459,0,0.535434013,1.192119773,0.569777842,0.543869492,0.336895629,0.694736049,0.1381801,0.598824526,0.173411755,0.183540038,0.929246864,0.894213255,0,0.875791627,0.580234614,0.045080778,0.392364049,0.005329682
Ewsr1,4.189490654,4.243397572,3.906330481,4.104503281,4.209125462,3.138021926,4.096094529,3.742599765,4.308347403,3.576474715,3.861517638,4.180681176,4.061603661,4.207283744,4.117936885,3.9060691,4.117441709,3.892018788,3.971193682,3.41431879,4.348215919,4.090203382,3.555408095,4.23940678,3.968067271,3.378555634,3.510106546,3.215815073,3.939113689,3.815118545,3.910394907,3.561533307,3.897255872,3.776932681,4.335958749,4.031183118,4.427437514,3.937318233,3.551339052,3.783295413,4.069384619,3.929581023,3.904494735,4.286760323,4.078302386,4.065374656,3.89340098,4.013118448,3.779771742,3.894848782,3.953280884,3.79361676,3.537794669,3.866382776,4.333723725,3.480575183,3.568009346,4.096853891,3.603840019,4.129190423,4.416161816,3.768868687,3.670836527,4.251583249,3.639301558,3.96816401,4.025031173,4.149105142
Eya1,0.882916774,0.406440954,0.868877297,0.442937623,0.688690992,0.360065181,0,0.093670635,0.441391226,0.013774011,0.431103372,0.55258455,0.385387256,0.636451117,0.223534867,0.622322738,0.626264391,0.367013441,0,0.362352144,0.791254548,0.590996947,0.379469328,0.582729001,0.268110903,0.385501169,0.63627208,0.11161082,0.438555374,0.489677435,0.194323945,0.383276151,0.606273301,0.177040607,0.585316656,0.086943989,0.221993772,0.084612514,0.096721041,0.656879934,1.396797624,0.331439982,0.135943329,0.417074282,0.430093807,0.150487419,0.25260842,0.75370153,0,0.11789302,0.442936501,0.80801288,0.214758936,0,0,0.62696598,0.427869066,0.30069508,0.856980794,0.076020736,0.260244365,0.399274248,0,0.231058385,0.174374177,0.113556961,0.522970643,0.57524514
Ezh1,0.775651965,0.853890918,1.008261705,1.050139861,1.106555679,0.472969797,1.712560199,0.352085772,0.637570163,0.839037857,0.879017736,1.453013387,0.464440749,1.187822423,0.920517705,1.446758949,1.621259065,1.301506165,0.539983113,0.939888102,0.963593946,0.838711856,1.006551002,1.178186316,0.322259482,0.601496876,0.818191067,1.124374315,0.500916063,1.129059584,0.891717786,0.752082396,1.213636051,0.683914953,0.49832109,1.325544909,1.651700071,1.140723044,1.115075291,0.985533695,2.392569074,0.962116437,0.764765442,1.33409605,0.614383127,0.542237162,0.720002433,0.824584454,0.822551006,0.938394816,0.547678278,1.470243509,0.54286972,1.262014699,2.080592333,0.614156739,0.664892427,1.648662927,1.225650513,0.856640899,1.045102936,0.936779697,0.851152007,0.666492303,0.688190649,0.541710897,1.367091358,0.401375386
Ezh2,3.020812056,2.988744026,2.384080155,2.929874255,3.349072935,2.490758576,2.990268153,2.716642979,2.458166671,2.248981888,2.367329224,3.051297508,2.946904214,2.583102327,3.196361935,2.889371311,2.291130675,2.982392969,2.334982776,1.839468131,2.639883395,2.644237029,2.883057173,2.752796562,2.331450919,3.169556177,2.960099549,3.63288936,2.640015914,3.467484357,2.493945698,3.059946162,3.338123791,2.666125743,2.834550069,2.853007049,2.640992134,2.548978617,2.821990832,3.610492568,3.341024243,2.230743876,2.88874213,3.054861713,2.681790522,2.828491844,2.394388382,2.978956991,2.817610386,2.789237091,2.906831392,2.611451613,2.27719707,2.209536707,2.548542579,2.867852046,2.53598433,2.890049335,2.574547151,2.581407614,2.113032683,2.719952411,3.31602378,3.438451514,2.541931447,3.002065018,3.453234949,2.783800261
Fam129b,3.128424973,2.964046726,4.231587456,3.115068941,3.525269715,3.781618345,3.885582436,3.659401595,3.484687152,3.403513495,3.517794979,3.567178758,3.681833668,3.800862148,3.033158002,2.673800576,2.295324285,2.436173417,3.745045843,3.845207752,2.929985969,3.528642212,3.845239034,3.019440054,3.430862865,3.065922828,3.236343083,3.9769063,3.566389029,3.42305577,4.113237206,3.970405987,3.773845631,3.045187337,3.320680967,3.555868607,3.687820576,2.941820182,3.706279144,4.068100658,3.954076363,3.617324371,3.292502863,3.201537373,3.526153309,3.183833297,3.391175067,3.721988037,3.449893909,3.436856705,3.302613676,2.747069313,3.571099514,2.841732117,3.804011798,3.499721128,3.813793664,3.183867016,3.349874601,3.418048111,3.294604879,4.315671484,3.834013293,3.476752052,3.475172216,3.10487199,3.519747019,3.317292236
Fgf10,0,1.20478003,1.294682661,1.42874786,0.816860561,0.231771609,0.639569444,0.869040478,1.188782561,0.996156544,1.082205782,1.549255837,1.836645413,0.617902224,1.023698571,1.424837302,1.036504347,1.558515466,0.622969074,1.329097748,1.885552889,0.623332198,1.257023622,1.097696396,0.520369924,0.452474018,1.430021056,0.864563978,1.140148243,1.175492995,0.110062104,0.845933219,2.357877724,0.7190081,0.440526479,1.346195089,0.698883148,0.923033448,0.393109481,0.135401172,1.475633871,0.649832265,1.291564313,0.612318214,1.209794465,1.409599919,0.987037264,1.83191398,0.835710618,1.450437875,0.788574833,1.625769827,1.824912099,0.247610746,1.562887522,1.274477875,1.544546467,1.093555855,1.401087717,0.80778628,1.235927941,1.01609321,0.334137909,1.279382757,1.016710041,0.944885053,0.774013693,0.598628635
Fgf3,0.348106574,1.505784149,0.197920633,1.785373296,0,0.086870613,0.989593051,1.221720994,0.985700356,0.473157608,1.011393694,1.193724128,1.437807352,0.621460383,1.608056294,1.555284591,0.097560572,0.223088984,0.308805972,0.885112742,0.576051766,1.006425709,0.639085988,0.432580682,1.260960498,0.840369496,0.505457435,0.881233832,0.206749582,0.194499396,0.171860365,1.286360931,1.410826913,0.082090055,0.645756624,0.712785777,0.6088889,0.938640389,1.360027598,0.083810833,1.277287315,0.267584663,1.981256373,1.610496085,1.303655012,0.191349084,0.3768461,0.59701833,0.953545071,0.864524081,0.987828585,0.019450909,0,1.903073119,0.281316161,1.340927651,1.144205235,0,1.493752269,1.004947534,1.202161819,0.742700259,0.109980044,0.749531444,1.182761486,1.017398768,0.59461683,0.265299905
Fgf4,0.291244568,0.304395711,0,0,0.160128741,0,0,0.174875155,0.42602858,0,0,0,0,0,0.327843276,0.187449188,0.169999604,0,0,0,0,0,0.034638206,0,0,0,0,0.037532633,0,0.090170407,0.174394139,0.050436093,0,0,0.056257689,0,0.373565768,0,0,0.313825708,0,0,0.172759168,0,0.063469146,0,0.447638571,0,0,0,0,0.17343331,0,0,0,0,0,1.470469755,0.186767855,0.328443298,0.435436717,0,0.215251346,0.214899765,0.044847938,0.157805446,0,0
Fgfr3,0,1.969376705,2.060131328,2.582487081,2.114080054,0.932077466,3.061551627,2.495101185,2.543313559,3.609482956,1.952773794,2.397728399,2.156151225,2.966067324,2.241444101,0.252008172,0,1.961466706,2.054375203,2.896525181,2.353644339,2.154963236,0.803627898,0.222033095,2.573765565,2.794126328,1.285305669,2.996137783,0.65799886,2.340175699,1.491263703,1.800109219,1.766200245,2.176454569,2.478086601,2.026291891,1.986000293,2.187941508,2.261777712,1.633476752,1.928471293,0.893304407,2.513726332,2.381248871,2.142748299,1.180247577,2.224325381,0.947727156,2.160138584,1.403092968,2.016677858,1.366102891,0.902532328,2.463921787,1.953312359,1.920785526,2.936166406,0.235975476,2.250288852,2.922234431,2.185386354,1.960240876,1.17974811,2.607501535,1.500086532,1.99410494,1.838648098,1.18203761
Fn1,4.368582538,3.162639237,3.517543269,2.973768483,4.35793027,2.99234164,2.837808204,3.304462937,3.798603386,2.930912328,3.348425883,4.254138108,3.606598439,2.753119168,3.509313228,3.617904007,4.11588651,5.108411867,3.63271572,3.325987675,3.518757982,2.820245103,4.54460916,3.728268468,2.94302106,3.373399345,4.558292389,4.36969112,3.227023622,3.656202739,2.814725815,3.019925191,3.364869895,2.732431803,3.984221367,3.495637649,3.487366047,3.394497401,3.349239052,4.605742804,4.222971815,4.087265792,3.000227247,3.472014325,3.607314271,3.29583013,3.7342391,3.052017503,2.598400971,3.702858049,3.41516249,4.309413058,2.608657054,2.121155013,3.443805021,1.854590455,3.229442284,3.720497336,3.432693443,3.682923158,4.555956913,4.808549049,4.488208264,3.03584779,2.583813509,3.27195951,3.998226485,3.609387624
Fosl2,0.020014619,0.049308388,0.085245271,0,0,0,0.256237191,0.070875852,0.177707032,0.058077121,0.056050641,0.006236905,0.194229016,0,0.105840595,0.087514055,0,0,0,0.011969047,0.021753028,0,0.030006779,0,0.06440975,0.058355161,0.15186997,0.140886506,0.006975036,0.049866858,0.162368077,0.047412727,0,0,0,0.011326627,0.185653078,0.012221981,0,0.088549795,0.288861272,0.041522545,0.023708341,0,0.018586403,0.085061123,0.155626886,0.009962091,0,0.115954742,0.053570686,0,0,0,0,0.138017132,0,0.025376207,0.024490769,0,0,0.010719311,0,0.013832799,0.091934074,0,0,0.005663107
Foxa2,0.143930223,1.296862496,0.224734581,1.227557287,0.352037915,0.319271991,1.1822301,1.240245454,0.873325008,0.886460834,0.37675282,1.019960385,1.254465605,1.444169408,1.105339281,1.188628556,0,1.015849357,0.94169328,0.448319679,0.947570375,0.418701382,1.511530354,0.276454092,0.753712373,0.769823127,0,0.746864936,1.392957279,0.378912709,1.439763053,1.663258359,1.223753921,0.49176922,0.774136362,0.743779031,1.27915389,0.502683866,0.79940435,0.09996645,1.30906155,0.129771718,1.057637083,0.953433077,0.943224826,0.563264487,0.776346377,0.179037913,0.943598096,0.852641174,1.366255297,0.174512275,0.422393689,0.879610642,1.23049096,1.041214845,1.34038712,0.362885039,0.88078795,0.488007355,0.222415958,1.043718748,0,0.84187081,0.720094432,0.716337003,0.892512874,0.725245769
Foxd3,0,0,0.016348538,0.018606293,0,0.038800331,0,0,0.048696949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017200317,0,0,0,0.01610737,0,0,0,0,0,0,0,0.014837704,0,0,0,0,0,0,0,0,0,0,0,0,0.333941067,0,0,0,0,0,0,0
Foxh1,2.009387946,2.295366351,1.867366972,1.215004463,1.766993685,1.56727401,2.034670313,0.631280299,2.322037828,1.893296938,2.38804693,1.758617686,2.777894805,2.430452124,1.736440092,1.707361971,1.372458329,1.727356066,2.131852331,1.751277208,1.994874282,2.353218963,2.386535618,1.978703716,1.276764981,1.111285734,2.153474103,2.392242494,1.959307912,1.482952669,1.555067987,2.058027849,2.147835112,2.230865937,1.817188879,2.324358413,1.702950305,2.043235548,1.679450175,2.28738163,2.423948424,2.47403256,2.307801508,2.438753806,2.640934721,1.85548481,1.900543086,2.161846737,1.510144627,1.617929474,1.993221929,1.391316213,1.49857118,2.189232486,1.926892984,2.028958866,1.496043404,1.742254473,2.585995769,2.085565584,1.93130247,1.849615095,2.218959847,2.097114653,2.415964706,1.355691415,1.540002504,2.196651008
Foxo1,0.404463387,0.275705217,0.417402343,0.649162022,0.604874463,0.252870675,0.123293301,0.175416143,0.673465508,0.17906881,0.577986728,0.55738193,0.429551504,0.204001373,0.386460906,0.33071622,0.096751473,0.102481318,0.083224882,0.232989172,0.420640018,0.707792053,0.665942898,0.331150247,0.310655946,0.572048896,0.545565695,0.104309072,0.458423229,0.320266505,0.301654597,0.301152445,0.846420104,0.192092649,0.135636975,0.384567782,0.474500586,0.299536293,0.272829839,0.622535023,0.360947399,0.579190646,0.710908899,0.36529046,0.38049085,0.269286711,0.21846207,0.623813652,0.299526855,0.792301792,0.481468427,0.285703651,0.490642768,0.33335265,0.426676543,0.363000449,0.417971845,0.436185671,0.429985265,0.490756724,0.476673623,0.137991638,0.330963554,0.429658918,0.186042563,0.134874607,0.694592771,0.126184315
Foxo3,1.30624205,1.217171448,1.821924024,1.472450066,2.115470102,0.908229499,1.394094193,1.204208044,1.404125208,2.102147933,1.457985845,2.199214851,1.149811132,1.26175687,0.730317583,2.141583866,0.7021493,2.025352444,0.95213126,1.203723582,2.46893704,2.287663408,1.812440236,2.199119891,1.346796147,1.66151664,1.174080781,1.446396793,2.235180485,1.512352047,2.21881655,1.466887048,2.191966633,0.935219798,0.726738379,2.142071824,1.770021301,1.502014343,1.08222167,2.250852021,1.264718963,1.508879237,1.973198619,1.950183456,1.7110371,1.104635336,1.482986546,1.314864904,0.63991667,1.511838726,1.958262942,1.089148226,1.51312848,1.430973029,2.785114091,1.059603434,1.922688667,0.77127479,1.699738437,2.034966372,1.728869106,1.97845311,1.815044993,0.487491653,1.627877965,1.590688798,1.841512801,1.03371731
Fst,0,0,1.48E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-08,0,0,0,0,0,1.01E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19E-09,1.00E-08,0,0,0,0,0,0,0,0,0,0,0,0
Fus,4.337768634,4.794782466,4.848591534,4.660818659,4.724036002,4.468148488,4.210125065,4.623095843,4.51482554,4.586278368,4.458810653,4.748751838,4.327311006,5.116178327,4.816115559,4.050010423,4.517148722,4.55767564,5.081841279,4.27888203,4.85706547,4.914740598,4.53665674,4.948955951,4.966807314,4.584580984,3.84708705,4.736755334,4.73112377,4.581293835,4.938170759,4.267879827,5.119271111,4.582619731,4.710832724,4.370465582,4.337823909,4.298220069,4.958511573,4.153772287,4.218142088,4.523203204,4.786514676,4.528969547,4.465209784,4.462784727,3.982689049,4.523005016,4.839197436,4.934868317,4.91206439,4.343954605,4.574962018,4.661634031,4.712623457,4.665406399,4.538286109,4.754405961,4.943514773,4.512164765,4.610501534,4.419966672,4.462355751,5.037434124,4.531944916,4.183186153,4.872932193,4.445542011
Fxr1,2.558657119,1.882554515,2.248727096,2.112611128,1.381733465,2.265811301,1.957897031,1.444667343,2.008056246,1.656705182,1.98630617,1.877156509,1.710722485,1.538873434,1.812925724,1.296785153,1.93013438,1.936122983,2.215376335,1.482831609,2.087888968,2.254883724,1.734600071,2.410472041,1.872730239,2.015839967,2.50813758,2.261844164,1.912680653,1.567412685,2.099232919,2.238653555,1.796781364,1.894904485,1.517170976,2.478263056,1.569426297,1.47866993,2.098669724,2.383188884,1.571871604,1.900670444,1.842106362,1.701666105,1.775234328,1.706940278,2.004136022,1.718371589,1.826501517,1.584506037,2.026634121,2.399781386,1.868238703,1.72117967,1.877452255,2.05011128,1.524735805,2.850295651,1.887413898,1.695282736,2.554506043,2.271688742,2.279622743,2.296968719,1.962160505,1.831328778,2.11098588,2.470120686
Fxr2,2.539594904,2.774523479,2.266040891,2.65365763,2.591692967,2.279940863,2.635349803,2.682872702,2.392931222,2.721278812,2.869358736,3.472788153,2.467622307,2.170477572,2.374328344,2.738818809,3.275441752,2.618305978,2.671808373,2.129843012,3.371372148,2.559858493,2.705681942,2.602799054,2.524015041,2.627533786,1.880835192,2.957784731,2.736531089,2.277615752,2.726674423,2.355463055,2.299351701,2.602815517,2.527878593,2.716886476,2.880528015,2.45179249,2.856148231,2.265882702,3.125937915,2.688221692,3.242434788,2.894628392,2.498574123,2.094914344,1.982448303,2.519270545,2.328543719,1.815983043,2.285929602,2.633911023,2.393154533,2.51660984,2.829595013,1.717560607,2.281775624,3.26643043,2.286580396,2.907106875,2.834724703,2.50926399,2.124177089,3.202533269,1.853702641,2.57149274,2.730690509,2.791007914
Gas6,0.088126151,0.689766771,0.993701435,0.591609117,0.502310161,0.059826392,1.1327064,1.010524755,0.057453646,0.859796269,0.950648633,0,1.046222349,0.775071042,1.295318602,1.262857148,0.081720419,1.178246236,0.952417128,0.424107613,1.601136932,0.388332319,0,0.379581709,0.814506469,1.121602803,0.240916712,0.671066236,1.380962519,0.518847409,1.36188899,0.211367268,1.465673459,0.610459594,0.430828681,2.038578633,0.117483003,0.065617321,0.874148866,0.175742265,1.80730955,0.659176536,0.404291282,0.588504259,1.001260604,0,0.981644142,0.75545595,0.080643165,0.048446897,1.138997627,0.033950129,0.032965033,0.75190933,0.766748226,1.62747099,0.332128493,0.078431926,1.598875877,0.483772882,0,1.977060257,0.195557592,0.818916261,0.087103952,0.897394152,1.308305114,0.073247195
