X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Hdac4,2.070935578,1.373806623,2.045549164,1.465571963,1.67011649,1.737864872,0.034433514,1.836329447,1.157151872,1.542287189,1.854233762,1.321934168,0.819382787,1.320613384,1.910869829,1.819027854,1.810524817,1.700633527,1.186640713,1.371461253,1.841564397,1.224864828,1.484204106,1.379898192,2.226581858,1.095319272,1.532195197,1.451748635,1.439473788,2.07961559,1.980132336,2.015086775,1.284317016,1.331702048,1.329606464,1.930889727,1.834782918,2.105524857,1.668031222,2.011539643,1.918276805,1.887259709,1.248072451,1.838314668,1.532142475,1.758016596,1.756284508,1.794409401,1.596321241,1.025291935,1.269836601,0.848238043,1.969065144,1.92222627,1.37819176,1.947067602,1.403031796,1.99860099,1.619273657,1.578250316,1.974180637,1.230824595,1.676256652,1.371069588,2.157349278,1.571307617,1.01170324,2.68194971,1.388856926,1.607503101,1.446260614,1.395016243,1.952995678,2.229871561,1.983894302,1.310618375,1.405032883,2.292310877,1.349422885,1.55213801,2.201587658,0.826279642,2.391336097,1.672853862,0.547249519,2.007880911,1.532567461,1.677774013,2.257952842,1.70522952
Hdac5,1.137468798,1.116784925,1.635087819,1.22724391,1.246360841,1.903920475,1.3329807,1.219865009,1.655000663,1.330596833,1.772408333,1.823872889,1.66030831,1.879155602,2.157815734,1.538778132,1.664059652,2.049033086,0.714673183,1.238464852,1.33056797,1.042980163,2.315920326,1.513746294,1.433804972,1.31645992,0.677143831,1.84077799,1.064691766,1.639538396,1.520428946,1.569463949,0.867717887,2.257646607,1.948170772,1.916276934,1.160485394,1.225106962,1.670122627,2.089085545,2.049541256,2.704894088,1.854154747,1.835588479,1.085133158,1.844291884,1.629590054,2.098323677,1.367982169,0.225924606,1.652492957,1.443084968,2.060589534,1.242409098,1.453158256,2.020052498,1.638710994,2.21737479,1.250891346,1.278622869,1.002445634,0.886367521,1.485416172,1.17835126,1.842155829,1.863689923,1.799770829,1.981937248,1.641388208,0.950594574,1.919522484,1.468785845,1.77818157,1.467874487,1.601206557,1.023527545,2.167343067,2.310228647,1.509829999,1.227946717,1.571943641,2.102401009,1.493846368,1.208786222,1.687318129,1.922050154,2.00156196,1.171905181,1.512983651,1.490477341
Hdac7,0,0,0,0.171241373,0,0.041472049,0,0.240809768,0.091626309,0.17751032,0.107954933,0.055874343,0,0.279684233,0.251416001,0,0,0.12541258,0,0.310390596,0.144340328,0.351368933,0.098157153,0,0,0.237273062,0.052588312,0.157640526,0,0,0,0.048997308,0.193090609,0.072781392,0.095226114,0.403613527,0.294572034,0.134825548,0,0,0.905104874,0.029215285,0.149403234,0.034041763,0.12845503,0,0.036648401,0.397567168,0.001758168,0.111898651,0,0.075003526,0,0.008945052,0.00258752,0.617949871,0,0.103764374,0.046838568,0.124735009,0.107774691,0,0,0,0.433927769,0.189956369,0.173155468,0.324831596,0.17954477,0,0,0.09156218,0,0.078289432,0.24434452,0.33291293,0.326906887,0,0,0.148035315,0,0.279065635,0,0.039449714,0,0,0.106740952,0.254473565,0.036481081,0.084479562
Hdlbp,2.904959314,2.242319131,3.169692958,1.756858915,2.691052223,2.604719916,2.223272898,2.49277746,2.444571613,2.536304606,2.210861707,2.690146119,2.683759121,2.083504716,2.756477882,2.600311072,2.771550907,2.759190341,2.520267347,2.547638611,2.405344984,3.018407544,2.561529842,2.734171525,2.616422481,3.094756659,3.020571363,2.444966721,2.821673029,2.796753976,2.842009295,2.173026641,2.459678617,2.476418639,2.676506792,2.810952421,2.539040769,2.638108614,3.5265486,2.240276965,2.570332366,2.82044059,2.973714548,2.706284088,2.510131587,2.619860673,2.865848922,2.461620005,3.090693294,2.810898437,2.786324011,2.74755035,2.78339067,2.625953484,2.633365958,2.368514614,2.603754472,2.721595963,2.439036304,2.583029854,2.988917117,2.748930434,2.604293392,2.749650193,2.663269912,2.662737538,2.845982973,2.870946741,2.367056455,2.707942676,1.959637604,2.769276864,2.893032501,2.972314124,2.810785226,2.351699984,2.79326074,2.41548829,2.539846036,2.829907928,2.956526196,2.548707421,2.617291455,2.744572164,2.788028195,2.933871378,2.894758579,2.462962628,2.851800493,3.189624942
Hes1,0.970772444,1.062298724,1.183554687,0.70690838,0.570962117,1.697369919,1.035024631,1.16654631,0.202748532,2.231121088,0.51378275,1.163521019,1.018775825,1.414425013,0.676771036,1.09871697,0,0.226450108,1.671079608,0.997545523,0.583603122,1.524658385,0.881453475,0.969589232,0.535701225,0.357328177,1.076131925,1.190879216,1.734683574,1.839645829,1.651826371,1.055259996,0.971440566,2.241254706,1.553289083,0.129979439,1.174705067,0.998504805,1.48396906,1.364654609,2.232837015,0.963447607,0.888092451,0.578089895,0.469703408,0.722192418,1.436578706,1.215914249,0.832209366,1.910327445,0.35207698,0.743000982,1.72705983,0.273567571,1.369102176,0.810934725,0.940300399,1.19243607,2.053845477,1.666523199,1.361030989,1.059686008,0.38771291,1.642201172,0.77982721,1.820071214,0.885271367,1.045953522,0.356259658,1.612375134,2.626400223,2.053585312,1.10800214,1.099665846,1.606719333,0.825404844,0.785269504,1.460323193,0.515018211,1.685937781,0.960871406,1.367265266,1.512956815,1.613889936,1.11542363,1.13999361,1.658078805,0.873543933,1.120037456,1.184136188
Hes6,0,0.498283737,0.085292173,0.858230448,0.103880287,0.1157446,0.267687116,0.296301555,0.140714619,0.036040088,0.495345926,0.034030652,0.342807804,0.226749482,0.47364022,0.195676568,0.213499036,0.743373795,1.251861418,0.379837922,0.481397352,0.495494449,0.181982306,0.203905429,0,0.368818048,0.387283901,0.620621493,0.504494835,0.579881552,0.405830806,0.51423565,0.260370147,0.062336003,0.226456735,0.306835265,0,0.20263537,0.294271905,0.370052116,0.333509289,0.930517378,0.774997876,0.523346971,0.382954147,0.34398043,0,0.402089653,0.160692232,0.285258096,0.474551929,0.122837718,0.185604011,0.226076551,0.339480881,0,0.227873545,0.205134632,0.813429949,0.493683396,0.289447809,0.088500675,0.064803803,0,0.558453569,0.396099781,1.000539742,0.578965223,0.545357361,0.567302105,0.700784557,0.205067043,0.160114126,0.1403373,0.465759937,0.390790924,0.38805351,0.144026005,1.026555428,0.40498164,0.214064122,0.202425501,0.220031846,0.260032657,0.19684312,0.260481411,0.85240865,0,0.388514102,0.376667415
Hey2,0,0.155534433,0,0.08245039,0,0,0,0,0,0,0.150431143,0.312718425,0,0,0.230194845,0,0,0,0.089334275,0,0,0.081616869,0,0,0,0,0,0,0,0.017589817,0,0,0,0,0.15546823,0,0.137623717,0,0,0,0.070712576,0.017126549,0,0,0.032207309,0,0,0,0.032465315,0,0,0,0.027072179,0,0.118237351,0,0.082728594,0.016304985,0,0,0.083523875,0,0.107887212,0.043695476,0,0,0.069878394,0,0.135655927,0,0.08154497,0,0,0,0,0,0,0.13932826,0,0.034365959,0,0,0.016305058,0.045151335,0,0,0,0,0,0
Hif1a,1.8846288,1.619251261,0.576432414,1.038422295,0.747534415,1.959147342,1.705355246,1.002243156,1.576737622,1.197964119,1.1274707,1.874133294,1.73008428,1.363429933,2.550720158,1.947734126,1.790689202,1.482121487,1.911159242,1.713114465,1.532120696,1.996022321,1.571079657,1.659550066,1.371189818,2.089439547,1.524978306,2.104566639,1.493705423,1.810393476,1.361242661,1.595924769,1.519390436,1.681508211,2.042573267,2.652763451,2.109768236,2.242913802,2.02769395,2.194604728,2.073412306,1.834865765,2.197958593,1.452679696,1.605298997,1.665236072,1.639155146,1.681929401,2.039263575,2.028812021,1.599440817,2.362994665,1.542662693,1.767287074,1.845554674,2.253217357,1.673940341,2.036059097,1.607620435,1.550073512,1.872990432,1.849621329,1.595200671,1.629852064,1.692028041,1.480602589,2.080874029,1.77984311,1.667713848,1.605376516,2.06527294,2.179812922,2.036920489,2.406743324,1.852007685,1.941987201,2.266896969,1.680119947,1.58273469,1.623678934,1.792359287,1.627542983,1.750279272,1.675538987,1.779027867,1.914617464,1.704162857,1.58272553,1.882654528,1.79168567
Hif3a,0.283293341,0.201668729,0.214456368,1.057177694,0.217110538,0.447223146,0.495583517,0.090162112,0.216313096,0.22042051,0.919230548,0.142550553,0.087402831,0.155846203,0.350811243,0.524132902,0.006470515,0.535805719,0.484522878,0.224724064,0,0.613927343,0.303325452,0.687451775,0.132941617,0.257587487,0.37057095,0.414465344,0.017437988,1.115382292,0.226330758,0.12143022,0.058462237,0.522781596,1.294191333,0.342714156,0.379157362,0.123333634,0.244361602,0.31118952,0.665780551,0.403553398,0.237232463,0.063762557,0.326823203,0.005463482,0.125710051,0.432514865,0.419835322,0.42412343,0,0.565033727,0.208314453,0.75866903,0.281816238,0.21400012,0.145818382,0.546745269,0.012265637,0.075758765,0.215483217,0.199062727,0.267730933,0.187159325,0.144840276,0.212380157,0.417199988,0.779894963,0.609577606,0.131298753,0.210597975,0.556226108,0.205633655,0.122716187,0.293955325,0.946395962,0.108734621,0.006910992,0.22119922,0.038997894,0.402367635,0.278623508,0.546791227,0.363355605,0.6691357,0.299587265,0.40478916,0.054479352,0.389693726,0.190300716
Hip1,1.537191291,0.872306288,0.988391258,1.354273074,1.283903824,1.626446027,0.578672136,1.212759718,1.59047764,0.536083055,0.871362636,0.40613687,1.336288799,1.409703296,0.810586225,1.424389015,1.719055145,1.546565458,1.128918471,0.964112547,1.677297799,1.425727956,1.494744954,0.999300372,2.196871977,0.509174342,0.644674318,1.656809862,1.078407517,1.645000021,1.357019156,2.22176165,0.619590299,0.473917357,1.470236233,1.062715558,1.830557812,0.703109519,2.007023259,1.3344253,2.033187324,0.989812831,2.856533347,0.685989149,1.563850226,1.446684681,1.436239147,1.534232143,1.701875978,0.759897425,1.656486516,1.429161259,0.963786045,1.309922956,1.656582748,1.954868058,1.246755936,1.241418152,1.587310107,1.446513397,0.793391091,0.360470709,1.338253275,1.25656368,0.770348375,2.93108618,1.97853523,2.23932563,0.723659869,2.328457396,0.462745288,0.829276313,1.242198885,0.672816273,2.052735534,1.443534175,1.699569042,1.914812491,0.989879593,0.855493104,0.942206571,1.2847774,0.691112061,0.817546113,1.333822576,1.05646298,1.259591126,0.310385118,1.861396296,0.988202883
Hist1h1a,1.696906404,1.144903097,0.463196882,2.249483428,2.550766006,0.652895685,1.063024138,2.350610378,2.723443143,2.505728995,2.245581392,2.606427338,2.744376313,1.230932807,1.957534163,1.250830857,3.100142095,0.383935883,0.294642298,2.320026241,2.563642989,1.277687378,2.766160353,3.149096688,2.562125433,2.060191646,2.909711042,2.870555039,0.582120363,1.77183724,0.254416851,2.696008119,2.478575171,1.01507651,0.418273837,0.266592935,0.670580783,2.195649197,0.36811738,2.131132664,1.928440939,2.74811507,2.600862083,2.842527533,1.766498399,2.480851618,2.34351742,2.279108772,1.920292426,0.743347067,3.010653531,1.57962615,2.286922279,2.771844524,0.105324217,1.466922952,2.155150931,2.283991171,2.913546994,2.854363354,2.264669812,2.681968758,2.671462839,2.347740569,2.406763245,2.128250312,2.620341674,1.769876154,1.803921836,2.336507516,0.69491247,1.143406587,2.333714701,1.749463611,0.901036818,3.003327014,0.384457062,2.977855309,2.616130465,1.934227149,2.861395954,1.068000246,1.848127789,2.680937086,2.857712218,2.678464093,1.878903377,2.708114883,2.526506278,2.488502539
Hist1h1b,1.68505689,0.897327986,0,3.122240793,3.13141344,0.551679744,0.69943404,3.518877663,3.516003159,3.062164509,2.513825669,3.058659797,3.516909153,1.176892649,1.631089585,1.067234242,3.896742498,0.069879391,0.40349683,3.268220901,3.753031016,0.812371408,3.292243773,4.146856661,2.876738909,2.901913364,3.578684915,3.837703821,0.182492414,2.028877204,0.210334968,3.237179532,3.702474474,0.759129458,0.349052823,0.150719803,0.067855368,2.80677438,0.235631881,3.165304565,2.303075794,3.141604558,2.89403107,3.187670714,1.804374944,3.232238822,2.937988827,2.987830401,2.758590936,0.064490623,3.873358334,1.461321164,2.451613739,4.068839555,0,2.009479638,2.566746111,3.391313374,3.681216766,2.725474626,2.880865895,2.969816372,2.870028586,2.362784645,2.553909788,2.122364677,3.505413716,2.252226212,2.505320773,2.873972801,0.635956846,1.219320839,3.547002114,2.338812678,0.94348427,3.407628991,0.43075579,3.890450509,3.416168665,1.979625517,3.650986844,0.837887096,2.553959662,3.629955214,3.66746542,4.228067626,2.768070698,3.234966857,3.34931972,4.113192535
Hist1h1d,1.869045999,0.974601684,0.682510706,3.637275416,4.050865957,0.832932965,0.365194015,3.168413732,3.578683953,2.867246659,2.670663979,2.638604157,3.394965033,1.396930961,1.172941323,1.012441087,3.580973917,0.511836087,1.646884637,3.220004527,3.255330089,0.264836919,2.875406905,3.76397555,2.957200685,2.852665003,3.136516276,3.445711171,0.511583289,1.134559342,0.455703056,3.529663446,3.674248571,0.561142772,0.322990973,0.077188585,0.194347254,2.665125466,0,2.720411521,2.483698395,3.683073788,3.253081658,3.012944047,2.567518312,3.593439835,2.566799082,2.854650636,2.327139193,0.49639507,2.985815432,0.884797041,1.89010565,3.867170134,0,1.895580203,2.779185183,3.239770947,3.581687761,2.551487958,3.146947424,2.922183987,2.92094874,2.44688015,2.23345624,2.261225038,3.778061567,1.971491203,2.730074344,3.763065613,1.064337235,0.105837814,3.834938401,2.76669272,1.614747446,3.210588863,0.866047959,3.465264239,3.396307679,1.412494611,3.749708584,0.872675242,2.250303294,3.166465089,4.021387952,3.809267133,2.334538685,2.770844681,3.092541724,3.549302635
Hist1h2ac,1.470004856,0.70600313,0,1.538014532,2.298235694,0,0,2.319430077,2.447823656,2.445481539,1.201481164,1.418070042,1.422054636,0.635160386,0.582579058,0.242619812,2.259032692,0,0,1.131120825,2.722406269,0.199588472,2.433731813,2.321906252,1.574792505,2.014312953,2.370376964,2.665762198,0.17036113,1.192665267,0,1.948313731,2.101159377,0.275192081,0.226092731,0,0.652379833,1.79104436,0.289477149,1.640303009,1.125778477,1.897270633,1.937219896,1.540509834,0.861701712,1.372797516,1.968438009,1.461121718,1.463544283,0,2.116814854,0.888614307,1.446933321,2.557366373,0,1.108636881,1.531987505,2.494507248,2.04545027,0.994398673,1.712052849,1.386163312,2.163464432,1.579233616,1.296404674,1.361005038,2.290621678,1.391777679,1.827777643,2.167462793,0.225399711,0,1.698254766,2.015210909,0.870881027,2.347431153,0.244527048,2.231088292,1.837059628,1.128833796,2.30353703,0,1.650479643,1.831449612,1.884850457,2.350281012,1.157133819,1.3388394,1.670324913,2.359508258
Hist1h2af,0.910606073,1.057943399,0,2.894885344,2.435386533,0,0,1.781446029,2.357995475,1.393043013,1.545130771,1.672241754,1.237538407,0.826688446,1.544292089,0,1.824547062,0,0.376027924,2.813157145,1.617163913,0.697507268,1.252743668,2.870076125,1.51970809,1.619825895,2.852155088,2.025109798,1.12712119,0,0.149637943,1.596075201,0.689875331,0,0,0,0.38312268,1.980513761,0.49074024,1.734224608,0,1.536136287,2.270880215,2.108514815,1.018625651,1.028103401,2.512294469,2.278326173,1.009095877,0.635392464,2.915511895,1.292172616,1.397298744,2.458048161,0,0,1.433490965,1.705422723,2.215624928,1.999455789,2.025777579,1.844418578,1.986511046,0.544216413,2.078081527,0,3.049100443,0.680769124,1.006380123,2.551677961,0.645499948,0,1.828234401,2.068021004,0,2.344034339,0,2.327487719,1.370704194,0,2.678123299,1.496541928,2.50963222,1.748633198,2.542260366,2.140942981,1.372358516,2.553361127,2.352235275,2.428999093
Hist1h2ai,2.310903126,0,0.700511412,2.829940222,2.314096981,0,0.554098828,2.296325421,2.268745083,2.352961409,1.478306811,1.213532166,0,1.281323259,0,0,2.690989456,0,0,2.520725585,3.096411784,0,2.323091721,3.041223012,2.152836276,2.257444265,2.763364761,1.525540702,0,1.283378262,0.991955766,2.444052495,1.989820856,0,0,0.449717709,0,1.792443962,0,1.577104055,1.435618636,1.852246918,2.471299347,1.625157513,1.365518574,2.837127836,1.815117495,1.248400867,1.565105676,0.615515469,2.048905496,1.039617406,1.80863866,2.016860161,0,0,2.547627817,1.02764856,2.070918954,2.76600077,1.738080541,1.601719251,2.70234664,2.085940834,1.509292992,1.876580196,2.690087507,1.968377449,2.000058287,2.661129515,0,0,2.449520339,1.599601927,0.828030786,2.441634199,0.951838084,2.226536658,3.041269137,1.438887278,2.32645499,0.993334357,1.509355353,1.6853391,1.185953229,3.38709047,0.801586225,1.788167813,1.700232442,2.451561943
Hist1h2ak,1.646567975,0,0,2.142134523,1.808164499,0,0,2.219509621,1.788917189,1.764414889,1.823392724,1.822101568,1.525697127,0,0.638998211,0,1.957788897,0.389445681,0.504495517,1.968407341,1.463653436,0,1.222628865,2.484130724,1.105518122,1.763451061,2.525329085,2.041382774,0.475989249,1.494363812,0.86476395,2.5470458,1.749723717,0,0,0,0,1.248650639,0.288068124,2.086173181,1.190448067,2.40945105,2.186513403,2.135605081,1.130233904,2.439442893,1.755614515,1.875362149,1.908702688,0,2.232189418,0.258787903,0.779577912,2.440219911,0,1.546671757,0.796435217,1.911645908,1.990232103,1.359556894,1.509929807,1.854519002,2.088557325,1.490474188,1.28538795,1.597870637,2.37337276,1.278481179,2.091240218,2.282033447,0,0,2.027481942,1.685224299,0.315614788,1.986915141,0,1.691544155,1.736704596,0.687276102,2.330784157,0.880364736,1.290753302,1.761808706,2.285630257,2.192933126,1.512412752,1.987154671,1.512945232,1.996495769
Hist1h2bb,0,0.255801205,0.259424096,0.483221917,0.476008187,0,0,0.453496223,0.633059511,0.456030364,0.662145881,0,0.652348249,0.238161358,0,0,0.834536523,0,0,0.955584119,1.25675954,0,0,0.600387776,0.586620157,0.240801503,0.510947904,0.234089824,0,0.983146956,0,0.670778227,0.768904304,0.392877785,0,0.21339582,0,0.728885048,0,0.837767386,0.293764459,0.662278636,0.898843428,0,0.597159184,0.859197331,0.368022386,1.245495682,0.494799494,0,0.527729171,0,0.561356364,0.750865014,0,0.405988916,0.785903787,0.663796099,0.765661021,0.873307963,0.712954675,0.634197077,0.422528359,0.412212675,0,0.567376854,0.257465072,0.752555191,0,0.391669874,0,0.27751519,0.591543973,0.821166115,0,0.447537209,0,0.472513834,0.271865241,0.291495523,0.614629018,0.445806882,0.574103655,0.192574819,0.228534069,0.248042339,0,0.676313324,0.60088333,0.266450598
Hist1h2bf,1.145330422,0.474114518,0,2.681570934,1.643919833,0,0.304237867,2.656437464,2.926371067,1.51864862,1.615696527,0.738413308,1.676142195,0.445221071,1.192786005,0.882901318,2.578931069,0.534001742,0.807609082,2.416714088,2.273022644,0,1.65042168,2.8308094,0.904614677,2.746632255,2.860566655,1.893101071,0.829523224,1.442801824,0,2.444265693,1.81934968,0,0,0.541622083,0,1.110463526,0,1.408739176,1.460079268,2.06079776,2.57990142,2.419028621,1.665957431,1.836234935,2.203554693,2.479865424,0,0.860389978,2.313165891,0.500522846,1.004088871,2.996403673,0,0.945283183,2.463324504,2.622993443,2.471097311,1.95076393,1.526859733,2.186101543,2.727032922,1.772275096,1.919985274,2.204888474,1.826444073,1.611508251,2.233295452,2.952650233,0,0,2.412808546,2.197874482,0,2.88513782,0.261565583,2.369883124,2.518434834,1.401889642,2.736311842,0.841830799,2.123739507,2.722287474,2.457777874,2.3890877,1.372597333,1.787390732,2.618873437,2.719225166
Hist1h2bk,3.10148795,1.384042605,1.534588922,3.947973882,3.387014097,0,0.977847502,3.802686365,3.646274319,3.722488687,3.584309365,3.284809373,3.842163708,0,2.549862361,1.044117169,3.455687688,0.920689409,1.175207101,3.943634664,3.527576903,0.804275977,3.413179993,4.370725217,2.924700816,2.960339208,4.050009239,3.671826587,0.545486417,2.522889843,0,3.711113081,3.736573026,0.489309869,0.442594188,0.741061789,1.139810559,3.111669511,1.519695183,3.566882236,2.520112646,3.939971611,3.943462105,4.186638754,2.659453685,3.788038156,3.391757829,3.004277238,3.046946311,0,4.466313539,2.001956558,2.552214711,4.244456442,1.232312829,1.987331706,2.877250098,3.77653992,4.12351544,3.0994683,3.674482215,3.749446383,3.716445766,3.198574119,3.629747563,3.490034496,4.259440008,3.142262228,3.594458105,3.57215732,0.585403183,2.10995811,4.009767247,3.230717119,2.21517108,4.457824255,1.159079827,3.871333451,3.844271709,2.682814718,3.868188821,1.609478388,3.025751087,3.606555132,3.740276846,4.031123175,2.933770904,3.44745258,3.281528786,4.097792157
Hist1h2bl,3.652537837,1.734043159,0.389311985,4.376204862,3.7270166,1.147997853,1.255481439,4.605209823,4.736778393,3.909019116,3.68178634,3.824090706,4.277126707,1.98787664,2.46016197,1.457516574,4.374243439,0.6508737,1.683140207,4.085365351,4.49214754,1.613720403,3.959126578,4.660231775,3.778205352,3.848173924,4.561000477,4.880073897,0.572218826,2.815969341,1.704221606,4.767372416,4.557747715,2.345298963,1.447981175,0.67759915,1.365814245,3.855453937,0,3.931861324,2.840741697,4.144422798,4.00684177,4.135805442,3.256923941,3.851092667,4.390824747,4.434047935,3.526719331,1.317247256,3.866490639,3.254223073,3.320073523,5.13232477,0.000177543,2.672926846,3.440482703,4.291934041,4.795036046,3.702783996,3.501577495,4.298670425,4.319263823,3.561561397,3.416687676,3.035485359,4.285613787,3.550061386,3.640755182,4.383331987,1.337346848,0.828333628,3.727061347,3.538111175,1.178612698,4.599894261,0,4.544846056,3.745160945,2.696202329,4.832600466,0.811868173,3.988984289,4.54230937,4.746704351,4.581364635,3.108132189,4.329722222,4.502069925,5.123424685
Hist1h2bn,2.51947803,2.277437954,0,4.096057486,3.970549737,0.009563881,1.032258944,4.525602884,4.648474319,3.647054072,2.617664199,3.197836452,4.150006346,1.200196251,2.30E-07,2.572759976,4.212944884,0,1.380511351,4.024935088,4.214129087,0,4.036629558,4.459840304,4.106315446,3.673095703,4.155377207,4.229374862,0.998352608,2.531353024,0,4.860203606,4.684492224,0,1.064301534,0.823972226,0.674844243,3.87941701,0.931787308,3.125599771,3.002236011,4.300878678,4.294472199,3.860294056,2.405437286,3.679952164,4.276218371,3.852747748,3.718509606,0,4.038867787,1.72074971,3.481780607,5.022784456,0.918749705,2.247215983,3.340830832,3.563322619,4.069063802,3.368305065,3.410378814,4.259705229,3.967034987,3.328283739,2.955017135,2.654425775,3.911799158,2.851190043,3.373554744,4.147383957,1.605568893,0,3.885766077,3.152257103,2.586661156,4.340664732,0,4.47329552,4.345061757,2.192408558,4.227455648,1.799587564,3.394613558,4.399637346,4.039380561,4.13154172,3.53091295,3.53991,3.983736913,4.518200976
