X,H9_00hb4s_001,H9_00hb4s_002,H9_00hb4s_003,H9_00hb4s_004,H9_00hb4s_005,H9_00hb4s_006,H9_00hb4s_007,H9_00hb4s_008,H9_00hb4s_009,H9_00hb4s_010,H9_00hb4s_011,H9_00hb4s_012,H9_00hb4s_013,H9_00hb4s_015,H9_00hb4s_016,H9_00hb4s_017,H9_00hb4s_018,H9_00hb4s_019,H9_00hb4s_020,H9_00hb4s_021,H9_00hb4s_022,H9_00hb4s_023,H9_00hb4s_024,H9_00hb4s_025,H9_00hb4s_026,H9_00hb4s_027,H9_00hb4s_028,H9_00hb4s_029,H9_00hb4s_030,H9_00hb4s_031,H9_00hb4s_032,H9_00hb4s_033,H9_00hb4s_034,H9_00hb4s_035,H9_00hb4s_036,H9_00hb4s_037,H9_00hb4s_038,H9_00hb4s_039,H9_00hb4s_040,H9_00hb4s_041,H9_00hb4s_043,H9_00hb4s_044,H9_00hb4s_045,H9_00hb4s_046,H9_00hb4s_047,H9_00hb4s_048,H9_00hb4s_050,H9_00hb4s_051,H9_00hb4s_052,H9_00hb4s_053,H9_00hb4s_054,H9_00hb4s_055,H9_00hb4s_056,H9_00hb4s_057,H9_00hb4s_058,H9_00hb4s_059,H9_00hb4s_060,H9_00hb4s_061,H9_00hb4s_062,H9_00hb4s_063,H9_00hb4s_064,H9_00hb4s_065,H9_00hb4s_066,H9_00hb4s_067,H9_00hb4s_068,H9_00hb4s_069,H9_00hb4s_070,H9_00hb4s_071,H9_00hb4s_072,H9_00hb4s_073,H9_00hb4s_074,H9_00hb4s_075,H9_00hb4s_076,H9_00hb4s_077,H9_00hb4s_078,H9_00hb4s_079,H9_00hb4s_080,H9_00hb4s_081,H9_00hb4s_082,H9_00hb4s_083,H9_00hb4s_084,H9_00hb4s_085,H9_00hb4s_086,H9_00hb4s_087,H9_00hb4s_088,H9_00hb4s_089,H9_00hb4s_090,H9_00hb4s_091,H9_00hb4s_092,H9_00hb4s_094,H9_00hb4s_095,H9_00hb4s_096
FARSB,7.98220651,8.362488282,7.96838966,7.610865292,8.374232928,7.650046371,8.887858542,7.249468735,9.101208187,7.35325917,8.51420867,8.419235514,8.702524038,8.113517406,8.245371449,8.470079999,8.197348345,8.411776343,7.353177322,6.909630954,8.838120354,6.582888165,8.279853879,8.219956455,8.703468026,7.528895856,7.902118167,8.931218517,9.201714377,7.498609084,5.485326465,8.001758535,7.385316999,7.668042992,8.772689325,8.424504012,8.81300595,6.767328615,8.67318087,8.689591969,7.654122011,8.880238017,7.702858806,8.149633934,8.027113091,8.179831256,8.135211282,5.223602025,8.011737228,4.381559218,8.264278178,6.92508783,8.600554558,8.057620136,1.190186617,8.230809235,6.039424211,7.122942046,7.477481697,5.713117873,7.975087584,7.49611223,9.89721902,8.97039362,6.33120592,6.714916677,8.689052115,7.111026207,7.175901979,7.559185847,3.765667673,8.692986031,7.855747322,6.814247902,7.897445316,7.520261268,8.039460567,7.142495857,9.059751742,4.956686191,8.862117393,9.311221464,7.295051762,7.939844461,7.925800326,8.771016117,8.829761975,8.432633551,8.473781488,6.855625799,7.872272337,5.300225852
FBN1,0,0,0.808476572,0,0,0,0,3.560622954,0,0,2.526532891,0,0,0,4.312135525,0,0,0,0,4.96274994,0,0,0,0,0,0,0,2.99252192,0,0,7.322412303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.869931747,2.819826475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.796937399,0,0,0,5.503159606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.359396958,0,0,0
FBXO28,0,7.063482134,4.411883773,5.221205529,7.4852979,6.411553113,0.668220873,8.466690002,7.84338216,4.229661314,5.623480514,0.731364791,1.429739998,4.850066481,6.490788528,7.668995526,6.361223179,0.78578453,6.759445257,3.467468288,5.078887751,8.225854875,0.795661158,0,3.845636526,5.477462164,7.713708843,1.730986234,0,7.559938278,1.126774377,7.896540041,7.536456911,8.869434006,7.590391675,5.401428015,3.315643826,5.671111003,4.422753658,0,5.158102107,5.868994773,4.985991006,8.490096617,3.189115853,4.478049086,5.300418944,0,5.4402895,2.372306098,3.749549162,4.592375418,5.785500206,5.619061262,0,1.408289121,0,4.939301043,5.015495406,4.094314748,5.736365928,0.891353198,0,2.345358294,5.493654827,6.905844037,3.40259946,0.714844346,0.805627028,5.232019725,5.123743484,4.309953523,0,7.305151019,0,7.735987484,3.741333291,4.426509066,0,0,0,7.437974197,7.575934922,7.846131705,7.419108638,7.414237291,0,6.003550058,3.668477331,4.559842236,5.870687297,4.091503274
FBXO34,2.353220683,6.351066477,1.702251182,0,4.486051675,0,3.676068936,0,5.89801108,6.135154836,0,1.214384602,0,3.541665952,0,6.045078116,5.714785194,0.78578453,0,0,0,0,0,7.107170512,0,0.961113618,3.791242743,0,0,0,1.126774377,2.942871692,5.173282438,0,2.982228866,4.799900424,0,0,0,0,2.416373133,0,0,0,0,0,1.704561193,5.143409328,7.787806378,0,0.969161905,1.633267821,2.757342771,3.73829713,0,0,0,0.905341466,6.94117678,1.382995397,1.740837424,0,2.086459696,0,3.903910741,0,0,4.034862512,0.805627028,0,3.272525136,4.415586899,6.487166478,0.827459997,0,4.211032169,0,4.564495191,1.0902242,4.158604213,0,0,0.935501266,0,0,1.812366058,2.258047436,3.841148575,0,4.773469781,0,2.718482354
FBXO5,9.001003362,7.140454248,8.452788604,6.068727801,7.842981255,7.362328137,7.929464762,7.825812722,8.106392692,8.114694137,6.178471593,9.39357131,8.391864432,7.514024377,8.462044615,7.025136308,7.959960539,8.399486247,6.181125516,5.038315477,7.664176931,1.446131746,7.668814746,5.804637151,5.274160822,6.262000196,2.773662292,8.11870167,3.967493569,7.037469171,6.217024623,1.08058985,5.379324164,8.19589663,7.706176234,6.055319228,6.269230526,5.617596487,7.566777769,7.538440773,5.192740202,5.70845519,1.067706915,2.951879579,7.880082316,7.264923126,5.900667444,8.534136538,8.076912455,7.027995681,4.584052819,0.766142432,5.626339189,4.375250226,7.97863739,6.605111574,5.39982735,4.427285164,7.014590236,6.132330178,8.202452792,6.239333143,7.546071634,7.084293637,6.494847751,3.310118114,6.829884639,7.272090065,6.793565608,6.928488261,7.477394994,8.139620356,6.967991086,2.683002067,1.440592886,5.815757946,0,7.003809129,9.114379754,9.038533729,3.925169363,6.983866271,6.278999915,9.01055822,2.974430529,5.54989254,7.214843857,3.436086722,7.61877457,6.288504458,7.465893423,9.034135734
FER,2.761890686,2.898928236,0,0,1.685689161,4.768066548,0,4.760124136,5.722232756,4.479821984,5.129828531,6.904936869,0,6.843254833,5.847849562,0,4.456618426,0,5.561221621,6.287948074,0,0,0,0,4.354499302,0,0,5.252201678,0,2.300634653,0,0,1.509199147,1.861735393,0,0.726846001,0,7.686104043,0,4.724486768,1.45170396,4.427330236,0,0,0,4.122708288,4.869931747,5.795636363,0,0,4.525865028,6.648055356,5.485020364,0,0,0,0,0,1.767927965,0.851236585,6.022869904,0,0,3.727441027,0,6.253829616,3.53957592,0,6.463534722,0.888129008,0,0.81014476,4.22817388,0,0,3.353490927,5.07132216,1.05598622,0,3.85600122,6.688978317,0,0,0,0,0,3.09876869,5.666494987,7.286073724,3.619749178,0,0.763602868
FEZ1,3.446038253,1.518599957,1.871772021,6.653771169,6.406843927,5.64877698,1.329994992,6.581944634,5.773905163,3.059229651,4.646978324,5.936653603,6.557785548,1.63435073,4.626565026,2.340407358,6.011425745,5.51005239,6.690941432,2.707921443,3.289821025,2.846374149,3.114439471,3.176943372,6.209433633,5.565472839,5.884896883,1.141540216,2.147556886,3.838327607,3.247769995,0,3.111797887,1.912763192,5.89553219,6.451884333,0.794466533,6.112048833,2.659900414,2.401946266,3.813340209,3.761921279,4.360606344,2.251509145,0,0.712439294,2.318363321,3.576473399,1.883691688,0.683259653,1.097385986,4.89789147,4.059292348,4.658736612,0.597153585,7.012840363,1.687414407,1.855576461,2.081197404,3.88256445,5.834773165,1.424482955,2.506871956,5.665174968,2.378916732,5.329538243,1.246366166,3.985484377,2.25155662,6.852935819,6.799130706,2.931646912,6.33694918,2.211846587,4.903482572,6.346621739,5.374898414,7.068220738,2.463696948,0.652372148,3.515184132,5.553783958,2.052525408,5.215740947,4.422774968,3.086201472,0,4.312375814,6.51377382,2.941408953,0.724868417,4.38537027
FLI1,0,0,3.52595051,0,0,0,0,0,0,0,0,0,0,0,1.235246929,0,0,0,0,0,0,0,0,0.78013328,0,0,0,0,0,0,0,0,1.527796116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942697477,0,0,0,0,0,0,0,1.225007929,0,0,0,0,0,0,0,0.546460938
FLRT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675796956,0,0,0,0,0,0,0,0,0,0,4.781922921,0,0,0,0,0,0,0,6.281054794,0,0,0,0,0,0,0,0,0,4.619499678,0,0,0,0,0,0,7.185996851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.310118114,2.884285376,0,0,0,0,0,0,0,0,0,1.700339681,0,0,0,1.434535285,0,0,3.561769082,0,0,2.258047436,4.038860068,4.71329138,0,0,0
FLRT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.387930547,0,7.552465506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FN1,3.915538354,0,4.956727832,2.289706928,3.747542179,0,5.478787195,4.026705707,4.722855774,4.963179193,4.50896554,5.767573277,0,5.332902185,4.40682132,1.392747401,6.128951741,5.966765319,5.141176083,6.593708597,4.404882595,0,1.681502394,0,6.005269106,6.151433249,7.402128619,2.964928935,3.967493569,5.8466217,1.126774377,2.942871692,0,0,6.62052396,4.800239629,4.704282312,6.436129692,0,6.598096236,3.138960517,2.615644901,6.434556983,0,8.19642345,5.540048403,7.460214908,8.732181764,0,7.384246903,7.338906619,2.723717946,2.487794479,5.506028147,5.672173,6.329171378,2.380186634,1.670146635,0.849504211,4.865009676,3.66805737,7.042228655,3.530183027,6.320413791,1.65493251,3.688325643,5.672518754,0,4.186010969,0,3.846877527,0,4.22817388,0,6.206697247,0.942697477,7.514422419,0,4.488794734,0,0.648603758,1.645432366,4.627982112,6.693668889,5.848791094,2.590807137,5.279261958,4.752852357,2.460959929,5.936133989,0,5.8744768
FOXD3,0.666384796,3.316020241,0,0,0,0,3.114109937,0,4.288890586,0,0,0,0,3.065187544,2.820414973,0,2.830356741,0,0,1.420567515,0,0,2.437024277,0,4.591248181,0,0,3.655092274,0,0,1.126774377,0,0,0,0,0,0,0,0,3.141885664,3.716679817,0,0,2.725662051,2.825864763,0,0,2.333571557,3.692305784,0,4.188927343,1.263895219,0,3.598255679,0,0,0,1.207569071,0,0,0.83249611,2.399055064,2.740351295,3.486027564,0,0.993450839,1.045373105,0,4.805009009,2.964619461,3.733568382,3.620681475,0,4.347946108,0.886425541,0.921783021,3.149618902,3.559661905,3.619496593,0.793282775,1.434535285,0,0.935501266,2.955199449,0.753558485,1.812366058,0,0,1.888888437,0,1.196968324,0
FOXF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833799066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXH1,3.603445687,3.058351173,5.478290529,4.605103525,4.767874736,4.155870406,5.087050171,3.765441618,5.748693637,2.661814873,4.325344143,0,3.060148913,4.309892861,4.769551737,2.555165177,1.855847351,4.360982153,4.546145048,0,5.685358427,3.887341905,4.10343046,4.324099876,5.484702205,1.53287753,5.540388414,5.530793658,0,5.331542026,5.366174786,4.542134936,4.413574997,1.854793256,0,3.036536135,5.055001584,0.919933311,3.540992935,0,0,4.034472222,3.580265,0,0,4.864314312,0,5.143409328,0,0,3.749549162,5.171359404,5.055906463,0,0,6.761876158,0,0,4.395545435,5.247401306,4.412771829,0,4.753624168,5.013207863,5.493654827,2.574030657,5.788135003,4.77048821,3.318297124,5.304778103,5.889492908,5.482088905,4.22817388,0,2.618936735,0,4.554450501,3.268001952,4.924975536,0,5.518672752,1.645432366,2.69495377,5.175046734,4.008165588,4.655988174,0,2.172605972,2.458596666,5.340741144,2.081147035,3.968296032
FOXJ1,0,0,0,0,0,0,0,0,0,0,0.748688556,0,0,0,0,0,0,0,0,2.592331155,0,0,0,2.430705026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031691796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64514831,0,0,0,0,0,0,0.827459997,0,0,2.954070457,0,0,0,0,0,0,0,0.753558485,0,2.258047436,0,0,1.527142424,0,1.260296815
FOXJ2,0,0,0,2.903542139,0,0,4.900455864,0,0,0,0.748688556,0,0,1.399294767,4.733468276,0,1.855847351,0,0,3.23028597,0,0,0,0,0,0,0,0,0,5.941854354,0,7.785520577,0,0,3.238152721,0,0,5.925189211,0,0,0,0,1.067706915,1.086055075,0,0,6.888542202,1.5946719,0,0,0,1.927086676,0,0,3.49244039,5.589323993,0,0,1.380598241,0.851236585,0.83249611,6.70659594,0.857393029,0,0,0,0,0,0,0,0,1.325832359,0,0,3.602065501,0,0,0,7.08065205,0.793282775,0,0,0,0,0,0,0,4.099169171,5.85233478,0,0,0
FOXK1,4.210460774,4.575662717,3.398115826,4.374763997,5.880266496,2.321275305,3.576283755,3.319238455,5.376904798,4.243931367,0.828226822,4.21885677,1.812596542,3.406708577,5.215924566,3.608041843,4.484461557,4.327036223,3.182763332,4.850671456,5.880244357,4.260159242,4.422899187,4.554106834,3.462076439,3.78669035,2.751319101,3.181424203,3.631170553,5.451614927,4.972573402,2.003685553,3.545089217,5.248093333,4.157746791,4.773884662,3.730145783,3.160121146,5.873303609,2.563475049,3.704248923,3.999739523,3.467565067,2.365925298,4.775131403,3.644952768,3.702598206,6.345635294,5.167753407,4.899003671,4.461473399,2.153002323,5.137985896,4.333455298,3.454144485,2.213903631,2.792963105,3.81709277,4.543270971,4.274737508,5.120337273,4.58633632,3.234171548,3.916098573,4.104680331,2.107602392,4.341834133,2.964261471,2.916791993,3.582977048,3.170212828,2.988902353,4.33349181,0,2.867924196,2.715804941,4.937910714,2.63009291,2.692584455,6.311256764,5.040847539,2.625749953,2.611245155,6.283989037,3.76052065,4.889722355,3.066554414,5.046379868,4.086332259,3.441275589,3.257508984,3.241295356
FOXN3,7.100313736,6.876133039,6.848083154,7.676338254,5.777934556,5.461832121,6.024091801,4.940069505,7.52776802,5.387162441,5.347688965,7.192838999,5.362134045,6.328481187,5.569491855,4.799173769,6.506860089,7.66036638,6.733403396,8.117330412,6.001668461,6.50283616,6.035835541,3.39438586,6.894284866,6.742045982,4.382018106,7.596356558,4.231234322,5.183826064,6.463725949,6.398506292,3.067996472,5.713356264,4.348500331,5.104582607,6.897883422,8.773243605,4.811630187,6.788878627,6.926149738,6.922008866,6.012875836,5.146399708,7.987270494,5.653338292,5.816415314,9.582476719,7.248631789,3.96549652,5.4935941,6.469064253,5.785500206,6.132329198,7.783119839,6.836861027,6.829366234,3.724849806,5.520842991,6.61896739,6.090550304,8.546661595,6.402780689,7.16864312,7.009898898,5.742003517,7.54698923,2.615992743,7.643443602,7.458036403,7.528260759,5.457564087,6.967991086,0,6.102569828,7.150508388,7.02313969,7.175180138,6.998576115,4.696130404,5.911697536,6.775435348,7.088079523,5.800088762,6.46232886,6.206587916,6.396358213,6.138993522,5.660042237,7.207573059,7.455306626,2.948431276
FOXP1,5.212670851,3.810593953,6.346879571,6.346680373,3.103831908,1.23022747,6.564817424,2.677987092,6.75545119,3.648996903,7.248105668,7.675231345,6.788478786,6.329656724,5.418589659,7.862166207,6.57451243,6.515758142,6.52265687,4.613337802,6.161736268,7.394910169,1.979473287,0.792379018,2.551926216,2.931245158,6.102776349,3.515757861,5.946403945,4.571380599,6.810191282,6.910425228,2.709193454,6.14540527,1.722766243,6.642332773,6.14691945,7.584902982,4.042299026,2.78032643,7.280559509,6.495760662,6.622825225,6.823911679,6.191199448,6.478709573,6.463406436,0,2.314881339,0,6.949371309,0.766142432,4.516878106,5.619061262,7.041614283,1.408289121,0.880652751,4.206311505,5.934071064,5.152751408,6.611979418,8.65554746,8.352552893,1.239167016,3.796442795,0,5.731484741,1.833992926,7.483827567,4.557380692,4.589054487,5.529922184,6.487166478,1.3499974,6.319381282,7.505475058,6.493132157,5.106570659,1.704049663,7.818436688,7.134951413,5.921142276,0,7.721686356,4.297528616,6.009716675,0,0,6.294625657,1.527142424,6.105597143,7.918496136
FREM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.052459484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815743517,0,0,0,0,0,0,0,0,0,0,0,0.905341466,0,0,0,0,0,0,0,0,0,0,0,0,3.765667673,0,0,0,0,0,0,0,0,0,2.856817049,0,0,0,0,0,0,0,0,0,0,5.914244786
FST,1.976530333,0.859545573,1.323498161,0,2.705996662,2.332885287,0,0,4.491746867,0,4.057111343,2.490945481,2.133551428,1.399294767,2.127203204,0,3.282757491,0,1.993389886,3.23028597,0,0,4.481577204,0,1.779084676,0,0,5.530793658,0,0,0,4.235605253,0,0,0,0,0,0,4.202461836,0,0,0,4.030811645,0,3.479055672,0,0,0,0,0,4.262760628,0,5.592285945,4.458618007,0,0,0,0.905341466,0.849504211,0,1.357004352,0,0,0,4.003925287,4.446902765,3.249627432,6.331310376,0,0,3.846087646,0,0,0,0,1.913169478,2.727797767,0,0,0,4.26038773,0,0,0,0,0,0,3.910107163,0,0,0,0
FUBP1,8.165326826,8.894759221,9.167518202,7.904244156,8.938784804,7.492039747,8.632528261,8.328206708,8.674575722,8.732970597,8.327575242,8.954152759,9.511829455,8.480610194,8.377123017,9.263815845,8.367165953,9.538061664,7.454754265,8.51084974,9.237532124,8.74228083,8.501094749,8.272773399,7.893308652,9.058259423,8.967999865,8.470581061,9.542323095,8.537935414,8.586909787,9.520824094,7.432344325,8.763260947,8.379596942,9.640549967,7.674639705,9.071560066,8.028962429,7.444329924,7.75027617,8.560204719,8.79484126,8.993973782,7.150701928,9.378581172,7.557981678,6.959514924,8.722525997,7.699018604,7.545307239,9.063248803,7.060851962,8.795093697,8.305279063,8.779288839,9.39692925,9.421180237,8.971611487,9.473683848,7.705170311,8.830733888,9.633764998,8.524417357,7.626740199,7.975608419,7.915529331,8.94543574,8.824784763,7.752322683,8.336029646,7.43944399,9.217580496,7.993701132,9.828980054,7.67167403,7.989250569,7.543897254,8.902667903,8.405046978,6.881859859,8.722556079,8.61626297,8.440690485,7.592942324,7.47320062,10.12556039,8.304016491,8.383699204,8.588343287,6.525645026,8.228330272
FUS,5.281794343,5.503216928,5.93897553,5.313464455,5.338774702,4.829799881,4.970442037,5.084051771,5.155096567,5.130518612,5.768799109,6.605122236,5.388821955,7.249232503,5.859782556,6.908736029,5.13048451,4.681067305,5.518692193,6.606923531,6.326362009,6.762300149,5.920329913,5.019537838,5.91103462,5.667897429,5.215347582,5.66182657,5.812117306,5.63196383,5.792196012,5.704023716,5.203961269,5.615868862,5.258184441,6.760262614,5.726013553,5.435104445,4.038907212,5.773764599,5.368765236,5.141281579,6.053679488,6.673798914,7.655984769,5.634475088,6.149376249,6.870902636,5.785241389,4.380836152,6.22442354,5.610963753,6.807961499,4.91871219,5.914630264,6.750173706,5.925036395,4.35003204,5.361140149,6.190348027,6.549737882,5.317030603,7.097289045,5.044474048,6.434650414,5.297180711,5.619493864,5.541565214,4.909227891,5.796751816,5.882576232,5.454840728,5.277600001,4.356699337,6.252183494,4.698828328,6.183219936,5.205664435,5.830364742,6.643761747,5.661587482,5.792982369,5.901534761,5.46555701,6.131952754,5.369222925,5.92907216,5.627915883,5.828052782,4.373291095,5.368832837,6.154050012
FXR1,5.375361823,8.232294965,8.452788604,7.790569003,7.422796399,8.69198047,7.823669426,7.340640381,7.376565453,7.862826117,5.911284885,8.640413252,9.378376558,6.373061851,8.136289919,7.826445289,8.857723174,8.864233325,7.886125624,8.151764662,8.797795638,8.898108112,8.697639394,1.300918028,5.444980476,8.29643351,8.877770889,5.114093232,8.4569646,8.967423085,8.828621602,7.785520577,7.821936056,8.607651035,7.119368703,8.502113207,8.573337876,6.246604523,9.122176088,8.665461582,8.612664277,7.036232418,8.627882825,7.264143563,3.604748972,8.622147095,7.057113643,7.901272569,9.206782568,1.031691796,4.747278936,4.097313548,8.104584465,6.365994417,7.188301523,1.408289121,7.705828777,6.08286357,8.417007225,7.815580242,7.120965437,6.764464387,8.262521942,5.894981274,8.039951652,8.470724427,7.674474925,8.172222755,9.45949512,8.402295948,7.599590717,7.222985253,8.644528638,8.01640675,7.772935632,3.066425076,7.910498831,8.046675666,3.326619264,8.561359995,8.775366224,9.200758411,8.438088973,10.02542801,6.902819224,7.889624142,8.367017043,8.329415301,7.435650979,7.207573059,7.356358019,8.206721308
FZD5,6.107108094,6.117179746,5.182452822,5.487818302,5.980875412,7.193697692,5.786552206,4.247832284,5.825283272,6.516974322,6.805848991,5.963460911,7.864653425,6.442622097,4.937558038,1.781852224,7.206526009,4.199806597,2.799798029,7.383824232,8.383838305,8.427221529,7.203971139,7.482675051,5.404134048,7.122844378,7.441426444,9.017529196,8.219431516,7.096613536,5.91133153,6.923734693,8.948427955,6.231668737,6.92365561,4.694358971,4.0202453,8.390213836,8.662820083,6.378183663,5.354762082,4.356854428,7.062078409,6.314785734,7.568351813,7.024971875,6.902232032,6.318137318,5.824231272,7.139384031,7.574594979,5.226402301,5.286359352,7.400032115,5.635442658,8.352625076,7.283387546,5.773172098,7.995736505,6.897178051,5.323304715,8.635466489,5.166142722,5.73943672,2.671907342,4.309459161,6.018678743,6.677034141,4.299950346,7.072184266,7.272189071,7.375753998,6.747518041,7.922805578,6.028727074,7.112655258,6.659852822,6.356415449,6.362700034,6.426760378,5.787614904,5.642515821,0.935501266,7.09845384,8.488427526,0.703140185,7.059834124,5.228320379,5.587542558,5.695378319,6.171758702,2.556815798
GABRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.921105839,0,0,0,0,0,0,0,0,0,3.718133382,0,0,7.421952712,0,0,4.818906265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333571557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258047436,0,4.983661301,5.044238834,0,0
GABRB3,7.524912856,7.460335796,7.409868197,7.203752192,7.190496432,6.552695901,8.288740419,8.057453021,5.552385646,6.95929064,8.07523616,6.663227248,8.210999824,7.312953861,8.295390556,8.019587461,6.736860924,8.817605205,7.593404515,8.415654674,8.52885453,4.837753465,4.660141365,8.254978505,9.306784914,7.466393863,9.610732352,8.136113505,2.863105029,6.423467039,7.963340638,8.934423365,8.920826046,8.295390429,4.838358912,7.005172585,6.724957287,8.754384618,7.726976013,8.173096497,7.431473255,8.528493668,4.518659869,7.679100622,7.098228843,8.155882107,7.624983742,7.721000997,8.938792308,8.787071143,8.359984836,9.342996363,8.552658831,6.710504909,8.041262345,5.859737624,5.456202165,7.430220485,7.332635313,8.304043742,6.634715545,9.635823565,8.508226685,6.006049341,6.702602972,7.586852632,8.990168874,6.211574873,8.912509743,7.149086829,7.68571944,7.04676909,7.855747322,7.361413547,4.593555317,8.547523167,7.234673891,7.830478397,7.64180995,6.083358852,7.633013836,3.250001072,6.174607083,5.851631154,6.650508914,8.322619534,6.634728995,8.256081274,7.190156927,6.989861637,7.388821564,7.142745446
GAD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.049708402,0,0,0,0,0,0
GATA3,0,0,0,0,1.251731944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.410492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATAD2A,5.202125678,6.167088966,5.526120969,5.005244654,4.972139669,4.694976874,4.7818865,4.485459601,4.922003829,5.918844092,4.592696281,3.260434585,5.58095419,6.428975774,4.619464796,2.742057672,5.714785194,6.165678282,6.855441852,4.008287095,7.202925189,5.672939573,5.348272303,0.792379018,6.084963494,5.703982488,6.307636669,5.161613626,5.818548821,5.701761907,5.994038306,5.855881965,7.76060797,3.40540203,6.749513992,4.657390055,5.429472586,6.731445089,4.538962121,3.671310985,6.511532587,6.284191446,3.706761489,4.157360025,0,4.017610121,6.080002807,4.261705612,3.961376712,5.148359381,6.582143426,6.136907173,4.280718185,4.936852175,1.190186617,6.497101292,5.732130965,0.905341466,4.82742656,4.453202203,4.742286685,5.757752129,6.496554414,3.39565973,4.003925287,4.235493269,5.579288845,5.579401845,5.344792331,4.858353636,6.612826243,5.529922184,5.503159606,5.858552594,4.257687682,5.374699914,4.807215583,6.015006895,4.812380592,7.614466132,2.739092622,5.296879066,4.123168773,5.597615856,4.864126381,4.010514231,5.413384254,4.895721179,5.667735306,5.64200097,5.191633156,3.116859773
