X,H9_96h_001,H9_96h_002,H9_96h_003,H9_96h_004,H9_96h_005,H9_96h_006,H9_96h_007,H9_96h_008,H9_96h_009,H9_96h_010,H9_96h_011,H9_96h_012,H9_96h_013,H9_96h_014,H9_96h_015,H9_96h_016,H9_96h_017,H9_96h_018,H9_96h_019,H9_96h_020,H9_96h_021,H9_96h_022,H9_96h_023,H9_96h_024,H9_96h_025,H9_96h_026,H9_96h_027,H9_96h_028,H9_96h_029,H9_96h_030,H9_96h_031,H9_96h_032,H9_96h_033,H9_96h_034,H9_96h_035,H9_96h_036,H9_96h_037,H9_96h_038,H9_96h_039,H9_96h_040,H9_96h_041,H9_96h_042,H9_96h_043,H9_96h_044,H9_96h_045,H9_96h_046,H9_96h_047,H9_96h_048,H9_96h_049,H9_96h_050,H9_96h_051,H9_96h_052,H9_96h_053,H9_96h_054,H9_96h_055,H9_96h_056,H9_96h_057,H9_96h_058,H9_96h_059,H9_96h_060,H9_96h_061,H9_96h_062,H9_96h_063,H9_96h_064,H9_96h_065,H9_96h_066,H9_96h_067,H9_96h_068,H9_96h_069,H9_96h_070,H9_96h_071,H9_96h_072,H9_96h_073,H9_96h_074,H9_96h_075,H9_96h_077,H9_96h_078,H9_96h_079,H9_96h_080,H9_96h_081,H9_96h_082,H9_96h_083,H9_96h_084,H9_96h_085,H9_96h_086,H9_96h_087,H9_96h_088,H9_96h_089,H9_96h_090,H9_96h_091,H9_96h_092,H9_96h_093,H9_96h_094,H9_96h_095,H9_96h_096,H9_96h_097,H9_96h_098,H9_96h_099,H9_96h_100,H9_96h_101,H9_96h_102,H9_96h_103,H9_96h_104,H9_96h_105,H9_96h_106,H9_96h_107,H9_96h_108,H9_96h_109,H9_96h_110,H9_96h_111,H9_96h_112,H9_96h_113,H9_96h_114,H9_96h_115,H9_96h_116,H9_96h_117,H9_96h_118,H9_96h_119,H9_96h_120,H9_96h_121,H9_96h_122,H9_96h_123,H9_96h_124,H9_96h_125,H9_96h_126,H9_96h_127,H9_96h_128,H9_96h_129,H9_96h_130,H9_96h_131,H9_96h_132,H9_96h_133,H9_96h_134,H9_96h_135,H9_96h_136,H9_96h_137,H9_96h_138,H9_96h_139,H9_96h_140,H9_96h_141,H9_96h_142,H9_96h_143,H9_96h_144,H9_96h_145,H9_96h_146,H9_96h_147,H9_96h_148,H9_96h_149,H9_96h_150,H9_96h_151,H9_96h_152,H9_96h_153,H9_96h_154,H9_96h_155,H9_96h_156,H9_96h_157,H9_96h_158,H9_96h_159,H9_96h_160,H9_96h_161,H9_96h_162,H9_96h_163,H9_96h_164,H9_96h_165,H9_96h_166,H9_96h_167,H9_96h_168,H9_96h_169,H9_96h_170,H9_96h_171,H9_96h_173,H9_96h_174,H9_96h_175,H9_96h_176,H9_96h_177,H9_96h_178,H9_96h_179,H9_96h_180,H9_96h_182,H9_96h_183,H9_96h_184,H9_96h_185,H9_96h_186,H9_96h_187,H9_96h_188,H9_96h_189,H9_96h_190,H9_96h_192
NUAK1,6.436009713,0,4.917981862,1.089332601,5.359007176,7.469807025,8.167922612,5.997702279,6.307060232,7.635853981,5.193015,2.244338772,8.118688251,6.069631238,0,3.29734226,6.508008734,8.129208633,6.948907863,7.887654137,0,7.017708553,0,2.187757519,7.231289886,3.125853137,6.257714953,8.018365399,0.885598291,5.935937757,3.460026445,7.636275588,2.942880388,8.050583978,0,0.806255155,3.22474629,0,0,7.406375014,7.632158489,6.109815888,4.79880241,9.169600897,6.637920711,5.436793039,6.585688799,6.388678542,7.085080621,0,6.691189924,0,0,0.808153465,7.151362806,2.994717147,0,0,0,2.511758777,0,6.718335797,7.154758573,5.684260338,6.355285153,1.22262814,2.686482173,8.111031075,2.777694968,0,0.798592403,6.733405712,7.16914614,0,6.463139638,6.983560768,7.300505024,6.937381964,8.910710813,0.99778156,6.131858187,7.127310532,3.545784453,6.255524503,7.587317077,7.516408285,1.401954272,8.038033096,6.859936363,8.05599076,6.07528473,0,7.384607989,5.916167042,7.126237844,6.231746785,7.113315951,7.916044428,7.483148185,7.647381858,7.683238021,8.910904026,6.569932418,8.00429089,8.240854016,2.109229675,6.140764903,8.782012012,1.596750918,6.915548302,1.989316011,0,6.274622149,7.941889776,0,7.303956918,6.652990808,5.109022381,2.179526303,2.034995436,7.74139231,6.518651573,4.542370919,6.844344699,0,7.17679363,6.388547447,0,0,7.353656707,7.552314081,6.992488995,6.960788291,3.089771739,8.349482745,0,6.710120786,0,7.960825791,3.544117487,0,5.40285864,8.735002854,4.460534848,7.659339127,2.888952455,0,0,0,0,8.048191446,1.312159683,5.871114508,7.500973743,6.911618001,0,2.242565967,0,0,0,0,0,6.665016947,0,4.043885073,0.908438537,0,6.043430344,1.353406093,3.757570149,6.645179032,2.166207925,6.880253829,3.849697764,0,5.980024233,8.844171533,0,0,0,7.685647074,5.659053586,6.548085777,3.080188239,6.546113115,0.857092243,1.510371521,0
NUCB2,0,1.260854709,2.94138646,1.089332601,8.531498327,0,0.986599319,9.196766134,9.200158467,1.809407823,8.732771852,9.180379298,1.764914618,8.956314736,10.16267354,1.681564839,8.470120617,4.022369122,9.932238191,0,4.619841349,8.125777869,9.50303515,2.187757519,7.447469499,0,7.542626903,7.110148376,7.020608962,8.378927144,2.044889825,8.876993966,7.305624686,6.267149534,8.142971854,7.883185561,8.985825476,8.717649733,7.158674065,7.782361909,5.996490961,3.051778397,1.274001642,6.993168447,4.460143737,7.344883168,7.0499056,9.628750184,6.556147015,3.095144049,7.465082795,9.341524016,8.016904478,5.743294773,8.830352643,0,7.66091071,7.909482187,7.276384917,9.221140221,9.380051755,8.942712763,1.182060142,7.827720859,8.220409841,1.22262814,8.080529428,8.797988847,8.637848217,7.419671953,8.402037315,7.118766087,8.864248786,10.79341574,0.736259286,9.948677296,9.940623713,2.107632362,9.058744303,8.850437693,8.373162509,1.882298866,7.07577765,6.303804529,6.814099877,7.556831372,5.307462649,6.651400386,8.402902508,5.038312895,5.24430384,7.731072862,7.00693731,7.832988034,5.949334409,7.85964229,8.089862629,6.993599461,5.94232317,7.528421973,7.097486488,9.116395844,7.632345451,8.802127234,6.809662646,7.120068733,9.721866226,7.95095211,6.887861504,0,7.418361898,8.534975615,7.909227364,8.043369301,7.888402592,7.408617594,4.494590972,1.108078165,8.748511454,8.837501528,5.304017112,6.222717867,7.2051074,7.024569035,6.676038615,8.254732376,6.711046876,5.992919871,8.612402221,7.267623108,6.993612167,0,7.470578051,8.523929362,1.099682367,6.205528296,6.823243,7.677356794,7.746639684,7.024201113,7.141454428,7.729895517,7.459057851,6.804034535,9.446617722,4.259580193,0,6.719317976,8.748535098,7.146914689,8.174588865,6.752017244,6.548956162,0,6.725908803,8.136596631,0.950912565,8.224669535,9.818179945,0.829571362,6.54691904,3.869925687,6.250095499,7.114300305,5.844061226,8.015926704,7.257675518,8.276712548,7.793316033,7.936109946,0,8.395541749,7.199730543,0.969643197,7.006582989,8.29378584,0,7.034205756,8.236491113,8.735319858,8.216044473,7.953388905,5.629147929,5.443152822,0,3.529569749,8.176181614,7.903030744
NUDT11,0,0,2.106796632,0,0,0,0,0,0.887353903,0,0,0,9.398635632,0.816785273,3.22640074,0,8.073569988,0,0,1.90385059,0,0,0,0.775002941,0.762965149,1.073254437,7.76813723,4.893482734,0.885598291,7.716725375,0,5.949396308,0,1.909701292,2.202714335,0,8.220833386,5.141043532,0,7.098246018,0,5.062224387,6.471923528,0,7.435690643,0.972106882,5.324125172,6.661668604,0,4.562921895,0,2.083479316,1.531187502,0,0,6.107790425,8.361062549,0.983510967,7.960204829,0,5.178772617,5.082958888,0.708851829,0,0,0,0,0,0,0,3.762333358,8.915159929,1.200968312,0,1.602886202,5.046306429,0,0,6.011182238,2.581263204,7.100032099,0,2.128346661,3.510983892,0,6.006505428,0,4.702297265,3.898695596,1.942889514,0,5.244799333,0,0,4.005258305,0,4.844126574,5.628831158,2.522170871,0,0,0,4.140688302,0,5.631135504,0,6.542773672,0,2.33606268,0,4.11583888,0,2.424067386,0,0,5.092629424,0,6.839221046,0,0.319452785,0,3.624793985,0,0,0,5.901519824,0,0,0,6.862219176,7.168828989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083249356,0,0,0,1.359573996,0,5.541532776,0,2.126686099,0,0,0,0,8.002339111,0,0,0,0,0,0,0,2.729174169,0,0,0,0,0,0,0,0,0,0,2.081675598,0,0,0,0,0,0,0,0,0,4.277956705
NUP35,0,1.260854709,9.18115837,1.089332601,0,0,0.986599319,0,0,0,6.475922554,0.805407856,0,0,0,0.795699621,8.24969863,1.88408173,3.081467213,0,5.639793759,0,0,1.942898858,6.786923612,1.073254437,7.386546685,0.918859136,0,0,2.044889825,5.139997357,3.729443076,6.901333808,0,0,3.979161407,0,0,0,8.963672237,7.439500646,0,0,0,2.759202718,0,0,0,0,0,0,0,0,0,0,1.083225806,0,8.45403261,0,0,8.134427981,6.052106883,0.78264932,0,0,0,0,0,0,5.800015579,0,8.127336429,0,0,0,2.188643583,9.173227499,0.972713407,0,5.952151383,5.774323415,7.276081318,0,8.83157644,9.071277447,8.320408189,6.092296502,6.806716602,6.692245473,6.323396077,6.536532717,0,7.278633265,7.905109502,4.274600723,6.892659094,5.176849205,0,7.446419408,0,0,5.148467278,0,8.363811495,0,8.883528096,7.941653816,7.157073655,2.2547643,4.630166451,7.839321443,8.790458818,0,1.431068126,6.839023164,4.936462092,0,0,7.904258302,2.539359596,5.739541734,0,0,7.886505122,6.431527415,6.78916964,7.647990331,6.861756023,0,8.602957998,0,8.03223527,0,0,0,0,7.072475408,0,1.127635109,0,7.594258046,7.893486005,8.960375188,0,9.130758367,0,0,6.478513175,0.812758712,3.865184168,0,7.882625341,7.791469881,0,0,0,8.312355134,5.160874494,6.672855903,0,0,7.431794667,0,0,0,5.336830286,6.030688335,0,5.850316288,4.884520731,9.584043041,7.430928921,0,0,6.767792428,0,6.782844476,0,0.776853276,0,0,0,3.692828477,0,7.869545385,0,9.03494448
NUP54,0,1.260854709,5.529569171,0,0,0,0,6.557816153,0,0.875775847,0,0,0,0.816785273,0,7.667965636,4.825181624,9.652424618,6.217295883,7.869245556,0,0,1.012619577,0,0,0,8.663032798,0,0,9.047931213,5.119576544,9.36954064,7.752868279,0,8.17621151,0,6.838744323,9.137886863,6.740396815,0,4.688390515,0,1.939838966,0,7.75460214,8.158176372,7.028338976,8.545119642,7.358865951,8.229161457,0.930262337,6.837790494,0,5.548022691,8.475014689,0.904075481,0,4.722960963,8.17529491,7.936001129,8.310312985,8.115354661,0.708851829,8.826740911,8.770448484,0.737130602,8.5301281,1.717728083,5.720873929,0,6.043929634,10.05676338,1.55993657,9.275543802,0,5.684763197,0,0,0,8.542504629,9.0045974,5.458970082,9.773059784,3.807377287,0,8.684109977,7.950493601,7.003595113,4.284791183,8.491859777,1.038730625,8.066453889,5.948834204,5.367160285,7.616194305,2.781035551,7.272683401,8.046161781,5.327032741,6.702450686,2.560478777,7.927779852,5.55329993,0,6.826004618,8.615978207,8.52402712,0.810150809,7.493200534,6.424295169,5.166041475,6.457934993,6.979364153,6.183410005,4.297271452,7.961334503,1.88473173,6.314327633,8.742499472,8.068666352,6.937062468,3.44876015,9.057889396,7.106886207,8.475200004,3.319104995,5.608897541,8.877729951,7.258089958,9.196125491,7.469415423,0.952942791,0,5.828210653,0,0,5.602293704,1.866091057,5.572786043,0,7.619293421,8.900375751,8.438635838,8.789055689,0,0,1.543080125,6.242815258,0,0,0,3.307250562,7.502966758,8.228055651,5.621077516,6.979194975,0,0,5.87180424,5.229833679,6.327095935,0,0,0,6.831448649,8.511595879,7.623063028,0,0,7.320767497,8.536233058,7.942875476,0,7.546285645,0,0,0,9.046051974,2.920385714,10.33213639,5.272342501,9.454275516,8.667382953,1.993818929,8.60780309,7.48787565,6.853343286,0
NUSAP1,5.921035563,8.82423466,9.472791021,8.921468806,1.661931371,5.738174206,10.92901987,8.230426755,7.362370902,5.009904716,0,5.83473609,0.847606487,2.01646288,10.61428006,0.764790326,0.710175398,0.923765074,6.192968104,1.245528041,1.424818418,8.191510274,7.272513582,9.146326558,8.460102759,8.94366009,8.553840533,3.843912952,2.134261217,0.752167434,8.840702968,7.841220525,2.119264844,0,7.938519097,8.614704535,7.548922866,0,3.151404991,8.307830727,3.743286365,7.99673596,0,7.86963084,7.947923596,8.427680366,5.121046606,2.013678873,1.471636666,2.536451625,0,1.546871557,5.008491401,2.001397159,6.855422209,0,3.966567876,0,8.45769292,7.856843338,6.397487042,4.600894286,7.265932142,0,6.59159947,0.737130602,8.07469283,8.698154672,7.504684307,7.251660894,3.762333358,3.403562587,7.945440963,0.851701111,2.320515132,9.384395155,0,9.231002302,9.468186168,5.902524417,7.344412182,3.85041405,0.6434193,6.395772128,2.54816697,8.989297168,7.636134909,4.044610751,8.321849478,7.910060364,1.636375671,5.349269503,0,5.916167042,6.653889984,3.593528683,4.901009737,3.256352883,6.01318538,10.02198974,6.612376959,3.905967265,6.60069019,3.297792541,7.590126244,8.925613009,7.305045318,9.684720179,8.640495965,7.424055225,0,4.073804982,9.47419543,0,5.788863408,6.942170781,0,7.398103244,7.198775497,5.954525939,8.117722402,1.938843274,7.650247959,3.54878609,7.269623675,2.865189491,5.259635875,8.63981584,8.005340364,0,9.242157365,7.774963019,9.079462463,7.991027131,8.331830979,1.059847872,8.22804741,0,8.778501147,2.811432821,5.609374586,7.376916486,8.085901406,7.241910088,1.662315724,7.469246288,8.495303793,0,1.295624408,8.402709132,6.826020876,8.796810597,9.08678854,6.808081591,4.156849254,8.913206699,0.950912565,0,0,2.489623651,1.056018306,0,0,7.966504524,3.835997312,6.658168726,8.396470613,4.869507652,1.400909327,8.633683739,10.60778327,8.376625037,9.205790667,6.653476321,0,9.274340981,0,9.008463327,8.833324942,10.75915944,0,7.18729293,6.907225747,0,3.934292931,8.801409594,5.771256608,4.078861438
NXT2,0,0,0,0,0,0,0,0,8.179537373,0.875775847,0,0,0,0,0,0,9.185635523,0,0,0,0,0,1.012619577,0,5.993849432,0,0,0,0,0,0,8.43735428,3.602775535,0,8.743316057,0,0,0,0,0,0,0,0,0,0.854482509,2.277036523,0,0,0,0,0,0,0,0,0,0,1.083225806,0,7.808207673,0,0,0,0,0,0,0,7.339092401,0,0,0,0,0,8.817932605,0,0,0,0,0,0,0,0,2.453570422,6.729267663,0,4.657899106,0,0,4.105993967,4.284791183,5.690320339,4.881141851,1.818627722,6.284945687,5.343100762,0,0,6.137966906,0,0,4.982011579,4.601126725,3.905967265,0,3.496883786,0,0,3.673696495,4.072216367,5.602243754,7.959175487,0,0,5.224586858,0,0,7.655203802,0,5.156537881,0,0,1.139683788,5.534301316,0,4.025893753,8.029214461,7.48953469,6.195494135,8.483534899,0,0,3.346448483,7.396701484,7.99180556,0,6.978010704,0,0,0,0,0,2.418781843,6.385707183,0,5.629603167,8.651562925,0,0,0,6.068858573,0,0,7.794327104,7.330155375,0,0,3.948823988,3.493653147,0,0,0,0,0,0,0,0,5.621633084,0,0,0,0,0,6.572698112,0,0,0,5.980024233,0,0,5.910117762,0,0,0,0,0,0,7.013447041,8.52715618,8.562976064
OAS1,0,0,0,6.21537047,0,0,0,0.813778358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.375012501,0,0,0,0,0,0,0,4.885122805,0,0,0,0,0,0,0,0,0,6.372189532,0,0,0,0,8.459012048,0,0,0,0,0,0,0,0,0,0,0.983510967,0,0,7.247444274,3.514729703,7.463448994,0,0,0,0,6.689998703,0,0,0,0,0,0,6.986780714,0.643552771,0,0,0,0,0,0,0,8.177941794,0,0,0,0,0,0,2.648947697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.833743656,0,0,5.571862328,0,0,4.155510427,0,0,2.606297329,3.686658164,8.241260354,0,0,0,5.962773178,0,0,0,0,0,0,0,0,0,0,0.952942791,0,0,0,0,0,0,0,6.824340335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.400781366,0,0,0,3.570487442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.903870689,0,0
ODC1,7.541792218,7.360856506,0.875926633,8.688707969,0,6.738179597,0,6.6907554,0,7.97918729,0.885310456,8.04939577,4.445417951,7.934708134,0,5.831113217,6.692043314,5.574316622,7.813412176,6.148196179,0,8.343823056,8.214868964,0.775002941,7.498406467,6.407986108,3.11225413,1.475727856,1.430318078,2.352173261,0,2.265066743,1.08059512,5.053615327,1.486314418,0,5.542135973,0.893099627,0,4.911990726,5.757771284,0,3.626031717,2.744601249,7.630659253,6.229802404,5.799225849,5.418660907,7.485612154,0,0,0,0,0,1.54838584,6.517588606,2.1231049,6.215200226,6.006216416,4.965069944,1.082798933,6.793299843,5.191094977,1.26577278,6.55852703,0,0,7.406560503,0.982772548,0.862626069,6.389104878,1.829948318,7.641962837,8.052902395,0.736259286,1.930115509,6.593627252,7.203329738,7.460907478,6.763784828,4.894578877,0.922608997,4.408234173,0,5.887205506,6.026025561,1.792392939,0,3.894216999,7.118219675,3.390911585,0,0,4.923729896,6.48667221,4.4300908,6.54549694,3.739648347,4.037337385,5.569003498,5.678497345,1.925270523,5.843055107,0,4.138568635,5.974361653,1.422328274,2.464764527,3.337819806,5.127347218,4.494161582,4.606594383,2.424067386,0,3.686527367,3.686658164,6.203724788,5.451427873,0.667520964,2.359226652,6.35090252,5.294942209,3.780719417,6.535097747,0,0,6.694901537,6.794695652,0,6.425142348,0,7.064861894,0,0,0,0,0,8.407759369,1.114504178,1.127635109,0,4.72357542,0,6.698400914,6.920483841,4.550016203,0,4.84801325,0,0,4.764244504,4.791623258,0,0,2.271045011,0,0,0,0,0,6.970815319,0,0,5.59632606,7.2433157,3.600423583,0,4.631017414,1.7367001,0,0,0,1.148424003,0,0,5.928403098,0,5.906938399,0,6.528475597,0,1.363095152,0,0,0,5.634681161,1.510371521,0
OTUD6B,0,4.455863125,0,1.089332601,0,0,2.300426848,8.951551368,0,1.416833947,0,5.422075011,0,0,4.919223387,0,0,2.197940468,8.355715574,0,10.27534839,0,1.012619577,0,0,0,6.781023918,0,1.430318078,4.559651204,0,3.394639861,1.08059512,0,0,0,9.422659911,9.37786233,0.725812013,0.892247965,0,5.288439547,8.181086621,0,0,0,8.395750825,0,6.500720031,8.312455578,0,0,6.661220618,4.590050091,5.303705534,0,8.395022001,0.983510967,0.873879122,0,2.122482005,0,5.728715835,6.548438225,0,0,0,6.408314627,0,0,0,0.712649341,0.72200219,0,0,0,0.593014507,1.911806539,0,0,7.392217371,8.026481715,6.533189624,1.848014302,0,4.053780773,3.203665571,2.454985545,0,0.64979924,0,5.985133622,5.509843388,7.978465522,5.511517036,4.738571543,0,3.256352883,4.627740587,3.75147282,3.2310631,6.733277992,4.307502232,0,3.314038207,6.148042169,2.378634379,6.861327548,8.656002395,4.378924726,4.494161582,4.229245869,0,2.801781994,6.610262721,3.15665623,0,0,7.490177334,3.040746359,6.723687847,4.64897389,4.89111644,0,0,8.372780598,3.662121749,4.986578514,3.63269692,0,7.426108556,0,0,0,2.478272972,0,6.605556747,8.949458084,6.484712437,0,4.700237823,5.976409522,0,7.402028344,0,0,0,0,0,1.329487746,0,6.691198534,3.426387834,0,0,0,0,3.435486036,6.235464134,0,0,0,0,0,0,1.860382263,5.464967411,0,0,0,8.032373335,0,9.393741767,5.004010305,2.577938642,0,0.983853043,6.322475029,4.482466008,0,0,1.747837188,7.927565842,0,0,0,0,8.181777849
OTX2,7.413234858,8.337902907,4.65651963,8.416089238,8.203093839,8.375302752,9.063235287,7.854082636,5.497886117,8.164834858,9.976461796,10.48449101,10.14526823,9.225795161,8.425137539,4.163992699,0,4.374017934,9.148981951,9.027906607,9.921214247,10.44538792,9.055749226,9.415183812,8.153140305,8.981874916,8.625114493,9.314928527,9.335344109,0.752167434,0.700691405,2.525682591,0,4.810327112,8.583262842,9.131863465,0.715628071,9.189482505,0.725812013,7.538462448,9.508295444,8.633783076,5.579070464,6.949464373,9.606182554,6.65845639,6.924075735,9.411036949,6.883156266,8.474466743,10.54619714,3.94614268,5.564097404,10.22375018,9.05253631,0,8.566387973,10.40632276,4.072027831,1.592462,7.431578769,10.05967927,9.663919075,8.379605075,10.05329277,0.737130602,0.626431483,2.267625821,1.974081059,9.474362195,6.727855887,1.544204695,8.367607288,8.294621276,6.484753154,3.054540886,10.25831716,7.17100166,6.631946475,8.767125375,5.671340841,9.508183984,9.617600971,4.754910696,9.858323061,6.975694789,8.693992174,10.05064324,9.541663214,8.218081838,8.539762039,0,9.092504114,8.07288608,0.639435345,8.497785292,10.16929609,9.001231674,7.704388221,8.52450949,9.121638111,4.857025815,9.572504069,6.131039603,8.153293096,7.944161714,9.025180484,8.799290963,9.265545366,9.427634218,9.1638041,5.948196204,0,10.25932743,7.772856047,8.07081303,8.422026896,8.855594939,1.122131072,4.21385644,8.999030322,8.419938014,9.828140915,8.812822425,8.535312113,6.273027809,9.128029841,8.763841483,8.540140865,9.874993107,5.048757235,9.52830568,5.372965908,9.220915834,10.30256123,8.874668582,10.26319021,8.129764249,3.905203576,9.291806734,6.000773067,5.34763846,7.121160314,8.500958585,9.934945673,9.452171648,5.295840603,8.607648284,10.51053795,3.333252769,7.547960315,0,2.554701457,8.899203313,4.873703682,7.696312422,7.883498319,0,8.574121454,8.43162577,7.386143801,8.522413292,7.231250724,7.856639412,9.723376225,9.701709649,7.530899049,7.941016158,8.779887919,7.377461544,10.4432826,7.686113326,9.348602256,7.582803485,8.656924004,7.284824256,9.076107275,7.422401158,9.551035804,8.511103705,9.357353433,8.422019781,6.478467101,7.23006887,8.508120854,8.242387028,7.163500868,8.507626788
OXTR,9.082402424,4.724758492,9.226798766,8.238987829,3.394038309,10.57830064,4.283328738,3.938301705,8.641054742,8.681906427,1.953034027,1.667043639,11.18322848,4.645713189,13.02473735,5.629699901,2.391905185,2.739499879,9.241037972,10.41846874,10.31746365,10.37368061,9.075339534,1.614691597,7.733237494,2.104833841,4.028018394,8.713146886,10.56399911,9.46639143,1.823199514,5.485018836,1.232070702,9.779546926,9.112513637,2.943561003,2.90175619,9.587563179,1.854125303,8.248070926,8.6294532,9.76792379,9.006830143,1.517360284,8.926812351,9.473113556,0,0.928909671,8.982793293,5.409609188,8.690865455,4.588105007,6.219570191,9.912076124,9.138714831,1.870898077,1.974959802,8.55188117,2.555556225,1.592462,2.222651241,12.03190189,9.091481917,9.647968019,11.00328415,2.76871274,1.490909061,8.911205895,3.665145858,4.423485979,6.53795773,4.154899208,10.93872197,6.9935739,7.807141302,4.064811993,2.735184007,9.183957897,11.64791272,3.172374333,2.026086616,8.735486023,9.007504179,7.556146775,10.25589077,9.748738832,4.613582785,8.145543915,10.48044185,5.475426272,9.046722465,3.940725394,9.145068338,8.021927537,1.471732476,9.850680748,6.861612597,9.527945543,8.042303056,9.14612314,8.177379059,5.436527622,8.76258499,1.371554171,9.6728012,8.226743997,6.47667454,8.109254776,9.652490129,7.616680211,9.649286121,6.863547904,2.577947507,13.74635809,7.075039985,3.452831264,8.859008174,9.372862616,0.145222811,4.948948438,7.715938492,6.523770618,10.10387527,6.634912427,3.099383712,5.890423543,8.088246928,7.854837861,6.572805413,8.993733333,2.64626903,4.631052892,5.297915618,6.932276143,1.099682367,5.128095302,8.920641269,3.609213386,8.360024735,8.108047624,7.874705469,3.671407186,3.344190631,7.396916981,8.117548947,8.553274463,7.772539855,9.481959573,2.775834235,2.824319748,6.294610043,1.90449957,2.508477117,7.432463075,6.300775578,2.311979415,5.443953748,1.892816658,8.345811434,8.968173431,5.754331322,6.051280219,8.491022067,2.584428729,8.314136914,3.322926399,7.832559479,6.638740137,9.43690865,1.312222904,10.01733985,4.690910654,9.942331841,7.745946637,5.788732338,0,3.574293184,5.727110258,5.131405848,3.572096563,4.844415641,9.992899317,5.673437537,8.155091554,8.510549943,7.484219163,6.535969016,7.773422712
PA2G4,6.763857852,8.737265107,6.980459109,6.193306002,6.178418985,5.081946811,7.182709998,7.143630987,5.958475669,9.025697867,7.164492399,6.671877535,3.405196675,8.453343646,8.506147553,6.134879168,9.599265082,5.095553514,7.756446795,6.331049059,7.331424611,7.266738931,8.199969202,8.486756001,8.451970922,8.065259299,9.134740926,7.697827694,3.480509737,6.898847455,5.581841214,7.176975328,0,8.807667288,7.738790362,6.704816294,8.080674472,7.795375932,6.226564948,8.671121097,7.191424443,7.26808845,6.627368604,8.225964099,6.541089621,7.631772985,7.616951724,3.798252912,6.076839692,8.596883297,4.112800587,8.575659026,5.0908169,7.440643703,8.100977388,8.790419742,1.083225806,7.393123369,7.960638858,9.40284828,7.556716874,4.693268873,8.494907873,7.284122803,5.680080202,2.339468359,7.943848419,6.184432029,9.053421011,6.313249787,7.887949394,8.243923836,8.27069526,6.614441271,7.824789854,6.424382728,7.178673356,8.106548816,7.095043353,7.803256469,8.905086596,8.145143171,6.936758249,8.79118692,8.276672528,7.800746187,7.127211393,7.343325612,7.346981252,8.177208101,7.537833017,6.355413885,6.759692703,7.340703589,8.824355467,6.966669777,7.528757464,6.403526295,7.064417649,8.309412563,7.920516233,7.109631662,7.393348436,1.304452408,7.65559444,8.171257249,8.245228756,8.080632668,6.924391128,6.440052103,8.201318246,8.426107547,8.875612064,0,8.642660984,8.495908898,6.305467756,7.207102692,8.066633187,7.78096934,9.297229998,8.078034517,8.261406567,8.812994094,8.178001642,5.602777234,7.419653586,8.478369159,8.362756503,8.671859906,9.106654269,8.043280034,5.779273614,8.476894499,9.108425579,4.875309194,6.869134277,7.890428726,7.550230653,8.025225993,8.062130308,8.979110374,8.632811491,8.103430117,8.411316243,5.484891549,7.825727687,6.330260615,4.219891012,7.018104594,6.463561709,7.735302581,8.790239485,8.287526313,6.725908803,6.492836909,8.727634588,0,7.248789086,8.046885621,8.033349419,8.100500525,6.231485849,6.81469457,8.052610281,6.412666967,7.581256099,7.30533344,8.547801433,7.314806357,6.367309225,7.221663312,5.485484116,8.430661104,8.376735942,8.14670483,4.492512611,7.67150462,5.986857027,7.085665177,7.113335824,6.743280835,8.00388059,8.253874459,7.437061391,7.215987677,3.80134881,7.444038269
