X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
ELK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.120870067,0,0,0,0,1.35861556,0,0,1.828220636,0,0,0,0,0,0,0,0,0,0,0,5.036535767,0,0,3.279197665,0,0,0,0.849397268,0,1.340687668,0,0,0,1.153363174,0,2.08106896,0,0,0,1.376186086,0,0
ELL2,6.929430404,3.615946296,4.197723358,3.013428621,6.918412577,6.998166461,7.19171967,3.788013992,4.483697355,4.333282796,6.050136136,6.555847717,6.629017508,5.4975085,4.992170302,7.14009143,0.581198095,0.740992779,7.872835778,0,7.100882073,6.052414277,6.853186737,7.041604601,4.495538232,5.177863203,4.736731926,2.439913252,0,5.012917035,5.311147749,2.418202408,7.451550572,5.349534433,6.236974354,4.986168437,6.78966474,6.64637403,6.302723366,4.845653726,7.194692755,7.108179957,7.444325971,5.906104641,5.06268857,7.92710027,2.467006116,4.380954503,4.829163745,8.137514457,5.632480908,2.725138263,6.27358871,6.38830816,6.301822519,4.790745722,2.626441869,8.151928097,7.715833347,0,5.460425105,7.470803005,6.51376099,0,6.43911645,6.261663804
ELMO1,0,0,0,0,0,3.960619561,3.550619195,0,0,4.084491697,1.047186794,2.275730409,4.172555437,0,4.225696504,0,0.722360603,0.740992779,0.801833881,3.067112386,0,1.132250003,0,0,0,0,1.692207793,2.439913252,0,1.220163575,0,0,0,3.855135145,0,0.649311809,0,0,2.535166659,0,1.950269821,1.128202265,0,3.944764502,3.40684418,4.368271779,3.584828333,0.569283601,0,4.955047016,0.84504359,2.072789116,4.05391476,2.346887041,0,1.474375301,0.956734126,0.694461856,5.626563107,2.9058754,0.684909474,0.821240702,0,1.186912432,1.469075193,0
ELMOD2,8.141304581,0,0,7.043125924,5.932370308,0.892981304,0,0,3.506239613,8.409803075,6.519349673,1.315747603,0,0.941368455,0,7.581618082,0,1.881782931,0,0,0,3.788397593,7.992877262,5.237492162,0,2.903801503,0,2.657939314,0,5.353744576,8.795038516,0,0,0,0,1.080045608,0,8.390957981,8.470607289,0,1.282282035,3.684663817,3.287206112,5.968887121,0,2.91666072,7.509047265,0,2.960935672,0,6.651624025,0,6.962723436,7.761253075,0,4.644522307,0,0.688994117,7.118173591,0,0,0,0,0,0,0
ELOVL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMB,2.221357156,4.305058919,5.495360349,7.375725332,0,1.440430968,0.986248122,3.407376572,0,3.004431501,0,8.099552551,5.476653602,4.585486742,5.255680539,5.512366411,7.260213788,3.78190369,4.83302578,6.210746743,7.738650398,4.510285246,7.244674552,6.130212681,2.839818314,0,0,5.38266855,1.464281192,6.608593777,0,0,0,0,2.536533984,5.484406556,6.185477251,5.367710451,4.642828099,1.255599283,2.750378401,0,0,0.753319165,7.442219385,7.847268602,0.719834582,6.152772684,1.246318968,0,6.214539633,0,0.658207148,0,0,5.389173017,0.956734126,1.153363174,3.374144136,5.530972313,2.551099782,2.273403805,4.735462491,7.253631683,4.584347322,0
ENC1,0,6.45135647,0,5.658887878,4.807393566,7.828139942,6.984198751,6.175114348,6.333846054,6.979177082,5.170697523,6.149700542,7.330365249,1.506245367,1.04473905,0,5.716812104,0,0,3.870122396,4.277729821,0,5.763828356,0,5.818484783,0,0,3.368796267,5.462767598,0,8.14350341,5.426335643,5.38597674,6.365798377,0,5.431612949,8.170533178,4.919174604,7.092750573,3.511907361,5.173516567,2.515947151,8.823451209,3.661787341,4.955106503,0,2.901095073,3.205450684,3.206974589,0,0,0,2.879573024,6.569959402,1.320738411,0.917864406,0.956734126,1.786026012,7.489865561,0,4.971775988,6.620578481,7.250665339,3.166564688,9.286170064,0
ENO1,9.623201602,9.6978613,10.69137645,9.655134716,9.845484271,8.191590122,9.776171067,9.731147269,10.56819837,10.09831312,10.17472651,9.076350579,10.32658823,11.23897901,10.38400541,9.702017748,9.626077101,10.07717616,10.86389998,10.46952051,9.786848085,9.974101809,9.993732539,11.30046543,10.60334764,10.55492649,9.608789828,10.96931735,10.61873371,9.870552456,10.43101216,10.54832544,10.26050545,9.76392979,9.848640181,9.39418885,10.39439543,10.33761921,9.45384672,10.18814002,10.23027519,9.934786492,9.930243169,9.758124766,10.27521307,10.50041008,10.03981706,9.199298472,8.684165399,9.380900927,9.673664933,9.701155179,9.997874188,9.175608164,9.393478755,9.348683192,9.562909061,10.59840118,9.815235629,9.612779825,8.996344721,10.62446055,9.942883539,9.830694293,10.91551548,9.388644222
EOMES,8.203906531,7.560620655,7.113397508,8.196850695,7.207849322,5.563112984,5.276850864,6.737577623,8.156804158,8.266911128,6.967621373,7.100894973,5.898902488,7.281870844,7.164314504,4.92599847,6.567583896,5.054137654,6.620210456,8.447058717,7.83650748,6.909297106,7.669302225,6.949610898,7.646791264,7.099748841,1.081172069,8.221264799,6.544750096,8.114339927,8.44706775,6.267504109,8.475896268,8.698402992,7.496592944,7.576312241,8.607793016,7.118136795,8.404550243,7.546484388,8.947499073,6.654533576,7.838993594,7.497010575,7.663426246,5.738976041,6.615240265,6.25683531,2.843097564,5.24730145,4.966251538,7.23002172,7.306049931,7.064319674,9.118128464,5.294275551,5.614311489,5.643069047,5.532360308,7.88800068,8.588956908,7.032002276,8.30243171,7.094278813,8.306783365,7.448271303
EPB41L3,1.301779394,5.158655535,7.961398919,6.710997935,5.594762231,3.123183907,6.242413241,2.537317836,4.397653771,7.02233903,6.893358315,6.767855876,3.099321313,7.061022714,6.15316043,0,2.897082635,5.791224627,5.807493113,4.68752329,7.498761215,7.650685221,7.674402125,5.12051943,4.636176996,4.893103555,0,7.044528488,6.69928352,0.833655107,5.696539393,5.21756878,7.136136141,0,4.826346424,7.715627389,0,7.49788456,0,4.620015824,2.896282121,5.853658951,2.944953036,7.400779562,5.931662447,5.332914846,3.584828333,0,3.61186301,2.353119791,0.84504359,1.767758215,6.30462484,3.983339747,7.333419292,6.639726079,4.308755801,3.914531905,5.785160602,5.719711827,5.990567227,3.11590698,0,0,3.298983559,8.46791382
EPCAM,9.669340127,9.973095068,10.07917839,6.789984565,7.608533513,8.563708017,7.427850097,8.812096557,9.337421099,5.788714075,9.138794381,7.443055286,7.380219847,8.090127915,8.773093893,8.740941568,7.796082855,6.396393375,8.767653819,1.797770922,5.479188189,5.672064262,7.244674552,7.271605127,8.59803763,8.783517815,6.200143876,7.676663658,8.441176936,6.951921076,8.643125334,4.939750742,6.300217924,8.155938522,7.429698393,8.051563693,4.964551527,7.837891747,8.288951326,6.991674497,7.791579916,8.28624366,9.391418405,7.101370255,8.6976346,7.526905872,6.785836232,7.491861401,8.965134924,2.347306457,8.267517877,8.707072612,5.849393473,8.875801948,7.346756978,8.179649507,9.243490426,7.226633985,8.581310582,8.614621285,9.384767232,6.631779246,8.656534614,9.647548218,7.299274602,8.31040186
EPHA4,0.792991764,0.954847907,1.223194084,0,0,1.836339816,0.575809162,1.379452322,3.132915587,7.947557421,1.373946352,2.450997094,5.875839828,0,1.644311481,0,0.994349702,0,5.042757111,1.154472345,6.640915966,3.119413317,5.960350577,4.869989473,3.46059327,0,2.120107302,0,5.404037968,0.833655107,7.585553881,0.785905677,6.650887265,1.190926381,4.114914759,0,0,5.767160804,3.034683612,2.160002965,0.779147916,0,6.938285021,1.612116365,0,0,4.893049433,0,0,9.720077056,0,1.869392131,3.715951057,5.074592329,4.549924859,0,5.586331235,0,0,0,0,6.014684786,0,6.732318238,3.298983559,0
ERBB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.510779386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.626660009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERCC6L,0,0.954847907,0,1.123755766,4.351647385,2.401916627,1.30541004,0,6.820781324,3.911617047,2.716167704,4.119558891,0.96071141,2.485876188,0,0,5.328451643,5.876123928,0,1.162476288,3.801752177,2.889204868,0.783121386,5.751828565,4.283765993,3.359352131,0,2.657939314,0.910448543,0,1.484617797,0,7.446917569,0,0,0,2.256380766,4.504268276,2.200795799,2.550117761,0.779147916,3.39051572,7.172804705,1.90406636,0,0,3.866597137,0,5.822228295,2.353119791,3.02978347,0,5.919968957,0.595414586,0,2.853040623,3.673713598,5.45071065,5.626563107,0,0,0,0.714551015,0,0,0
ESCO2,0,6.058099266,0,0,0.684153039,7.740665827,5.695358281,0,0,0,5.458716975,4.758248606,6.607898444,6.581753954,4.170557312,0,4.15923357,4.205897959,0,0,5.693981041,0,5.565092918,8.611411948,0.823677927,3.013779751,4.736731926,0.91473152,0,0,5.404763371,6.032354749,0.711712588,3.649263217,7.481515225,6.032891286,4.778492209,7.866911972,8.359542405,0.760290405,0,0.671683737,0,0,6.460951534,4.368271779,0,0,0,0,0,0,4.983694733,0,1.320738411,0.917864406,0,0,3.961004736,0,0,6.415517616,0,4.729715755,0.823156689,0
ESPL1,0,3.239608452,5.311707406,4.548656739,3.575512223,2.972234413,1.30541004,7.44333497,6.053433595,1.829607705,0,5.256739834,5.987634193,4.884149319,0,4.761993444,4.118609621,5.773628333,2.942953882,0,6.346953955,0,5.238914935,3.753485139,0.823677927,5.022079747,3.846899549,4.784323175,0,6.648735069,5.242900481,5.881027031,0,6.108495695,1.546350613,0,2.256380766,3.566477897,4.246912955,5.820345534,4.490795375,3.928876524,0,4.336187893,3.701307915,4.368271779,4.351189817,4.654740799,2.355315247,7.218529849,6.033463541,6.912415821,4.151005371,6.870066575,1.320738411,4.790745722,6.571238743,0,2.36843481,4.349594332,2.551099782,3.455494695,2.889419897,6.358454434,4.636566054,5.537280197
ESRP1,7.949517565,3.239608452,1.223194084,6.977146416,6.942027002,7.91778802,7.480311839,7.855567254,6.23806526,0.71246462,2.064734954,6.279835563,0,0,2.39285942,4.761993444,5.328807838,5.521211145,6.923828391,0,7.41495813,0,1.287886007,6.718391846,1.344728939,0.945817234,7.90551584,4.531721751,0,4.710761002,6.266480707,6.67785225,4.082675115,1.834300969,2.949106854,6.666903042,6.894168558,6.919987552,2.806437019,8.410888058,5.9677695,6.782661434,7.233358922,5.634859847,4.982763422,9.173639107,7.130349536,5.694813107,5.084765144,1.611002188,3.16401231,7.198081232,7.901951531,0,8.790860211,4.644522307,4.869246457,5.260842567,5.033379874,8.602679314,8.715106888,8.128529964,5.672307966,8.146995162,7.662508764,4.060690976
ESRRG,0.792991764,0.947846802,0,1.076139818,0,1.431290839,0,0,0,0,0,0,0,0.941368455,0,0,0.471916937,0,0,0,0,1.190124312,0,0,0,0,0,0.907941284,0,0,0,0,0,0,0,0,0,0,2.61357827,0.444446994,0,0,0,0,0,0,0,0,0.950991158,2.329724572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623816586
ETS1,0,4.164920896,0,1.123755766,2.012136743,1.398836519,4.054243798,5.040971249,0,4.287310909,0,0,5.207824021,4.208410286,0,1.062735244,3.990288432,6.442445104,2.237740731,0,0,4.401622585,2.202966241,0.794538618,1.885454598,6.86771078,1.081172069,0,3.416289543,0.833655107,8.135129456,5.038421776,0.711712588,4.384491265,0,2.315838333,4.964551527,2.995162367,5.383142698,0,6.70201593,5.521623592,5.3911441,1.245698313,6.271457286,6.314906037,3.732580766,2.341600173,0,9.678358873,0.84504359,0,7.734491456,5.660449132,1.312060957,4.481789494,2.626441869,1.504100302,0.604522811,0,0,0.821240702,0,3.78308977,8.072593639,4.223695503
ETV1,3.291598528,7.845379237,7.613649644,0,2.821217181,5.803449647,3.928359246,4.091614586,6.829023246,3.971573304,5.405530362,4.944214646,3.925433695,2.22693869,7.335782104,5.248769993,0.581198095,5.859539059,5.298205889,0,1.240441988,6.159766848,7.046520616,3.753485139,2.028445192,0.945817234,0,3.424572827,0,1.35861556,6.712311667,4.459500896,7.243253153,3.223338201,8.607702942,9.382060295,0,6.814697944,0,7.946124743,0.779147916,7.331735293,0,7.406621424,5.650537252,5.332914846,7.142754579,0.569283601,6.680821194,11.11501513,2.316607764,6.780802953,4.3275414,1.340687668,1.320738411,0,3.169563536,3.432230586,7.207250235,3.799587229,2.693411115,0,3.222285526,6.98947028,4.41529239,5.040709744
ETV3,0,0,0,0,0,0,0,0,2.468244781,0,0,0,0.96071141,4.791299309,0,0,0,1.591668244,0,2.573774959,0,0,0.783121386,0,0,0,0,0,0,2.694961339,0,0,0,0,0,0,0,1.733096786,0,0,3.462790237,0,2.944953036,0.753319165,6.337212274,4.263911643,0,0,0,0,0,0,1.451203606,0,0,4.83636912,0,0,2.749584314,0,0,0,0,2.532924584,0,0
ETV4,6.634488597,5.638487516,1.875489338,5.037235166,5.33768604,6.084207843,6.321434372,7.099549257,5.841656952,5.853883174,6.428955168,6.388593547,5.381615058,6.148659949,5.701096343,7.310092697,5.730356632,5.390628437,5.557213258,1.797770922,1.605998496,7.407609702,5.76401974,6.160157169,5.059022915,8.142561714,2.120107302,6.645938503,7.173196198,6.279008751,4.103151182,6.333766827,2.450018118,6.081417,2.275468255,5.409209291,6.576640645,5.255142032,4.571863738,6.311373079,6.545027672,5.019049828,5.729492097,3.879051965,4.784572568,5.550184791,6.891188273,5.848072805,5.223706983,6.342180397,5.846459476,7.067059701,6.125078875,7.042120282,6.096077704,6.751115276,0.556263231,6.601532764,6.405934453,5.805563417,2.013642885,4.630794002,6.441123357,6.816431561,6.128650257,0
ETV7,0.881714257,0,2.142953639,0,0,0,1.30541004,0,0,0,0,0,0,0.941368455,1.644311481,0,0,0,4.291522032,0,0.749623962,1.190124312,0,0,1.017197488,0,0,0.91473152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925483389,0,0,0,0.84504359,0,0.96635547,0,0,0,0,0,0.767775351,0,0,0,0,0,1.469075193,0
EWSR1,7.059056626,6.523913202,8.266434818,8.075912583,7.038537113,7.045732087,6.140471171,7.970764833,6.932091804,6.758689222,7.738598981,7.235875631,7.404435054,8.323969438,7.018168732,6.547750451,8.375198804,7.422205162,7.573991819,9.279482776,5.543828477,8.151072423,7.188531814,8.506663001,6.070656871,5.283882665,8.151785676,7.573100633,7.284258876,6.878917252,8.519436095,8.071242438,7.01395978,7.877414249,6.474023997,7.80150147,5.941261694,6.294257097,6.528074442,8.374463325,7.060497563,7.619873622,6.62563438,7.400428297,6.609740132,8.301250354,7.931756248,7.428893326,7.324038032,9.691969416,7.065673405,7.509213014,7.506952786,6.869310239,7.085494082,6.406451187,6.897492026,7.867984977,7.392450219,8.553897679,6.38496485,6.790723469,5.771795127,5.869112459,6.82833991,7.536078816
EXO1,7.76245398,0.954847907,0,1.747718472,5.932370308,0,3.063105656,1.379452322,5.808696202,8.516802268,2.31599042,6.952316448,0,1.506245367,4.943162235,8.519111039,4.346783591,3.378311537,5.768680125,3.742451528,0,0,0,6.301210701,6.59188035,0,0,0,0,0,5.74427105,3.734543166,0,2.759894703,6.092272602,6.362540708,3.624538528,2.28510944,4.246912955,0,2.588041532,4.759633213,2.357098043,5.803571206,4.712399543,0,0,0,0,0,4.147526457,0.849397268,5.060684453,0,0,0,0,2.224335001,0,0,0,1.34133098,0.714551015,0,4.473872914,0
EZH2,7.732896767,6.417072314,3.97093948,4.139617453,5.682599967,1.836339816,6.255903107,3.958230067,4.441316932,5.096230354,7.759362422,4.293989254,4.316535893,5.205298951,6.353808134,4.917186783,3.74440647,6.912840827,6.29102951,3.273350493,5.187072337,7.083147834,2.202966241,0,6.32734557,0.945817234,3.846899549,5.95605796,5.947068945,4.123177211,8.505296339,5.376907265,5.785985061,4.428134793,5.527889296,6.49572581,4.010032738,6.938149823,2.866972272,6.455779467,5.28370702,6.83604799,5.082752416,4.720807162,6.214275133,3.817820388,7.005149074,2.947658263,3.878706801,5.592657699,6.412828482,2.890249049,5.820167338,2.023411598,6.157915742,7.739368396,4.530533599,2.951168126,2.633374836,3.799587229,4.553436746,3.455494695,2.072058534,2.532924584,0.913968847,6.574861655
FAM117B,2.406192862,0,4.944340638,0,3.266342385,1.873931277,1.892405814,1.725279614,3.885181459,0,3.446376157,2.648964152,2.336292808,1.256845723,6.927093428,2.525678332,0.618970123,0,7.848103151,2.293076486,8.122426372,6.493542539,1.486521372,5.332336027,3.409242183,5.567861902,2.171036528,0,1.427010313,0,7.536541123,6.798296779,0,2.584302894,0.876201871,4.461870254,2.256380766,5.089055879,6.391327931,1.623630283,7.404612632,3.536989703,1.400016812,0.871572828,5.123834693,5.074218858,6.930515653,6.407827654,0.950991158,4.832438316,1.036426743,0.783727547,1.671426799,7.38796801,1.320738411,2.88465506,0,2.917665441,7.528892407,2.94877065,1.755195381,3.772089368,4.422274137,4.524954438,1.228983172,2.459608196
FAM135A,7.399000278,5.040224363,6.561083497,1.123755766,4.393898581,0.892981304,6.97820557,2.071553912,0.720428743,3.217511981,4.965503819,0,4.700463977,1.506245367,0,6.425144983,0,0,6.598242062,1.162476288,3.086596934,1.190124312,5.558708546,0,7.100919722,0,1.081172069,0,3.006663969,5.460110796,2.458401865,6.814074208,5.407813668,0,0,0,5.941261694,4.96427312,0,5.837952204,3.937564737,5.305259654,5.950000985,2.842174079,6.271457286,0,6.443773935,5.36195287,0,0,3.273801435,0,0.658207148,7.069816556,1.998512741,0,6.021549562,9.04123383,6.264246397,4.10064388,2.393198636,8.905570895,1.190263953,0,7.266260471,0
FAM89A,0,0,0,0,1.146340359,0,0.575809162,4.645323412,0,3.315158451,0,0,1.940658465,1.911134225,6.444641351,0,0,0,3.310309406,0,3.397661068,0,4.016237955,0,0,0,0,6.148369569,0,0,3.715827963,0,0,5.047661524,0,0,0,0,0,0,2.750378401,0,0,0,5.162801942,5.905896487,0,0,0,0,0,1.767758215,0,2.021597413,0,0,0,0,0,0,5.027396729,0,0,3.166564688,0,3.349943696
FARSB,8.326158171,4.371968665,6.109906756,7.901985085,7.892571467,2.618722097,7.038553647,6.023872637,3.868005552,7.372943948,7.677653347,7.162183696,3.099321313,6.625174665,4.253299816,0,4.381535811,6.687081466,7.65070664,5.053056568,2.834345291,6.813909306,5.977121994,0.794538618,6.135290911,6.645470133,7.815489649,6.553789189,5.59991311,4.658099576,6.018907288,5.401833128,7.915465054,4.990584155,6.030025278,2.740754585,6.108575574,6.221223713,1.136919471,4.578723866,2.754977164,5.070870259,6.15172874,3.206017756,7.27333095,5.332914846,3.660595217,6.753776134,5.488032965,0,6.931216078,3.611700298,6.928691683,1.829660255,7.10131889,7.825826272,8.762513646,6.287842475,2.857126875,5.313770917,4.661296076,8.269299114,1.547409031,4.813976598,6.59239665,5.86722349
FBN1,0,1.931730637,0,0,0,5.674305365,1.30541004,0,0,0,0,0,0,0,3.98931202,0,5.236903811,0,0,0,5.074891465,0,0,0,0,0,0,0,0,6.482009621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67531719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXO28,6.462494008,0,0,1.747718472,5.539372315,0,7.692193095,0,0.720428743,2.067984588,2.064734954,5.489759076,2.258542305,3.59026509,0,1.062735244,6.749867757,7.32908431,7.342250551,0,2.347134731,7.748514322,6.162759975,2.618628184,0,0,6.870838668,6.645173146,8.382342096,0,0.925403335,7.48499921,3.311569857,5.222927764,0.971138397,6.391938326,2.256380766,6.468463469,1.136919471,0.760290405,5.256938333,0.671683737,3.333675784,0,6.846422398,6.191021641,2.082350355,5.54530371,0,0,8.664004968,0,8.188808829,0.595414586,0,5.765626398,3.962005144,0.688994117,5.757250701,0,5.905382364,7.451968919,1.547409031,2.067509538,0.913968847,5.825721245
FBXO34,0,0,0,1.123755766,0,0,0,2.071553912,0,0,0,0,0,0,0,0,0,5.43607886,4.177619807,5.761598083,6.097065014,0,0,0,0.823677927,0.945817234,0,0.91473152,0,0,0,2.764132717,0,0.715011636,0,0,0,4.454153395,6.209488245,0,2.195531862,0,5.767527234,0,0,0,0,0,0,0,0,0,0,3.420513059,0,0.917864406,0.556263231,4.406077418,4.342613869,0,0,0,0,0,0,0
FBXO5,7.131405577,5.495171894,1.223194084,8.581350618,7.562968264,0.892981304,2.677089933,2.537317836,6.726869387,7.485182748,7.856395855,5.847843898,0.96071141,6.307968649,6.408991357,2.421035442,2.45017412,4.93064485,6.220876621,3.742451528,5.434427431,6.307158285,8.162172857,0,5.716555505,6.658757209,6.975466757,6.553789189,0,6.443630478,8.304579049,7.633603635,0,8.704982443,4.751166205,5.0861193,6.258486363,6.804733898,8.564985921,7.022952184,6.849600002,0,0.599720979,7.028835637,6.389807642,0,2.987192959,5.907418604,8.701199913,0,7.09773164,7.22221885,6.821718413,9.503718365,1.320738411,4.923503135,8.082094575,3.854743736,6.778463977,5.628426335,0,4.220273618,5.20533218,7.007475699,0,7.69783815
FER,0,0,0,0,0,1.440430968,0.575809162,2.537317836,0,0,0,0,0.96071141,0,0,0,0,0,2.440995179,0,0.749623962,2.276547909,0,4.925092847,0,0,0,5.892983567,0,0,0,0,0,0,0,0,0,2.28510944,0,0,2.195531862,0,0,6.91056451,0,0,0,6.96404468,0,2.353119791,0,0,4.587944274,0,0,0,0,0,1.84894988,2.08106896,0,0,0,0,6.618597002,0
FEZ1,5.850337546,1.701371911,1.513559497,1.131541179,1.223341324,1.31683898,1.049155924,2.125506069,0.765097925,2.096269695,1.310549856,1.663094234,1.532336298,2.317625558,2.099176996,2.423965744,4.470097506,1.071058244,0.604375979,2.818817823,0,0,1.471599063,3.289472238,4.636176996,0.945817234,0.823643752,1.585247716,0,6.359961677,0.54458402,0.913410457,0.935066182,4.442252193,4.897802213,0.816954022,0,2.509772105,2.480419844,0.979194307,1.144201553,2.832885313,1.040273903,0,2.005027759,0,0,0,0.828127605,4.175848338,1.144310672,0,1.762739096,2.824747274,0,0.862488038,0.984441822,0.34408992,0.420411515,0,0.241572155,0.821240702,0,0,2.14756096,0.567002345
FLI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
