X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
PLOD2,7.42647714,3.825506457,4.998605529,9.742737761,6.172774144,5.890160318,5.403841179,2.959058387,8.308349355,3.034114285,6.496210041,6.414464935,5.826096995,6.76235219,0,4.746831754,5.655717623,5.888289426,5.728757322,8.474265693,7.403263947,4.906999176,0.914234188,4.704652317,5.87446923,5.467491121,5.068531417,4.169261785,7.164651332,3.723579037,7.346215392,0,6.650169095,2.833358466,0.833736786,1.608804606,6.911646867,7.753699084,0,5.399396314,1.259970026,6.861820436,5.974533844,1.935903966,6.031551009,0,5.568012824,7.359509953,5.959043045,3.740606783,3.143425429,2.211621681,6.337507765,6.006247393,5.711148829,7.156045523,6.516418575,6.188367875,7.516616103,6.717280345,6.721221846,5.386403254,5.916399811,3.058629855,2.131439383,5.072102167,8.540568442,2.831729004,6.367996658,1.323326912,3.031494614,3.404379683,7.920292845,7.510596275,7.984508209,7.527921942,6.786384841,6.739971704,7.045602128,8.269214829,5.580747975,6.463628561,7.654081805,6.893088831,4.684437282,0,6.359984448,8.295612481,8.529097762,4.027448772,7.027443363,7.032169478,8.106499894,7.643954947,7.408145391,6.38970754,7.117920932,7.207276731,8.253089449,7.253650372,1.836524404,6.040092957,6.747969139,5.750788117,5.800614745,6.507018998,7.220745868,6.893071357,6.276051463,6.412534278,9.961077633,3.960591068,7.186081787,3.390777383,6.444071854,7.150395212,6.440199134,4.158121198,4.878923738,7.943427009,7.310570601,3.911105424,5.829120784,4.864492398,6.713392903,3.711055378,8.104134383,4.978027278,7.096778816,0.74806208,6.263103807,5.77652949,7.484256598,5.959183227,6.636753876,4.727879205,6.322147917,6.506524954,4.714870589,4.251344464,4.448554379,6.669739571,7.792942102,6.464588316,4.433273549,7.211284509,6.218779409,6.418078889,6.554938864,6.584002848,3.399291122,4.180952279,4.02163433,5.730789285,6.0434646,0.698354693,4.463742808,5.233599678,6.828995355,5.767326333,7.476149095,7.746689845,0,3.780977429,5.678643683,6.121866686,8.889689035,6.917976262,3.295414494,5.778533114,4.943727941,5.961622524
PLSCR4,2.019354494,0,0,0,0,2.41990563,0,4.524974382,3.628422276,2.805881259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772101523,0,4.134622256,0,0,0,0,3.551245213,0,5.320116873,5.416730606,1.034154354,0,0,1.92212754,0,0,0,0,2.832829041,6.229817882,0,0,0,0,2.211621681,1.234933584,0,0,0,3.254297332,0.591223126,0,3.518794057,0,0,2.705538798,0,5.749156209,2.728480351,0,4.709124768,4.689832313,0,0,0,1.856855486,0,0,1.097872585,2.143473165,3.520114694,0,0,0,0,0,0,0,0,0,6.114150408,2.608973859,0,5.030764437,0,0,0,0,3.97640185,2.595786695,0,0,5.068639868,5.141043532,2.599978369,0,0,3.296885938,0,0,0.840749311,3.985730234,0.819760668,0,0.789472876,0,5.161575636,0.976038746,0,0,5.739647743,0,0,0,3.206740599,0.603870567,0,0,0,4.671219651,1.274627734,0,0,5.530630641,4.620037824,0,0,0,5.700397675,1.392554162,0.806804862,0,0,4.406223575,2.40321306,4.714231022,0,1.30554133,2.722365968,0,3.833599198,0,0,1.679896083,2.401774526,0.787262911,0,0,2.040284371,0,1.525156009,0.870709232,3.779299691,1.31127104,0,0,1.297924904,0,4.328534246,0,0,4.146296808,4.475948675,0,2.041931335
PLXNA2,7.306355362,5.624001629,6.230821897,8.443738231,5.443337481,7.362918181,6.789630789,6.435446127,8.339059249,6.407691756,7.537556042,5.91630492,6.09151385,7.595087958,6.483046827,7.602219893,6.589581366,7.721711898,7.64710738,8.691876397,6.387391504,7.043103692,5.470662241,6.517495728,8.217924163,8.025022937,7.852628682,6.987987979,6.486316427,6.855189447,8.428450973,8.581529369,7.388530086,6.489383199,10.2542981,7.49542249,7.861707228,7.343217576,2.587654306,7.370398768,8.330149446,7.975735066,7.531133098,8.293534603,0,7.455770385,4.11407829,4.603924904,9.165247304,2.032720431,6.427584385,8.803558513,8.734924338,8.158608924,7.620305207,8.202331052,6.502893719,6.640564131,7.808214083,6.452031045,8.913016738,6.481191244,5.502265599,6.311848742,7.734100563,6.490500036,5.177931588,6.526655688,7.907047471,7.61149742,6.745206777,6.279940386,8.467806796,8.839981762,7.399625555,8.174666372,7.032247223,7.93189562,7.603037584,6.699938859,8.570386503,6.30381562,7.636100513,6.826937184,6.600335711,7.191611237,7.227633293,6.771255588,4.877860836,5.498926683,7.441619707,7.309879904,9.054848258,6.886012635,8.039884658,8.40096941,6.982118801,8.098916783,6.790464759,7.408552794,7.238518552,8.316739333,6.135752819,7.104106362,6.58124571,6.546854283,7.438392762,8.102018803,8.884279056,7.778184361,7.963785717,7.390714156,7.036046501,6.534887119,6.237704952,6.480397381,7.043497095,6.315581957,7.537267326,8.316539618,6.036195411,6.363831416,7.11628108,7.677797169,6.341911892,6.756704219,7.428590064,7.269512832,7.656673034,6.857023056,7.492008031,7.235087227,6.383587381,6.868768885,6.669973107,7.393705346,6.164026747,7.431265535,7.682204532,6.706719538,7.147636694,6.136514605,8.191518783,8.752805515,8.117340439,8.15902725,6.452288567,9.018948358,7.670599727,7.482996652,8.575787849,7.333077817,6.449063812,6.84785465,7.876315918,7.66658259,7.725593982,5.987535325,7.724204459,6.98903414,5.840484114,6.312908328,9.683571915,8.729235876,8.129291488,5.824017774,6.010660532,6.338966679,7.518306711,7.911726104,7.857636365,6.57861047
PMAIP1,8.000061833,6.558033334,5.65768834,0,5.705639993,6.386739277,6.076780776,5.475829519,8.40827133,8.220356697,7.451877169,0,6.878640828,6.013328675,8.530589675,6.558934098,7.10300862,5.646653261,0,6.813547566,8.203476119,7.282427842,8.02335823,0,7.73094192,8.403195694,7.257431878,5.284717991,0,1.783262814,1.589235551,7.132417805,6.479807755,5.259850266,8.243012921,5.204564434,1.285999449,1.034154354,2.002422851,0.908225662,4.258051478,1.88033582,5.700699158,4.672059931,0.885626401,7.881298294,3.29069363,0,4.753139261,5.627534604,0,7.51252574,4.943992221,7.909022677,6.013965427,5.932669688,0,6.697999773,6.332230323,1.537143048,7.730634647,7.526347712,4.690558806,3.180305501,6.710127085,6.628186628,2.176333821,7.133227893,6.590645186,5.478011708,6.307875499,8.513135369,5.42474642,0,6.527646628,6.435113937,6.914547154,7.189463048,4.706324993,1.613191219,4.478971301,4.286062578,1.413192275,2.114136179,6.631595738,6.22226777,4.012368074,4.744658335,5.769925358,1.433394584,5.330938814,3.904476823,0,3.927447428,3.759516738,3.16080046,6.891431379,7.966106816,5.814781833,3.60789279,6.49417305,6.5096547,6.273264848,6.680351067,3.207797743,4.443470298,6.276317983,5.162013595,2.972765316,0.819760668,2.803375849,8.727819471,6.343395738,3.771011882,4.137861554,5.969329199,5.319095949,5.355303434,2.016294309,3.957098705,0.581162816,8.146342339,5.285658743,6.737275954,0,8.335371484,3.726760279,6.597040325,7.341029899,5.581590249,3.545764068,1.307087761,7.110700451,4.090211296,6.904156241,5.776939188,5.514101632,4.844250924,6.142981341,0,5.721679081,5.790184552,6.663039527,5.494729392,2.437039579,0.847944497,5.563841739,0,4.964053673,7.38305162,5.422129559,5.454349525,6.575215973,5.430547833,6.157258289,0,0.695622894,7.302208403,3.915095131,1.826223489,6.187008307,2.380017911,2.41205777,6.147081157,6.404298465,1.781254735,7.82518051,0,6.362676028,5.22628743,0,6.302851068
PMP22,0,0,5.688107052,2.558273689,6.761475808,3.278389288,4.245156884,4.414709778,0,1.136565912,5.926293184,6.435907546,6.257859271,0,6.747795184,5.117568051,0,4.707050531,3.715949252,3.951869424,6.88190967,6.422749423,0,0.944582893,6.411040247,0,1.272328542,7.599214224,4.906339833,7.212727512,0,0,6.770028312,0,5.972724067,0,5.464513983,0,7.689714431,7.021037487,8.571429872,2.328380157,0,0.957587262,7.510797872,7.862437593,2.863064245,11.87688218,0,5.25176009,0,5.793878885,6.263175035,4.435231665,7.397639623,4.039980159,5.863731597,6.933769104,4.426840912,5.951171608,4.660994811,6.782966571,5.079002933,5.537830888,0,6.00064911,6.946277057,0,4.526877664,0,5.338820117,4.334590829,2.831553786,3.381418421,6.550666191,5.041368895,0,6.538728988,0.948497855,6.71886508,6.111865444,6.62691952,2.113205837,6.289833125,6.621181821,5.292984375,0.683031866,3.458207821,0,6.338750359,6.312905167,0.760926685,4.271091734,4.758160132,2.763253445,1.094067877,4.460847895,5.544235513,6.154453768,4.547480994,3.879175555,2.822797528,0,5.301368898,3.296885938,1.620959046,6.486310648,2.873388169,2.476882008,3.727028472,0,4.369323819,2.099920417,1.636275045,6.693599017,4.864135589,6.548404465,5.521748366,5.70776765,8.983787234,5.802042985,1.965555908,0,1.714094591,5.38071707,6.611291567,7.620803268,5.189195779,4.638339746,5.538789247,4.062074222,6.349304643,6.754836398,4.027124943,1.110315405,0,5.895193742,0,4.157117876,2.857257437,5.738837088,0,6.321681994,5.859407954,0,4.972578485,5.623970916,2.765522096,0,3.599157068,0.794671967,5.454349525,0,4.843767305,5.140906231,4.76295651,1.798396553,5.805723694,6.613851446,4.979701295,5.948265167,6.739263597,0,4.009597409,5.107696124,5.364799982,0.506258708,0,5.143368951,5.12950195,2.767639271,4.607906242
PNPLA8,0,1.862134458,2.466927357,5.44922842,5.566510929,5.515406072,6.071778281,1.682898227,3.795991778,8.44670746,5.125386019,0.773052728,7.128825263,2.082245708,4.214079834,0,0.838549651,6.632514007,4.237555442,4.846388733,0,8.452013119,2.266783534,3.050693757,6.195496726,2.384849035,0,2.741408962,6.729225302,7.472553989,2.863504096,3.478200835,0,2.147728629,3.025447109,1.061081329,2.783142908,2.663088769,3.896374669,3.594780469,3.830227384,2.955619846,7.121208364,2.12225232,5.674284409,4.122191712,6.698802196,3.922711704,7.628403556,7.432087232,1.091294398,3.355333364,6.534075777,0,7.312365141,6.010986839,2.31631648,8.303534868,6.381610369,0,3.15333472,4.874904101,7.320543364,1.40580569,6.976685031,3.895069092,3.834077133,1.645307658,7.956173133,9.306718179,3.750447234,3.588130708,8.096713592,7.029501458,8.339273203,2.007923535,4.671956803,2.938761164,3.651624184,7.620306585,5.185889812,1.608432063,3.049065148,8.255335606,7.098703996,0,6.886668647,5.700736856,4.671001179,3.951767921,6.332391747,2.7595712,6.321166206,5.856881716,0,6.195195963,6.48383139,5.175394992,4.272030221,8.478484943,6.91439137,3.128630987,7.100857082,7.131128447,1.066717418,8.136895437,5.335734737,7.13065705,6.653536624,4.186452598,8.894383205,4.559151775,4.927758747,4.609146256,7.043098295,4.767907554,0.656488296,0.821924674,7.328932201,6.500564523,5.098054785,0.977128885,4.983747553,6.208201087,3.994164871,7.085813268,3.672399887,2.343002433,1.582650485,1.229883079,1.773292238,2.652091659,4.69732867,6.020554043,5.7108146,6.598084535,6.687124318,6.819449028,6.305531478,5.758139582,5.841526004,7.031163974,3.973573618,4.686061299,6.526661843,5.877235708,4.089554052,0,4.455104076,6.042365413,6.764560524,3.562443661,6.506279721,4.751482058,6.772527629,4.988530866,0.667759879,6.332825898,4.490333734,2.068782742,2.276423413,3.107493888,5.202892133,2.263125395,6.742497068,5.109203739,1.200955447,3.704046202,6.263410402,0.922712119,6.054329438,6.920597709
POLB,4.214174227,5.747092638,0,5.640975057,5.947929301,5.263849351,6.934452756,5.158976522,5.853869441,0,5.904957518,1.543939823,5.079562061,5.244134816,0.863147817,6.210493652,5.476715641,0,0,0,0,5.487846809,7.199392452,2.901576809,0,0.885941648,0,6.987987979,0,5.541784296,4.093491711,0,1.801557423,0,0,3.354022715,5.871359967,6.08887144,7.241612939,5.744272938,2.71800659,4.99269983,0,4.166479871,7.510797872,0,4.481363918,0,6.762598908,6.672388451,5.516590823,0,3.720644681,5.73533043,4.738428241,5.177548868,5.884740863,4.572498941,5.475026712,5.483829309,2.550839644,6.682282256,5.759985339,3.058629855,6.192580983,3.742077106,2.839971793,6.005230212,5.984122246,5.296892026,7.131603174,0,5.853340752,4.749946234,3.686089192,4.349549428,7.305963536,4.846771121,5.827609042,4.759378943,4.731182734,0,2.366852433,6.1615111,3.444306635,0,5.021769855,5.35623862,6.790054753,5.552192387,6.409562044,5.83947791,5.017224336,3.216025971,5.912499833,4.421258314,4.802589149,6.352745853,6.453999614,3.482173887,4.487296528,4.60221733,4.465697286,5.421749419,4.432857694,4.01992354,5.559159241,4.956857906,2.746025234,5.976688185,9.608597644,6.417841832,5.314149683,2.383287723,6.537147142,5.653146267,6.263432739,0.699726955,5.396205817,5.099344348,5.415102373,6.192914552,6.254823313,4.018460147,6.807069675,5.625972912,6.918214716,0,6.763242916,6.695016985,5.530630641,5.49928669,6.281250924,5.740650468,4.330724658,6.438056376,5.728295645,6.301005823,6.095157913,5.631768927,6.309033667,5.808704957,5.407198568,6.251946681,5.438205809,6.73594681,6.579209801,5.021719147,5.035741319,5.028807282,6.657023629,6.009235394,3.955679499,0,3.948133377,4.15474816,6.004445707,6.875866785,5.961090495,4.133357572,4.971443116,3.691019392,10.31207672,4.475033472,2.718094793,5.942530131,4.28510105,6.021487208,4.940279554,6.099194095,5.971094496,5.5931606
POLR1A,3.345122524,4.34530004,2.898040685,2.558273689,4.127979779,4.058740459,5.308919458,4.524974382,3.335367552,6.211651048,3.175444601,0,1.029787972,0.836014062,4.808750292,4.482465266,5.586758468,5.995451295,6.026164021,4.343409773,5.928278251,4.054553348,4.1543564,4.141055271,4.249508657,0,7.434499886,0.999648923,0,1.393978999,6.31010469,5.32040959,2.578196482,2.022778617,4.123352628,0,0,5.153040244,2.002422851,6.288224942,4.148843979,1.22700398,3.927490797,4.561290906,4.977847683,6.369163739,5.071269997,0,4.539635723,0,5.860274686,1.896840412,2.339455356,2.358061264,3.853857263,6.068024423,1.832935047,3.540646331,5.626446954,1.94609011,3.716922913,0.801018321,3.42649432,4.035342378,4.750883629,3.742077106,3.827832213,2.137370261,3.652805811,0,5.461377308,0,5.395087197,1.122753502,3.916918323,5.644914719,0,1.73432343,4.484578424,3.096040177,3.250961101,5.786719635,6.112566367,5.042703394,3.444306635,7.798257511,4.880635633,3.661725105,2.608973859,4.530482137,3.211524172,2.712954487,4.061099516,5.094613948,1.550778516,0,4.802589149,0,4.802056957,2.018788163,0,2.013521295,5.787804001,5.615961368,4.509412914,5.743805497,3.421641574,5.096816945,4.268114034,2.459133951,4.057999095,3.050402122,5.33779273,0,4.953207785,4.025926443,6.38184364,4.552813873,1.010883295,1.266784457,4.311072503,4.348436256,4.808848473,6.309451466,2.959264522,3.133564539,3.060671621,5.468928519,0,3.725919394,0,3.500917811,4.115640383,4.468168888,1.110315405,3.014912778,4.467970674,4.553359704,4.217728079,4.536630925,5.05307507,2.894274404,4.207938648,3.393631183,4.892362313,3.510854339,3.915715674,6.576766575,2.314793286,5.137963729,2.928303261,4.430668831,5.163428842,4.333611774,4.612167963,4.94894436,0.695622894,4.339944641,0.870709232,6.88410334,3.841410312,3.784976437,6.931035542,5.22306422,2.718094793,3.848485168,2.595585883,3.169130034,3.899465711,4.970940393,3.384206077,1.622294531
POLR1B,6.658486762,5.700815651,5.191434838,2.58203211,0.894459651,5.646008236,2.459987455,0,0,6.931820084,7.291282822,7.373014354,7.267646124,0,5.29362297,7.559795776,3.207184355,7.633212668,7.132408923,0,2.688783307,0,4.637621462,4.145584571,0,1.825342455,8.038902356,3.568604965,5.911761086,7.895062878,8.050829398,6.217631975,2.850981099,0,8.833950336,0,0,1.056132812,0,1.550319053,7.040837087,1.275753219,0.836769037,1.528130503,0,1.106673245,1.967859814,2.771755238,0,0,6.561854972,4.391275573,4.82156523,0,1.07118551,7.373561324,4.693930418,0,7.28596931,4.466909824,0,7.370497108,3.307523581,5.861743387,4.067747755,2.44215432,0,0.742540517,0,7.02941703,7.658219972,6.598150445,4.006186217,2.202738389,7.93037864,4.72600677,4.639678421,5.19082147,4.81468773,1.757833249,0,3.1654392,6.756074244,7.898003289,4.938754489,0,0.990578578,5.766642194,3.59317572,0,3.693047895,2.054288489,4.326680085,5.995928098,1.209285733,5.509030108,5.782249727,3.861567325,4.34650936,0,6.796525774,1.009028263,6.56782015,6.918166718,6.863804404,4.694254754,7.17673837,1.107574694,4.886988224,1.448454713,3.632013623,6.029807767,6.412493482,2.057600166,3.762533866,1.31015992,4.736217467,5.928913831,2.18521006,1.518847507,0.994296714,6.355664471,6.3470647,2.972752065,4.723273302,4.326860532,6.228330503,6.065792521,5.741588311,6.481227619,0.634836202,1.311379622,3.320857108,5.855322471,3.099900633,3.093635002,5.896178444,5.344019964,5.577394233,4.700403097,1.817797082,1.653014045,6.758437225,1.876300255,7.160868451,7.473994253,4.921311214,1.409866545,6.496938393,3.892929944,3.587394226,3.882130897,3.496276446,6.308081392,2.52394331,6.07400451,1.162962194,4.002290898,5.209169325,1.224466314,5.190376649,4.993078507,0,5.596581068,4.691039763,6.376049681,7.239307046,4.090011563,3.943649471,5.625016261,5.961710749,6.887736545
POLR1C,5.476376392,5.175498664,6.253577605,8.463858565,5.842810715,6.720177811,6.789630789,5.974022041,4.933297339,6.234796016,7.399442489,0,4.54825594,6.975363111,6.224024992,5.920450544,7.210056118,7.212288198,1.451202367,1.770830497,5.628987301,6.888698531,4.998190779,7.782263541,3.829370492,0,4.168813248,6.475039085,6.485783218,3.8912454,6.050702127,0,6.166915387,0,7.607399531,0,7.011532805,7.637103142,1.001615686,7.433295337,7.878630238,6.171178764,6.486057897,6.958955972,5.159880706,1.604814449,7.039273004,0,4.288954457,1.021895868,6.636801198,6.732360604,1.234933584,3.409964089,4.924301671,0,6.705406401,4.18759335,0,6.61488355,6.694055146,6.867940431,6.486262502,5.844358866,6.214645299,4.410019323,1.86394874,6.005230212,4.969139735,0,6.254630247,5.871078399,3.905439776,0,3.073748446,4.502545663,5.450487198,1.113445213,7.114987545,2.355736876,3.784503493,7.057522041,6.041485422,4.952508995,0,0,5.290835192,6.209262129,4.3612538,6.426947822,6.695873273,5.159021111,7.012934133,4.136230297,6.288913632,4.930904249,5.072927687,7.351115841,5.017042628,1.012552589,5.614741322,6.303173239,6.774687601,7.762822933,4.870332174,4.942657704,7.019388162,6.664688668,5.968798646,4.582158212,2.860473022,6.133441619,6.762249765,5.598245716,5.310422981,6.406827696,4.184767491,6.109308589,6.119402949,7.238401197,5.90762368,5.27698835,5.727344624,5.51909627,5.830673864,7.344900631,5.974578607,4.609961932,0,6.627213965,4.062074222,5.185310422,4.846493289,6.602802828,6.430271633,5.935614013,5.066460182,5.399626035,6.291218958,6.311549985,5.371795662,5.227405941,7.409212745,6.612126457,6.538930521,6.004385305,4.468456641,6.930384721,5.940755737,5.755619534,6.288020831,6.887477234,5.919229643,5.537722568,6.412851865,5.785833736,7.041802682,5.081856072,6.731011093,5.509579668,5.948265167,4.316467575,5.601269293,5.962811548,7.616924821,6.25074443,6.493252264,3.169130034,5.916591316,5.338797026,5.546992369,5.609068978
POLR2A,4.668583735,4.071480179,3.681739163,2.558273689,3.591331035,4.393433825,4.552479491,5.377843661,5.465796718,4.496607571,5.904957518,6.606345821,3.912963682,6.46184544,5.21913238,6.232224749,5.397590347,5.942865116,7.417575134,5.691047566,6.120326827,5.646184096,6.657586182,4.476805771,4.499845996,3.587798838,4.278107118,5.999308737,3.654827298,6.166295416,5.761173991,5.568330952,6.66791366,8.178663197,8.077401916,6.164397356,5.641237191,5.109912651,5.73108915,5.100808024,5.638704307,5.771678285,0.876738044,4.088735949,7.790298485,6.687597044,4.560233405,0,4.753139261,4.742256384,6.018122825,5.863029387,5.712617637,1.907354594,5.569654848,3.702253229,4.42918743,4.718703423,2.918910578,4.63095302,4.793304788,6.849485153,5.152761316,5.055714608,5.743096642,4.066709242,5.818660019,3.083912143,4.969139735,3.324025812,5.437684644,3.404379683,6.056460562,6.090100774,4.904184719,4.49745599,4.03404831,6.385721186,4.706324993,4.759378943,3.250961101,4.073679199,5.597020308,5.651733307,3.347550679,3.111215178,5.074571922,4.140326351,5.26322617,2.609387072,5.809635108,3.222641526,4.271091734,4.879241486,3.537747774,2.138897455,4.085460509,4.243318419,3.852866043,5.696936248,4.269918545,3.717063398,4.465697286,4.337497753,4.509412914,1.913693975,4.046201256,5.81682002,2.746025234,3.641164177,2.035607848,4.208097971,4.770557337,3.066980515,3.959232985,4.763722601,2.472298639,4.627577654,4.664680119,3.375036209,5.158814497,2.867013846,4.140225027,4.147847975,4.723273302,3.133564539,5.958767175,5.869975869,3.548410739,5.312284323,2.590986156,5.270439037,5.414642931,4.767382792,3.654124341,4.279182985,5.351312218,4.356330855,5.295532453,4.57914017,4.406223575,5.031605537,4.714231022,3.804903867,5.295204271,5.177803125,4.594023224,3.915097254,5.348846284,5.239439001,3.182932508,5.639336809,3.383408897,4.389243032,3.431051334,4.050182125,3.870940508,4.99954653,3.451902022,3.638924412,3.983313574,3.5252646,2.41205777,5.580729956,3.604079126,5.183491406,3.894521657,2.321212644,2.993040291,5.540486976,4.415132859,3.574449745
POLR2D,5.928300158,6.06306988,6.573349548,6.540386371,6.135693238,6.93580219,7.17682538,5.158292304,5.029825164,7.473926413,7.455917404,6.174714836,6.110670537,4.849608873,7.612269858,7.074557173,7.259855791,5.86020733,1.100760091,1.172808652,7.882422329,6.805684894,0,5.109273759,5.824879319,6.723006215,6.107364347,3.807732947,5.361483088,6.539027761,3.813303214,6.580864262,5.62902771,5.709398533,1.354321608,6.842657784,5.465453692,2.050933026,3.46105548,5.513165259,3.555170477,1.235244107,6.442612231,6.308806954,0,8.078161327,5.36154279,3.249581736,6.045850034,2.368367732,6.849065034,0.965978954,7.132750257,3.362514937,2.427650899,7.297281487,6.039451408,1.820737437,6.852715254,6.296979733,5.721273132,7.712685414,3.924509111,5.966443051,1.770688736,4.385368439,7.016599538,1.857776515,6.38437055,5.703141658,7.17208242,7.412162194,6.354608291,6.116541621,3.422186053,5.079334287,1.437825421,4.140756141,6.803606732,5.0393353,6.996528327,3.966732555,2.989884287,5.244203639,6.036406853,3.111215178,7.128918173,5.548146343,6.548747009,7.482091133,4.530948691,5.309116575,4.008149422,4.647276152,6.012056455,4.819942707,5.433058913,2.962087671,4.669831121,1.993206644,5.736172492,3.040829887,5.592591282,4.880099626,5.346196434,6.004990669,5.900110746,6.18549878,5.39582962,6.753572571,8.964243811,6.582276012,6.18361274,7.018210437,5.510371009,6.579929095,5.732953201,4.86239592,3.879674202,5.463674141,6.0754597,7.580054502,5.975501887,6.628291399,4.600181758,7.270479247,6.622032107,6.453484119,6.639101124,6.1754538,3.709190687,3.499037646,5.619548404,6.505368937,6.839564444,6.963869852,6.087123399,5.699388679,6.299655273,3.909442791,6.166298145,6.473730816,5.581556667,4.193674377,7.07260734,4.0606283,5.997080509,5.251520718,5.291426869,6.54832402,6.913107401,6.288596878,6.229420853,4.349782545,5.429282797,5.556930156,6.579095771,3.560656963,5.194880891,6.274643227,6.547866342,5.970409579,0,6.023225225,7.977860776,7.144610007,5.892821161,5.622054136,6.617940065,6.164312068,6.148761637,5.755170411
