X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
GATM,0,0,0,0,0,0,0,0.964174378,0,0,7.252139351,0,5.399961221,6.008452171,0,0,0,0,0,0,0,1.412845654,0,0,0,5.529566537,3.674751985,0,0,0,8.112787066,0,0,0,0,0,0,1.392221366,0,8.032399822,0,0,0,3.725967422,3.993798787,0,6.000918771,7.411455936,4.00745931,6.575201303,0,0,0,0,0,0.540767008,1.658174527,0,0,4.864433095,0,0,5.321152043,4.552806484,0,0,0,0,4.821244364,0,0,0.790166769,8.207496071,0,8.380466219,0,0,0,0.553654026,0,0,7.500839182,0,0,0,0,3.734855528,1.359159149,0,2.267809894,0,7.802433571,6.161924393,2.511131256,0,7.675171539,0.65460619,0,0,2.357039134,0,5.914152682
GCA,6.560422552,2.215312036,5.546566151,6.022113998,0,0,5.536913771,5.835566802,6.630190169,9.260895132,4.8539432,6.375489147,7.977524422,0,5.302998987,2.579819966,0.958993055,0,6.948684377,8.459406737,0,1.412845654,0,8.994027098,0,1.81174168,7.996770587,7.507790691,0,6.065454837,3.955746826,8.077382526,7.49973517,2.15666676,5.738102602,7.418436288,2.030762934,2.906756115,2.543582348,6.744936849,3.746562453,6.232268467,5.579142247,0,5.800857747,1.796815172,6.498303136,6.854862101,7.432775176,0,3.557992376,6.653845317,2.977849805,5.028431768,4.88883535,6.645796295,2.72378566,5.723286796,0.558322741,0.833002182,7.180250655,0,1.443415282,2.948722967,2.507335703,3.614741253,9.787389108,6.271652865,3.682034739,6.239673811,0.607790269,0,0.81337948,0.800788901,1.00458362,7.819696633,6.587539484,1.236881351,10.2096722,7.204933823,4.423612296,7.636006459,5.1182834,0.586960339,6.323978441,6.74420069,5.843113571,7.512395339,8.059347458,6.082756026,8.580842797,7.331471279,7.746906294,0.606249443,0.604854013,8.628966301,8.970653403,0,6.296321208,5.387395275,7.077166653,8.330106615
GDAP1,6.718232417,9.692473166,3.06356458,0,9.297933956,0,2.203317904,1.945922334,0,0,3.650838217,1.097210655,0,1.518032245,1.985461244,0,0,4.61016537,2.61636412,2.329567108,0,2.112779088,1.540410419,0,3.820517501,0,0,5.088808456,0,0,7.804704754,0,0.847947427,0,0,0,5.209678315,5.434476645,0,8.291479317,0,0.973332695,6.563379355,7.607715391,5.237209467,4.818633782,7.304043966,4.609164932,8.112088302,0,6.086094103,8.159916172,4.101277054,0.610966026,3.573554174,0.540767008,0,0,8.246506086,9.444930582,6.643512953,7.608907692,0.653714081,2.275118354,0,2.075314213,6.516308872,5.976395361,0,0.986328947,0,1.29780693,6.84994661,4.233372959,5.652826426,0,0,0,8.234960718,0,5.168676834,2.445600251,8.242483596,4.175578373,0.925526965,3.956380038,0,0,0.8488726,0.710160238,7.610065208,0.567670653,6.485874686,6.769710772,6.10195252,5.860613443,0,1.509806702,5.560615258,8.85793189,2.16839093,2.439777592
GINS2,5.92727351,7.55263661,7.175194878,3.092218693,8.676260396,0,4.828227545,7.057250902,5.644681406,7.263302848,7.908724504,5.505791074,8.722487149,8.256231923,7.533355466,7.229822172,9.852038895,6.565167391,8.375107918,8.41465587,9.039113941,7.728958078,6.674756346,9.324757264,8.942511509,7.22041561,7.819852311,8.457067012,9.693286687,8.937842832,0,7.41868484,5.412672807,5.666961668,8.780191411,7.774629123,6.610304521,7.794261394,7.892919926,5.186628095,8.656365004,8.819724231,7.388279269,8.195793857,7.329932008,7.919895733,6.136372862,7.156198459,7.323809745,8.950389471,7.019829259,6.94571269,8.177602768,7.333545257,6.611558331,6.332358889,6.33589514,7.464719487,6.303265315,7.394180886,8.163669302,8.128717827,5.988235339,7.025699616,6.111594472,7.346864278,8.539110632,7.169802873,6.898457998,5.527705967,7.159701911,7.178046328,6.33125604,8.260806779,8.245256277,3.708571282,8.502442785,6.411542654,6.853130581,7.754451584,6.637819544,7.619787063,7.095597991,0,7.648622846,6.603152293,6.731556607,6.761388887,3.86973121,6.656064023,7.293914796,7.253935135,3.586871259,7.797361565,4.863905443,6.582215602,8.015747321,7.066474089,7.024269393,6.464936386,7.361078944,4.291856912
GLDC,8.745167351,7.930516342,6.8266542,0,4.591765754,5.778145481,9.680716606,8.644638431,7.181342193,2.110970171,2.988481971,6.174184849,8.178163889,1.924480844,5.681397862,3.082017233,5.699702684,0,3.010159944,6.854949807,3.375215929,8.005867183,1.949780912,4.18613834,8.449491292,0,7.165457611,1.953199698,4.915679623,6.098132021,2.545693915,3.045129884,8.731289429,1.620727577,4.764881743,7.477606721,3.206313484,7.695943748,7.59719098,7.222477409,9.698786586,3.757430915,5.151022279,8.289675258,6.919734935,8.211413508,5.907589786,7.461438897,5.977454979,9.27973368,7.484754786,1.526631063,1.022699249,6.641149452,4.674536096,8.223647772,7.335591165,5.484382926,1.749654926,6.306314188,2.067907482,7.797285588,7.245600608,5.481539433,7.037243888,6.413510622,9.101275858,0,7.219609379,6.112471825,5.873992243,4.561173658,0.81337948,8.541189206,7.663886664,7.27032251,7.694916406,0,8.470313552,8.353763542,7.592105981,7.652045535,4.341748422,1.325522214,4.607852558,0,8.042177888,8.468555047,1.149038985,7.572863719,8.208277845,7.65765631,8.865536112,0,4.377911142,8.54187228,6.925751436,4.645029755,7.295375753,8.053291049,3.521760923,6.350473875
GLIPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.892182161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.332570474,0,0,0,0,0,0,0,0,0,3.559799102,0,0,1.71015923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLMN,6.352473095,1.969032927,9.416608094,10.40519676,11.42499519,5.778145481,5.094634214,4.019270243,6.431452104,7.657132085,11.24020921,8.93908218,7.907096928,10.22267692,10.8071415,2.852660804,4.380106375,7.524540585,7.061901299,8.583164687,2.507955623,8.189618079,4.395207492,9.637000572,3.820517501,4.706341867,4.271260489,6.783303615,9.215276189,3.11619735,3.416539587,10.50366845,5.542149107,2.853177829,4.367424781,4.773403015,2.619103396,2.554460094,9.72504436,6.965406455,7.010667122,7.38144189,6.537576528,7.416923591,2.242707213,8.179507005,7.002564565,9.159232345,7.96985537,6.529885599,8.538999413,7.420127092,0.426431767,8.628654483,6.868770099,2.213492184,5.709203106,8.522036916,7.218206279,8.445884203,8.533580488,5.168256833,9.198304651,5.997430502,9.261171707,4.74044013,0,7.070982705,8.993484053,10.07362853,0,8.164281176,8.436042459,8.595558479,1.00458362,0,7.06867386,10.22129247,9.093954048,9.574867916,9.723289578,8.276602807,0,8.354695066,0,8.490042156,9.064101551,0.605764921,7.725819116,7.607150322,0.51317421,4.038095126,4.861483149,8.139528594,8.272995078,4.936893912,6.905164841,8.299721796,6.751488647,8.482998971,6.731908588,6.779644358
GLRX,1.492493658,8.881774567,0,7.505204952,0,0,0,1.536994543,0,0,1.727758539,0,2.49478467,6.484461556,1.985461244,5.683944556,0,6.565167391,1.548195039,0,6.248120267,3.659733761,1.949780912,3.325210456,5.810929473,5.363540347,5.663856888,5.148441558,7.917446043,6.858788016,0,0,0,0,4.367424781,8.638894166,0,2.087344183,0,2.543469542,2.240832336,5.728519877,3.533837482,5.922441514,0,3.60114454,4.396325779,4.608455228,5.394346628,0,4.531241423,0,0.426431767,0,0,0,6.24858581,6.267112566,2.393143291,0,0.846549682,4.6926116,0,4.965458349,0,4.521352717,6.330869169,6.51662896,0,4.950687273,0,0,6.509718808,5.007475645,5.763871257,0.533230334,0,5.039436595,0.553654026,0,0,0,0.524170022,2.912079231,5.849519126,5.695776096,4.488638787,1.359159149,3.037353425,0.710160238,1.648895272,0,0,2.511131256,6.550082203,6.914076611,0,0,3.610322165,4.128682207,0,5.132452324
GNG11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.406787203,0,0,0,0,0,0,2.030762934,0,0,0,0,0,0,0,0,2.414248201,0,0,0,0,0,0,0,1.862513942,0,0,0,0,0,0,0,0,5.894035189,3.700569218,0,0,0,0,0,0,0,0,0,0,1.327426694,0,0,0,0,0,0.80241531,0,0,0,0,0,0,0,0,0,1.19002091,0,0,0,0,0,0,0,0,0,0,0
GPC3,0.93120991,8.913997803,0,7.849286422,0,0,5.032421775,0,0,0,7.681587376,0,3.794832206,4.988958416,2.627562896,1.166498683,6.711973725,7.402750689,0.715017749,6.803872642,0,2.112779088,5.577879663,5.039159476,8.957828443,0,2.639548981,0,1.77902575,1.341529679,5.997869518,0,1.378443112,4.019601694,3.816993416,5.927979956,1.020581334,5.539006977,5.30898679,6.655606569,0,5.877799466,4.764315498,7.088645951,4.623008928,4.195478716,5.257439314,6.283287736,5.037459695,5.77638045,2.738227703,5.760046453,0,4.430551555,7.164432961,6.812661262,5.000451886,6.420478088,0,0,8.029075447,6.381048812,4.230326408,4.698353365,3.87096645,8.40555549,5.138651506,6.438709092,3.496591754,5.767442635,3.870069259,4.729259208,6.972371905,2.630958548,6.115975802,5.485855589,6.848071512,8.01183859,6.811677386,7.59559313,5.350410519,6.081357472,2.920596304,7.727808049,3.384528947,6.263099862,3.897504719,1.031092219,6.764566014,5.87957612,7.221430819,5.755799543,5.716288043,5.80325647,4.056164016,0,1.444963088,5.560500075,5.933114905,0.807081858,0,7.507844229
GPC6,5.321769545,9.317276312,3.651485218,10.00643981,3.792840083,0,4.545555174,5.656760328,3.880490629,2.110970171,8.003539836,4.73564912,1.021707396,4.546463464,5.52789481,8.79069146,0.958993055,8.002944682,5.709298163,3.468109188,4.864374762,6.504324689,6.686300353,7.89480739,6.692104324,3.092879842,4.895909698,5.758569565,9.387553026,4.985681445,0,5.673246151,7.996503819,4.348336898,5.332046827,7.774629123,9.681067616,10.28264381,3.414230108,6.166684092,7.969753089,6.619126189,6.23026843,2.962659562,2.722305402,5.886338072,6.323505409,6.104702157,0.87809057,5.975422326,0.648235458,9.351556048,4.66773861,9.112676797,7.689094216,3.269058408,1.197677647,8.186105644,1.273616584,0.833002182,6.654642628,7.013247757,4.614812069,6.091838068,7.838488269,4.264139862,0,0,9.919590912,0.575862874,3.147119286,9.742280071,6.384537176,0.800788901,1.591070763,2.194505461,6.848071512,0.747123103,2.381335264,4.775859323,3.199154538,8.703438486,10.21830388,3.812913462,0,0.931847514,9.325561717,7.015355311,0,7.275273122,2.143228392,7.132732822,9.202977226,5.95672342,7.702437931,5.426980658,0.65460619,5.018421416,4.731464872,0,0,8.446465724
GPR83,0.93120991,0,0,0,1.240707819,0,0,0,1.676484806,0,1.045148668,1.434781809,0.594556752,1.924480844,1.310308835,0,1.316982805,2.885198779,0,1.591331151,0,0,0.966715585,0,0,3.054156711,0,1.284610096,0,0,0,0,0,0,0,2.236577869,0,0,0,0,1.800936981,0,0,0,0,0,1.455343093,0,0,0,0,0,0,0,0,0,1.304807354,0,0,0.768289907,0,0,0,0,0,0,0,0,0,0,0,2.609972493,0,0,1.00458362,0,1.886171447,0,1.594973629,0,0,0,0.519768274,0,3.716069198,0,2.392389727,0,0.243975338,0,0,0,0,0,0,0.631811945,0,0,0,0,0.522961861,0.528629408
GPSM2,0,0,0,0,0,0,0,0,0,0.871807566,0,0,5.719489398,0,0,0.698068518,0,0,0,0,0,0,0,0.783936173,0,0,0,0,0,7.135576802,0,0,0,0,0,0,0,6.991877991,0,0,0,0,0,0,2.242707213,0,0,0,0,0,0,0,0,3.151880197,0,0,0,0,0,0,0,0,0.653714081,0,0,0,0,0,0,0,0,0,0.81337948,0,0,4.573220702,0,0,0,0,0.456290186,0,0,0,0.535743379,0,0,0.605764921,0,0,0,5.423452532,0,0,0,0,0,0.69234352,0,0,0,0
GRHL1,0,0,1.036664806,0,3.382744585,6.094806106,0,0,3.144793192,2.580079231,0,0,1.838266425,3.230818875,0,2.971892048,3.247255147,0,0,2.329567108,0,0,0,3.768913534,0,4.005754889,0,0,0,3.351231497,4.347350757,0,2.887428984,2.853177829,0,4.151159592,2.619103396,0,5.881767215,0,1.164935739,2.279020548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.380392617,0,0,0,0,0,0,0
GRHL2,0,1.297207841,0.609508944,0,1.836720231,4.804198149,0,7.203947817,2.299329259,8.048990571,0,6.866250937,6.22420693,0.950095652,0,0.698068518,0.958993055,1.645867077,0,2.815538034,0,0,0,0.679440463,0,1.81174168,1.206544499,5.508461081,0,4.759229291,8.035074066,0,6.80042723,5.998890367,2.915888522,1.763556454,2.354718754,0,3.414230108,6.431489578,2.577472122,7.49203906,5.985939539,3.096036395,4.976587651,0.694774038,6.824350255,3.632609196,4.797745384,0,5.243031481,2.101638172,6.896911555,6.361090287,2.347539777,0,4.820602282,3.352508634,6.136236059,5.758474221,0.846549682,5.39825541,0,3.646291743,5.691950533,4.181362081,3.654591555,2.527635977,4.592776774,3.729467675,2.050863727,1.672571547,0.81337948,0.800788901,5.829170194,4.204725337,5.032271781,5.358779222,0,1.142515956,0.456290186,6.560683969,0.907822859,6.793703168,3.665837584,3.45744878,5.416440836,7.627454967,4.991046597,4.539748395,2.276401822,5.56329079,5.211479288,4.991657767,6.269200915,6.106026455,5.977557184,4.71436407,5.51888766,2.806808741,4.026054327,5.960413035
GRPR,0,0,0,0,0,0,0,4.253080692,0.985917265,0.871807566,0,0,0,0,0,0,0,0,0,8.41465587,0,0,0,0,0,4.960136459,0,0,0,2.024460648,0,0,0,0,0,0,0,0,0,0,0,0,1.417311797,4.609226457,0,0,1.950651153,0,0,0,0,0,2.1502528,0,7.164432961,3.574573538,0,0,0,0,0,0,0,1.765633777,0,0,0.634188836,0,0.598699271,0,0,0,0,0,0,0,0,8.156171088,7.191845736,1.591086445,3.199154538,0,0,0,0,4.566937718,3.342558163,0,1.37972398,0.710160238,0,0,0,0,0,0.62174495,0,0,0,4.685888048,0,3.233980614
GSC,0,0,0,0,0,0,0,0,0,0,0,0,1.613833715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067907482,0,0,0,0,0,0,0,0,0,1.034107615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H2,6.227964689,7.175225848,6.644795804,0,7.216840074,7.235009302,0,7.777820707,5.041647555,9.7099784,5.725079052,7.815981709,4.51073585,4.661440616,4.998550927,4.784887414,8.462597901,0,4.248945835,3.28951995,9.818652461,5.628830484,6.236568165,8.177271158,5.599860588,8.619727415,6.029445659,5.551066132,0,5.376737445,6.986537417,0,7.215024377,6.822876956,0,8.162032891,7.629977977,8.406161918,7.712316502,8.396878711,5.61799357,8.934927429,6.672959001,7.669803546,7.2203225,5.584326077,2.278347014,3.644428227,6.577474185,7.555626266,2.725910472,6.876318215,7.21064993,2.415286575,7.571708656,4.096906222,8.475664797,8.663492955,6.999141816,4.928765709,7.507215212,5.727990105,4.830416287,7.881451918,6.690180681,8.109472997,4.355143616,7.075578123,8.744336962,7.547303963,5.694431245,6.834563703,7.347445053,6.244812711,6.850102764,8.634039145,6.345624471,5.299372577,7.64491288,7.508110424,5.3454029,3.004876274,9.669175928,5.212740185,7.799780632,8.35189442,8.265185903,7.46264903,8.145029432,6.765613712,7.450873252,3.675091122,6.567885819,7.749597886,2.810551491,7.798296407,7.269451617,6.252575922,6.4546093,5.110986391,6.5289329,7.307269177
GTF3C4,1.895544429,4.41990233,6.258407109,2.252183486,0.893225161,0,1.288151264,2.264172146,1.978824009,1.411376598,7.053016934,6.694136212,6.019698873,2.241230947,4.863887826,2.971892048,5.363021906,6.597250258,3.855149707,6.452376633,0,0,0,1.768109778,1.858244829,1.81174168,1.854268649,0,2.551857242,2.486095534,4.347350757,2.585660218,2.32183903,1.913442026,3.816993416,3.697852174,2.030762934,8.98857597,4.652586711,7.996470064,5.11020752,5.232971209,4.433456466,0,6.89732164,6.291586029,3.991004389,4.644212244,5.037459695,2.43903291,2.469365345,2.101638172,0,0.610966026,0.749828269,7.088093677,2.981805406,0,0,0,2.319322044,0,0,4.801293915,0.889040337,3.175669069,2.10848735,3.396778846,4.465215403,0,5.019497169,0,6.358142564,0.800788901,0.588019865,2.046198162,4.0756985,3.081146555,0,2.077386003,0.80241531,4.670238356,1.460702738,6.39823155,6.67496921,1.896524656,6.249345615,2.046390605,5.163802265,5.624537318,1.833141476,0.973983881,3.908834036,0,0,7.562384193,3.641976441,6.262216487,0.923737966,2.554060106,1.208334069,6.139175159
GYPA,0,0,0,0,0,3.854933191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371685058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528629408
GYPB,0,0,0,0,0,0,0.783309576,0,0,2.767586923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755153475,0,0,0,0.517259394,0,0,0,0,0,0,0.579612775,0.889040337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567670653,0,0,0,0,0,0,0,0,0,0
GYPE,0,1.297207841,1.591480005,0,0,3.854933191,0.783309576,0,0,0,0,0,0,0,0.573745093,0,0.834695582,0,1.190935172,0,2.409549495,0,0,0.679440463,0,0,0,0,0,0,3.416539587,0,0,0.514900431,0,0,0,0,0,1.384030194,0,0,0,0,0.692355039,1.165717809,0,1.129814128,0,0.772008054,0,0.556091571,0.426431767,0,0,0,0,0,0,0,0,0,0,0.96738473,0,0.62394574,0,0,0,0,0,0,0,0,0,0,0,0,1.963604079,0.454542425,0,0,0,0,0,0.931847514,0,0,0,0.641238514,0.51317421,0.654190849,0,0,0,0,0,0.69234352,0.432787746,0,0.522961861,0
H1F0,0,0,0,0,0,0,6.576835976,0,0,0,0,2.318439161,0.599470328,0,4.935409036,0,0,0,0.715017749,0,0,0,0.966715585,0,0,3.092879842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443232008,0.678210999,0,0,0,0,0,2.611020794,0,0,1.197677647,1.105529797,0,0,0,0,0,1.286963944,0,0,1.073223632,0,0,0,0,0,0,3.686260197,0,0,0,0,0,0,0,0,2.305373492,0,0,0,0,0,2.889228833,0.710160238,0,0,2.461135425,0,0,0,0,0,0,0,0,0
HAND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551857242,0,0,0,0,0,0,0,5.499388609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.765360848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.812491858,0,0,0,0
HAND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAS2,4.388963686,0.789740926,6.633839272,8.602496321,5.367867502,8.005167527,6.99065565,8.771299644,5.294338219,9.454260981,11.4199993,7.430290995,4.25024964,10.48061366,6.718857627,9.73592232,5.006766416,9.041526705,4.143972007,6.854949807,10.22457374,1.412845654,2.529054058,10.44226328,2.644162232,8.114639999,8.666913203,3.032243729,3.052386353,5.555385573,6.293190686,3.460192748,5.967981199,8.631619179,6.75807122,6.666817933,4.946419831,4.467457393,6.290674883,9.719408404,8.847451859,7.277599873,8.661799969,8.590059207,2.722305402,7.066149938,9.133189536,4.378864682,8.739764696,9.699998691,4.170872997,8.517307465,4.011839538,8.314014344,9.660155366,9.809759801,6.854401051,9.570979672,3.175278066,9.054096304,7.3204924,6.707790317,7.410221155,9.845680369,9.846178418,10.12629845,7.804086963,4.326612228,7.353408443,9.274055824,9.395147015,8.333516835,8.482603027,0.800788901,3.008011803,4.907258575,10.13852478,5.891080199,10.57578251,9.96282217,9.049779962,8.393885648,8.846916077,9.021332986,0.535743379,8.458262204,10.1799129,6.336875439,8.02543915,8.531625402,7.801372581,7.994816065,6.853813184,4.788535628,9.23621502,8.963865427,8.203141045,10.11746532,9.501929543,7.817148716,9.307546577,8.45196422
HCFC1,4.508744822,6.634929198,5.136400052,6.022113998,5.243442853,9.397610461,4.355369591,8.846423599,8.443451436,6.126935722,5.933462511,6.92133385,5.756529618,6.027334807,6.298239972,6.616856465,4.444067869,4.333726346,5.102581605,6.609059737,5.716153598,7.773488736,3.744916767,6.120457885,6.364034751,7.314438121,4.53812312,4.297932864,5.318717921,4.759229291,6.811142813,5.931560837,5.911582099,5.935076066,6.190143718,5.870073262,6.532278435,5.682842433,3.414230108,5.84169034,6.466030983,7.985290708,7.033847338,6.919525435,6.180827482,5.386453645,6.364220546,6.248293522,6.515794804,7.02234317,7.414539727,8.096782505,7.048453376,5.970208052,6.692697446,6.054921924,6.686315638,4.048673374,7.558499684,7.394180886,6.378756291,5.475856099,4.743869747,4.671428158,4.905258947,6.533085401,6.814142017,5.102818618,6.106312335,4.927385285,5.58877155,4.609814008,5.852411251,5.22344648,5.622498013,6.372105213,4.324402087,5.181063156,6.904059037,6.57266475,6.651390852,4.670238356,4.793087781,4.161480284,5.358337044,4.390240095,6.853074468,4.823518338,5.719032747,5.03559271,5.13665153,5.742869085,7.548463928,6.505176534,5.582432643,7.56226083,5.839713914,6.191030264,6.407212492,5.790537168,4.746226522,6.431783799
HDAC9,0,0,0,0,0,0,0,0,0,1.803170275,3.777862099,0,0,0,0.799065011,0,0,0,0,0,0,0,0,0,3.150070402,0,3.145196868,1.284610096,1.77902575,0,0,0,0,0,0,0,0,1.392221366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.334048768,0,0.634188836,0,0.598699271,0,0,0.790166769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710160238,0,0,0,0,0,0,0,1.509806702,0,0,0,0
HDGF,6.936887421,6.329756427,1.633644725,5.844498615,5.242789702,8.341032169,4.194228036,5.736119644,7.069936415,5.409313251,5.20312236,3.823764187,3.994547633,2.241230947,7.681115951,4.386438742,7.999251447,5.297501724,1.834312225,6.777639528,7.047317759,6.076916776,5.997609703,2.954017138,6.943300995,7.093555539,6.053223917,6.764369418,2.551857242,7.436921194,5.884272361,7.539991531,4.277879154,4.298490293,4.367424781,5.206725822,8.215509629,6.417699159,4.906029362,8.498378741,8.066519459,5.244015671,4.850394209,5.86752694,6.485511543,5.343136929,6.578352408,6.079316743,2.591594901,7.169957588,4.028193735,5.389374658,3.155397587,6.493624582,6.097561759,3.574573538,6.046934268,6.24570292,4.92117386,6.613121615,5.809913908,5.104533389,6.210209801,6.433765835,6.470570351,6.249993708,5.348681031,4.887406443,7.616227898,6.230277466,7.513595488,5.170132121,6.473291447,5.484819812,6.075105732,6.295986397,4.885158937,5.097480065,7.671407918,7.164942221,7.837121078,4.791039652,5.541112865,6.69697298,6.440530577,3.869453123,5.402959811,4.90291032,6.953821168,6.141902914,5.936245554,5.215664878,7.41574019,5.453791417,5.034317679,5.720239497,4.398932906,5.83409102,6.48880203,5.293999757,5.394678964,5.540100926
HEG1,0,0,3.82206676,0,1.836720231,0,0,3.256787326,0,0.871807566,4.5213786,4.22281966,0,0,0.799065011,0,0,0,7.100178779,0,0,7.186340066,2.529054058,1.139493725,1.858244829,4.706341867,2.914413421,1.284610096,4.516487375,1.341529679,0,3.460192748,0.847947427,1.913442026,9.570696394,0,1.612339545,5.487688321,6.92788147,0,1.164935739,5.675118227,1.920213112,4.07263672,1.166253427,7.765009641,1.101781725,0,6.677943391,0,7.959354666,0.556091571,2.775344453,0,0,0.540767008,6.748390868,0,0,2.294824359,0,0.829324561,0,2.411540167,0,2.541401558,5.092710247,0,0,7.142644706,1.034107615,7.921272044,0,0.800788901,4.53231794,0.533230334,0,2.342172097,0.553654026,0,3.989172547,5.278131287,7.36625086,0,0,2.878533527,0,0.605764921,4.860280635,2.999250316,0,4.47337517,0.585656887,0,3.513048147,4.387721045,3.574045499,0,0,7.341074533,4.399000201,4.737057679
HELZ,3.868204513,3.390737444,7.34571332,8.970007683,4.954490608,7.105535713,4.014086253,5.053896559,4.062533284,2.366831547,7.305409515,4.26575205,5.344518668,5.293224449,2.239417822,2.915889108,4.31317708,2.394711018,8.641201222,3.178410302,0,3.996710982,2.766100706,3.83120913,3.523894608,4.005754889,2.639548981,6.802735076,2.551857242,4.388505313,5.13199189,8.853676988,2.070304504,6.01441245,5.332046827,3.697852174,3.206313484,2.087344183,5.882948587,4.095894484,6.376761492,6.731818616,8.084707671,7.751539056,3.205501756,2.195937434,7.933339725,4.084923592,2.579510947,7.871678839,3.557992376,2.697812788,5.579728718,5.90873181,7.035450119,3.697996436,6.336049168,3.711432858,7.765822534,6.832154472,7.327678839,2.501087429,0.653714081,7.036712887,4.030645797,7.412074515,3.143935524,5.324930638,3.681456486,1.569092694,4.710956882,6.767485163,6.692482312,5.969238038,2.227523462,1.227431648,6.607859322,5.516557448,3.17132086,0.990049479,4.916606792,6.997229072,6.162256506,5.292713381,6.913431702,3.67810875,2.487425093,4.102705584,5.276329478,4.41712783,4.139292641,3.210083648,3.85093619,5.762612412,3.75486575,0,2.624726914,2.23315079,8.433580295,6.537053967,2.644217241,6.411225618
