X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
NONO,9.313143234,8.9494592,8.398684946,8.986871829,8.054839937,8.680588244,7.892660216,8.920694432,8.70731285,8.738402646,8.222059935,9.095107354,9.096739743,9.359197292,9.226400013,8.903863399,9.112392448,8.406326448,8.862194485,6.53861003,10.04111549,9.057583909,8.948873667,9.543343573,7.673520223,9.835503451,8.058529961,9.38638989,8.624059015,9.243480468,9.721827339,7.982553797,8.604628072,9.90037446,9.614234446,9.927287747,8.764484042,9.288487819,8.279483173,9.035133846,9.555025269,9.242082242,8.207991699,9.162413971,10.38919689,10.05261237,9.566458791,9.261451937,8.311306445,9.158847064,8.857063435,9.458913566,8.625891533,8.837174839,8.766181324,9.671272409,8.682787165,8.629161557,9.408569151,8.68785539,8.52092552,9.270134707,8.623522106,9.222514906,7.955895832,8.541308791,7.921060026,9.16632839,8.442657587,9.084688282,8.096614703,8.992010291,8.707916484,7.933324805,8.92693477,8.449018487,7.599105905,8.487787006,8.706705774,8.976019692,9.099334658,8.520678539,9.03606254,8.323942075,8.248587856,8.817667008,8.430285654,9.152208162,8.869167145,9.315694623,8.770848013,8.050655685,8.334937781,8.802077546,9.237964961,7.70657478,8.159969025,9.000929187,8.697184852,7.722748642,8.885867865,7.298748887,8.340592829,8.771307022,8.041729663,9.259139498,8.808302567,8.049662787,8.546469516,8.580184131,6.478084675,8.769523296,7.870194856,8.655308725,8.433528988,9.003584523,8.97263629,8.859120627,8.347260773,9.528035361,8.69799224,8.815712853,9.130892504,8.833500364,9.190719321,9.440456415,7.995133089,9.05854557,9.157608914,8.966204989,8.277205279,8.573595523,8.485393519,8.185837019,9.016931723,9.117667402,8.360855261,8.737546141,9.587613973,8.536704882,8.243007498,8.83536848,8.898304375,8.444464796,9.526485667,8.630142216,9.150547562,9.256310492,9.340154137,8.866299927,8.85346502,8.860253831,8.841025917,8.789768077,9.099161707,8.33702526,8.696060975,8.230472371,8.62636575,8.696983868,9.032967787,7.936344093,9.990052182,9.116182247,8.824377936,7.233628375,8.20790357,8.378833236,8.831020893,9.0848827,8.984831936,8.041695364
NPM1,13.00439927,12.31828583,12.64014246,11.63397008,12.53796692,12.62635672,12.80096462,12.45216417,12.38826526,12.28753904,12.6153109,12.05019151,13.22729991,12.29029263,12.39173958,12.61970172,12.27381154,12.68669601,11.92027824,11.83553261,11.97139259,13.14886301,12.87510769,12.24195357,12.06147805,12.30585216,12.43054327,12.28956447,12.59158226,12.07416121,12.36736316,12.4338839,12.53439938,12.46024795,12.60278442,12.45144211,12.07847022,12.22853863,12.30008492,12.54285882,12.54228893,11.7670254,12.09939343,12.06852487,12.0820018,12.16652967,12.57080853,14.45717563,11.84562492,11.9158816,12.10280131,12.68186142,11.71329892,11.58710874,12.01750297,12.33046198,11.59477305,12.6604721,12.73043612,11.54720963,11.61425229,11.71638628,12.21958681,12.13875122,11.98786564,11.90998889,12.2856425,12.64009329,12.625588,12.53383961,12.63493525,12.48215017,12.1835245,12.51063871,12.3449104,11.92965882,12.18101455,11.77610376,11.99494142,12.72777175,12.50678977,12.86108225,12.78050222,12.62667032,12.83533925,11.6438323,12.48252513,12.7646548,12.30962532,12.45486867,12.53940051,12.32353703,11.98213015,12.18388068,12.2178479,11.29727726,12.12757823,12.23086384,12.36271963,12.27079701,12.70010085,12.2373013,12.48526611,12.73670649,12.48129526,12.53108708,12.36690584,12.56003964,11.87736013,12.22401484,12.201306,12.73794493,12.73593417,12.63003718,12.6190026,12.73637893,12.18708913,12.44229425,12.71216224,12.61444173,12.76035693,12.49520198,12.64925396,12.50138516,12.2341065,12.32165447,12.21313611,12.27851123,12.4169921,12.38380212,12.38816527,12.22284853,12.30716938,12.38638131,12.53090994,12.14730558,12.2406838,12.56272058,12.39132094,12.28197575,12.16353601,12.56597639,12.33725141,11.938398,12.17883619,12.15604357,11.92714748,11.96211616,12.27402716,12.38287942,12.21323571,12.21381213,12.6929116,12.63606143,12.33752658,12.37786115,12.91041884,12.6488858,12.33740394,11.97146912,12.48407557,12.56507806,11.98293085,12.61474783,12.54638867,12.95327501,12.63076174,12.40598043,12.73821766,12.30587679,12.52393624,13.01727559
NR0B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914234188,0,0,0,0,0,2.362111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.720644681,0,0,0,1.437444802,0,0,1.94609011,0,0,0.915726748,0,0,0,0,0,2.106997541,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805245902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.759883761,0,0,0,5.184217727,0,4.47741671,5.47738805,0,0,0,2.972765316,0,0,0,3.6058872,1.03865449,0,0,0,2.042989855,0,0,0.581162816,0,0,0,0,0,0,0,0,0,0,0,0,2.215284465,0,0,0,0,0,0,0,1.280916648,3.132436945,0,0,0,0,2.362558132,0,0,0,0,0,0,0,2.972542898,2.034891027,0,1.801442122,0,3.764856367,3.691019392,2.41205777,4.874070903,0,0,0,0,3.545264165,4.320208708,3.887386447,0
NR2C1,3.873726657,7.019108695,4.777099861,8.818327093,6.83029715,5.21364227,5.44668219,6.377393813,6.334998217,3.663808941,6.559297776,2.541434164,4.788795084,4.41245151,7.213705928,4.423993909,7.534801548,7.641981077,6.223568833,4.009192313,7.02273778,7.364405709,7.585796401,5.786888934,6.96073013,4.237124405,2.416445737,7.19848409,5.890164462,9.791922328,6.397099525,5.785328458,8.266689064,3.887698244,7.6325286,5.825231887,6.502201644,6.351149447,2.683050565,6.611121857,5.027180923,4.99936753,6.820112511,4.937211884,0.858907185,7.411821755,8.651853818,6.082073125,6.574099276,7.088626883,4.029042951,3.852729856,5.553723766,7.560484378,5.676364772,6.998402471,6.635731734,6.940983512,7.517391471,6.526853098,8.652019389,3.393588336,1.854088035,3.462390513,8.267415848,4.109668284,7.958699075,5.117577411,5.769215792,6.410548001,6.983363582,3.404379683,6.263658792,9.162644371,6.695574965,6.139454482,4.979984308,5.857541404,7.22390226,7.450492822,4.041224961,5.804233539,8.860335744,6.708574413,6.966561134,9.926105692,2.204404004,7.452480791,5.173978489,8.315956261,6.839156453,7.533499052,8.440147295,4.899424076,6.125065354,7.909351833,6.667606431,4.461922639,8.072836757,7.471690032,5.232363116,8.030388037,4.940865699,7.570683832,7.345374529,7.381382198,4.480637111,6.374092485,7.905373142,6.752753945,10.06257009,6.920642955,4.971339475,4.870117454,5.338279091,6.070629897,5.633043684,1.408235244,6.91898703,6.518157829,2.14979858,6.548773415,6.473628577,7.5849289,4.999507788,6.722056149,8.356091966,7.757716305,3.843567413,6.568411841,4.748422903,7.192749206,7.849304318,6.84244197,6.322943062,6.110110421,5.163543368,7.626511899,6.372108435,6.883168628,5.819275804,6.535301246,7.110444256,6.208757314,6.751997584,7.383794393,7.074502905,3.045829298,4.123176064,5.195666574,3.139089499,6.320812055,7.378213564,3.397767424,6.645070876,8.025398502,7.864128364,4.468511485,7.155171331,6.726189186,5.930501171,5.003203451,7.250597112,4.121823949,5.072242702,5.839349669,3.568294234,7.901182951,2.243670624,6.162631538,6.097353202,8.344471862
NR3C1,5.927033442,0,1.80109302,4.710593068,3.138864373,0.903248126,0.924956226,0,3.319028335,5.871138698,4.03243128,0.718103984,1.029787972,0,1.3994477,5.251288808,3.4282639,4.357678554,3.704478873,7.755547291,3.87961385,1.918860251,2.104148854,3.23624781,8.383916164,0,0,2.435056185,5.806596589,7.502653693,6.273108381,4.248728079,2.737253359,1.34017967,0,1.017918417,2.606992378,5.313709397,5.718237831,5.246862331,3.197575885,3.149018347,6.902185597,6.438415909,7.048463213,2.6431232,1.710068502,2.999144871,6.784610599,2.772543338,2.453603524,3.810406462,3.368353254,1.90205437,4.446234703,1.967048215,3.366087265,5.233102502,1.029867185,3.068673657,6.508221179,1.856159742,2.84912539,5.063643454,4.544081191,3.91995592,1.532076834,1.895176523,6.722876972,4.203249676,3.812926235,0,2.002435545,6.742547707,3.307938077,2.759233631,3.793863582,6.521107099,2.719943906,6.876603945,6.689857714,3.146178417,3.704171767,2.632356139,5.865581882,6.271615974,3.566905667,6.254014759,5.950930387,3.064283964,2.699348557,3.066334875,6.81536572,4.116660286,6.598553857,8.180691307,3.97408188,2.451155834,4.100419461,3.206548369,5.921821546,1.672252868,5.839338479,2.338042629,2.743504254,2.52965281,4.255146943,2.068863257,5.8728388,3.68043668,5.9664627,0.789472876,3.950671126,2.383287723,2.230866295,5.369511453,3.786980465,1.164884574,6.131778557,4.304462024,0.581162816,6.020892908,2.597494043,3.266310938,1.429920372,5.48391232,3.726760279,5.293906186,7.558791389,3.798171842,0.708778221,5.152494596,0.861371572,3.723176216,4.835596853,1.398460584,5.351312218,5.293369671,0.910978719,2.167044395,0,0.778180475,2.261210266,3.086659289,1.739893737,5.662089904,5.998898265,4.383285321,0,1.113154937,7.272603618,4.828884245,6.943611928,1.076304317,2.302622304,2.224550894,3.890359605,1.598571328,7.471609437,3.501354874,5.5131832,5.1917963,6.032231562,0.959157784,2.754338932,1.628527633,5.927611148,7.062183772,5.814761479,5.798542678,5.06699607,3.207365399
NRIP1,4.792996215,4.071480179,5.535868612,6.012799302,2.416284993,4.50822585,4.850870697,0,5.672842462,5.810809418,7.451877169,0,2.634272825,8.131855098,7.91759193,7.074075913,7.981680762,4.642564159,2.988672636,3.042208363,3.633289785,0.802108526,6.695018591,8.613277264,2.537434225,1.430788817,6.207479555,5.043713166,0,6.513417905,1.589235551,5.964251755,7.366965464,4.488360671,9.834990826,7.862010509,3.801839824,6.969643982,1.001615686,6.42699237,0,0,2.589119477,0,6.800425738,2.609735045,4.560233405,12.4213658,2.235608976,5.949641199,7.693347633,4.195696586,8.121582982,4.129879559,5.606350452,4.313451815,5.136197513,6.806500644,4.426840912,4.574483387,5.890965224,5.461239415,2.659722505,7.688534736,5.692738559,4.410019323,4.147320086,4.056421433,6.79577632,8.427539737,5.305696936,0,4.670931829,4.310481976,5.411075489,4.084526685,5.392967539,3.659487475,7.025148967,5.873624419,2.395062372,8.122227064,7.436963661,7.639714837,6.721120154,4.025223953,5.778482243,7.316677701,4.582142422,4.170577717,7.424372851,7.733716766,7.254470895,5.968078672,3.759516738,3.548523304,6.870848924,6.101484942,6.258362695,6.563889219,6.662318711,8.051355102,6.606408685,8.036110973,4.433250754,1.253301266,5.402289915,4.482620043,3.761185068,3.235151803,0,3.050402122,6.694183046,5.77531009,6.638650389,4.535763946,2.869540689,7.914555761,1.334978232,6.727980719,5.097427807,4.90959633,5.008420107,2.263488558,6.348376303,6.095756801,6.975462355,4.38343428,2.434507047,5.041687929,2.734057522,5.451476503,4.718071435,4.264435545,1.73025163,5.2683053,6.130947511,6.970269987,4.982758589,6.489240871,4.568568616,1.280916648,5.668233841,0.898793437,6.364501328,3.786486983,3.593630461,4.4945843,4.964053673,4.782078439,0.794671967,5.242104673,3.279406804,0.636277792,0,4.891087631,6.211613039,6.780498379,7.491607068,5.338573427,4.175368178,4.788393538,9.333215882,7.112464564,5.827827376,4.467464193,2.257993716,3.169130034,5.354473343,4.42588039,5.430351137,6.603418185
NUAK1,6.35634854,0,5.717897619,8.381636738,4.756365895,6.142040924,5.135362979,5.409526576,6.690736843,7.040500193,0,0.712492225,6.012237326,0.836014062,7.164972262,7.525093187,6.381190504,5.579344609,8.191662406,6.743490073,7.927402575,6.678230094,6.300892882,6.411791365,7.689561368,7.779892424,0.772101523,3.458793234,6.956055755,4.301754986,7.093820689,7.579651257,3.452048931,7.821319811,6.988112291,3.840456818,5.871359967,4.456691696,8.474895691,6.715668598,7.309472393,7.804604876,7.625914548,6.484679124,7.463016018,7.137988006,4.838578493,9.300520413,1.513393342,7.374115297,6.902826062,7.061413421,7.364439205,6.206026405,2.22358653,7.424618605,3.377990088,2.474750382,7.133999079,2.7455765,5.948294846,8.658278107,5.530210512,6.868422436,6.27888305,7.123482676,7.016599538,5.501334185,2.672515752,7.577120033,6.444911535,5.294868807,7.016657672,8.00966954,7.679750868,7.501290729,7.453932804,7.676894972,7.589101437,6.709433005,7.878356985,4.973038311,7.267127335,5.308155652,7.194312029,7.747862896,5.174709765,7.196698646,5.230932651,7.314476784,6.585380183,8.10862093,7.012934133,7.710741243,7.896995245,4.421258314,6.706341432,1.785040455,6.391175561,6.815284433,6.27216158,6.525598428,7.490342548,6.690164896,6.732628712,5.999227995,6.057024385,6.691102746,7.155575582,6.982748997,0,5.924392365,7.578471762,7.442172001,5.537658805,7.120024489,6.507390308,7.078977313,6.885686491,7.18363184,6.207893326,6.346764462,5.796436629,7.066658553,5.764766275,6.733463943,6.888715861,7.726392068,5.76815654,7.370229959,7.753706133,5.852123613,7.680652566,6.316590975,7.024427731,7.411821412,6.669263632,7.534115155,6.595250457,6.500343632,7.061612037,7.97291265,7.221696074,5.837763897,1.979487295,4.087351854,6.384379283,7.464793526,8.549520419,8.180331367,8.308648165,7.766840931,6.437029028,6.573394898,6.964634266,6.687502207,6.64568973,5.178549118,5.289607046,5.956656703,7.191987962,6.469449189,6.730714598,7.1891406,6.815071443,8.119054631,6.705812667,6.964897073,6.260094557,7.104078204,6.461870671,6.412528135
NUP35,6.287511014,6.891380584,5.424648994,0,7.247553096,7.719289967,5.463821166,5.830441468,7.383341638,0,7.186074434,0,7.904212114,7.672802561,6.358261454,5.070090703,7.013885742,6.019265945,0,0,7.689006283,8.30856769,8.430858634,8.884389583,5.301750324,9.285999158,7.637867905,8.118241361,6.869799832,1.393978999,7.621082077,5.32040959,7.430715764,7.787110227,4.847744884,0,5.263081018,1.034154354,0,7.687594082,0,0,5.271644164,0,0,5.784821442,8.120917342,2.771755238,7.792608526,1.614083761,8.605299616,0.932052934,4.502030234,2.700975088,3.971049006,5.211364839,0.890799771,4.410820588,5.650207681,0.964284825,0,8.768203116,0.915726748,7.22723791,3.152227168,6.416393457,5.434308477,7.335040289,8.071156582,1.323326912,7.382845477,6.973221509,6.884155021,4.617794419,6.46843761,4.767068501,2.143473165,0,7.708648375,6.506554446,6.629064615,8.478307823,5.825975472,5.097602505,8.260861183,6.124533085,0,6.726586926,7.089248618,0,7.412759327,4.448726718,7.992598865,2.187075972,5.756707843,6.719691392,4.085460509,7.571214787,0.805002672,2.605823213,3.496455112,0,0,7.649037989,7.457732109,8.382922379,7.59376229,7.599906489,7.06005795,5.083207641,5.58403062,7.668935343,6.657074935,7.064399657,6.427958322,7.557563058,8.754526527,4.893026201,3.018992225,6.127346026,7.821511132,7.973660622,7.174542505,7.407583037,6.912283995,6.745130877,6.554881235,6.111080704,0,6.281466136,0,1.981425607,7.316685921,6.63478862,5.474430053,7.362997023,5.031037844,6.917590051,6.767323334,7.526153397,3.628121649,6.607633475,7.692667559,6.23548804,4.995803583,5.705862236,5.36677555,8.172484165,5.376721138,7.227075358,7.319210153,4.643472663,6.270691555,5.188878898,7.98648183,8.043080068,1.515384788,6.250338884,4.384428292,6.592125897,5.482436022,7.472716391,4.498994137,6.39963711,0,5.803178521,7.064305222,5.356679456,6.9594294,6.426487506,5.73577507,6.925540052
NUP54,7.772144198,5.24398577,7.035165977,0,6.27328962,8.794483063,7.150604164,7.994953574,6.722142069,0,8.713168833,9.950026132,8.337236667,3.381468351,6.942883074,8.717678931,5.084993452,6.861967002,2.632983632,7.736742198,9.658517549,9.020486658,8.936502643,8.71016457,7.657470418,8.120426184,8.587228213,7.947667837,8.108404735,7.866211352,8.784467411,5.32040959,7.812091968,3.085873516,9.097570655,0,7.939852882,4.523948973,5.861154938,8.253533289,8.717030001,0,4.794883916,7.123942579,0.885626401,9.666264134,1.173202925,2.771755238,7.730966133,6.382785694,6.929569826,7.279454098,6.560801347,1.907354594,5.744455578,5.304233833,8.831105748,7.000749012,5.63218532,8.893595636,6.467206735,4.974325142,8.665830661,8.073346609,7.718743382,4.248552226,6.260792434,5.989877472,6.127537917,8.078870389,7.224531013,7.517078777,7.414196372,6.660280751,7.790164169,4.502545663,6.433895943,7.861457959,9.011940753,8.306946562,7.235500618,9.753217459,5.494298505,7.958265346,7.028264964,0,8.211540086,8.071907748,8.065746928,7.727246619,8.070755385,5.612527484,8.413615204,6.489372701,8.548203318,6.19474904,6.901613528,6.033429235,7.700267859,5.114275661,5.536972427,7.083956066,6.925730134,9.305011962,9.525868824,7.797130152,7.019388162,6.220352202,7.76013746,7.941553607,8.337713337,7.890211314,8.14806842,8.223395711,6.759466454,8.855356228,6.577711561,8.073398104,8.913423495,8.374764259,8.224646966,8.318078631,8.024444142,8.032231305,6.669763054,8.004187891,8.643866207,6.543165611,5.253027359,7.979728391,7.040593357,6.223437489,7.144490276,7.239567269,7.037595779,7.482093058,7.920912333,7.456104386,8.785709902,6.361114621,7.282460798,8.326868495,7.403707205,7.420446032,7.749143664,8.063169729,6.331263689,6.459552788,8.418205256,7.758428113,10.3269481,7.977699622,8.805215775,8.187156207,8.256193886,7.761954466,6.950439751,6.526542366,8.082872549,9.158157855,7.077722284,7.809971094,10.25254346,8.298924271,6.951409724,5.752335701,8.045126351,7.621161992,7.961728339,7.064292768,8.173791709,6.489639002
NUSAP1,8.466544445,8.711593149,8.466896142,9.765530594,7.363516444,7.960111008,8.190590313,8.852936564,8.244896014,7.953646817,7.765364904,10.00921951,8.64122803,7.498175039,6.055721237,7.74139913,5.958326002,7.212288198,4.743617818,8.44460286,5.994315177,9.083088809,9.317162214,8.850256844,6.726139729,7.198208384,8.877259475,6.200352995,5.092958818,9.518007255,7.310145139,6.620510177,6.53170494,5.008108947,9.087730747,7.185116357,8.14365853,7.880557794,8.547528558,3.822836062,6.835201621,3.985746087,6.698425793,8.558292321,9.208791621,6.511550744,2.863064245,2.855479439,4.367539426,5.973499645,8.587566552,7.863400671,8.52431648,6.260367697,7.322435979,7.568421442,6.924132276,8.603615069,8.06399708,6.835171637,8.431254993,6.849485153,8.554579652,7.198720138,9.70042571,7.191714114,8.902804082,8.671894,7.11150031,7.760526407,6.572448084,7.178140611,8.391604579,6.924884366,7.103500693,8.519890421,6.261420039,6.365503543,6.322618422,7.989597583,7.055932605,6.682941504,7.208468095,5.573201844,8.42260955,10.17591497,7.459369803,6.022521207,8.119259205,4.632931457,9.797045548,6.993372443,9.157722852,5.79266313,8.444415904,7.909011312,8.324497773,6.264145724,7.506288258,7.871006372,7.968287364,7.85087521,7.547159963,7.51531168,5.91816548,7.034414176,8.520873179,9.259233788,8.073536815,7.208495065,10.13502599,7.584178761,7.255999269,8.527257801,7.882611538,8.293822215,6.77711805,7.790171958,6.220377289,6.283084833,6.946345589,6.531808722,5.283349933,8.721756254,8.046941271,6.53269212,9.361800853,6.467204344,8.503196556,7.659228407,7.425615671,7.469174945,6.934928041,6.912538002,8.367092457,6.716405494,8.751297818,7.293345129,8.549149808,7.435645698,7.509772895,6.34120761,8.25177871,8.080688949,6.263647964,8.054079814,9.194535615,6.710272221,8.599375902,5.636653709,7.893400195,8.153146688,7.41647274,8.036860578,9.053088133,9.284873835,7.133463846,7.948745934,3.320469285,8.265799912,7.546438409,8.132685982,6.825029507,8.81060648,7.734988985,7.970497723,9.48181142,6.599027697,6.996606831,8.004409841,7.218611874,7.804587238
OAS1,0,7.768088282,3.263862444,0,1.451635155,0,6.667412228,0,1.710788855,6.855928131,6.105319382,7.469743847,3.051732148,3.761474798,0,4.553235315,5.655717623,5.613391433,0,6.898561101,5.859072992,4.906999176,0,0,1.138414091,0,0,0,7.096087823,7.334143312,7.787735503,8.048296967,7.131486086,0,2.509385417,0,0,7.055684,1.001615686,4.723850226,2.71800659,0,5.89567396,0,0,2.345717862,6.848193986,0,7.97383498,0,3.851347174,0,8.020212291,2.977832286,6.827348364,0,5.204632052,6.084512802,0,5.139119868,7.697241899,0,7.381794541,0,4.750883629,0,0,2.963323775,4.303414215,0,0,0,7.101744615,0,5.46053191,5.577607759,1.437825421,7.283190945,0,6.136048342,6.96046485,8.332090728,3.084857133,6.201220149,5.615128399,0,3.497442995,0,0,0,0,7.37102525,3.145039013,6.098505933,8.558504187,1.094067877,3.766909387,0.860308992,0,6.907429922,5.589281325,2.013521295,1.00328541,5.694540719,3.918831768,1.253301266,0,4.993499285,6.046114624,3.452393926,0,5.482414929,4.228744038,5.028097238,7.778437769,2.790513708,5.12378231,4.86239592,6.735725627,3.771486165,8.498377276,0,3.443073698,0.815823166,7.670000628,0,0,3.250383001,6.95833221,7.748506921,6.940857072,6.120192656,6.411540868,4.64665956,1.110315405,2.392282721,6.507667414,7.847344712,7.100749893,7.134448369,0.70607181,3.793833338,0,7.140062563,4.819036833,6.321811644,4.256884888,6.28644411,7.89920557,2.616283475,0.794671967,6.247858644,5.695041759,5.485130195,5.703874531,4.624148958,5.323145346,7.553658082,0.870709232,5.834524023,3.764856367,8.139873834,0,0,0,0,1.177015941,5.727042966,5.143368951,6.734914733,6.531480428,4.410528905
ODC1,4.328236721,3.733221194,5.910802007,6.892399472,5.775855005,6.356413216,5.656051961,6.121370157,5.538164166,7.066534261,6.178271826,0.712492225,5.241067563,1.36189336,8.554985204,6.592925518,4.026307163,6.598580833,6.510750532,1.770830497,7.015123024,1.990806249,7.023998158,6.994236967,6.118508658,6.60982329,4.224494904,2.321366331,7.042891562,6.420504296,7.560959697,6.03188933,7.277331397,7.628190037,7.050231919,7.868352715,6.188350733,7.718242281,3.462367885,4.403603556,1.259970026,1.88033582,5.240071224,5.045705788,8.365691906,5.784019865,6.729841428,9.556487668,4.288954457,6.534841665,7.161595341,6.707507647,5.425085243,7.637254131,6.28690235,8.018192185,7.410513589,6.347772893,7.820308081,7.419928152,7.498337279,5.577936995,7.358447201,7.248262292,6.710127085,7.924726882,6.54536468,6.035454078,5.711642447,6.359854214,8.514058235,8.220295555,7.006886197,7.59210099,6.938769538,6.163983267,8.153370992,6.998130784,6.388150574,7.299820758,6.020146053,7.377282407,6.162999623,7.965739432,7.413126604,5.292984375,8.455265228,6.985454527,7.344491588,8.886816014,6.585380183,7.024493089,7.152077118,6.098505933,7.358115238,7.268578491,7.58403195,7.607860299,7.829000608,8.004581136,6.834945282,6.900491822,7.996868521,6.621432053,7.047033651,7.83696838,6.108717723,6.280308109,6.91745466,8.776909097,10.24039671,6.716542698,7.511234984,6.28474899,6.652584993,5.025326758,7.011016358,7.436480822,7.617763626,6.193706634,6.960205774,5.943311724,5.578364087,7.243553373,6.717115076,7.085170816,6.731765418,6.607577985,6.040632527,6.176945076,5.814451588,7.249137979,5.667399587,4.604064187,5.667719629,7.125474233,5.953117479,7.399603236,5.621356309,5.631768927,7.088631625,8.083480515,6.67241042,7.157639825,2.226327071,6.281581841,2.329495748,7.181599003,6.705406731,7.176793158,6.60352933,5.950475243,7.274904565,6.957957914,4.647218351,6.652837974,7.725593982,5.639019041,7.326040049,5.292455678,7.331032318,5.60471076,4.498994137,6.63903307,7.878733807,8.37211893,7.365660878,7.097144244,6.720039024,4.016223761,6.651084095,6.224808636
OTX2,7.656797041,7.337263467,7.981345864,9.137894993,6.026835822,8.510857943,7.852051401,7.516561808,6.33215145,5.254732443,0,8.368656207,7.873843797,8.954210418,5.694272287,6.796260516,8.01487052,7.819823589,6.100977198,7.617744979,4.178967572,8.315319605,9.211343922,7.601757151,6.451211225,6.105125565,9.381446813,8.599212414,7.821980829,7.53745789,7.337282023,6.382165492,7.687144558,7.644683515,2.296157516,6.649967822,8.572489987,5.821184246,5.703607244,7.564905351,8.648124057,2.669755859,6.766492285,6.845354263,5.193684975,6.488774208,8.033778367,2.771755238,5.565907288,6.065173335,1.08369441,6.305369816,6.38478332,7.586530846,7.955063273,2.809038972,7.568176741,8.427909936,2.098073895,7.379297939,7.856974657,9.290834611,8.306399981,7.139935627,6.871593337,6.676609996,6.192997163,2.831729004,7.430867931,5.783647981,9.454160655,9.738676713,7.036004287,7.983056831,8.76152434,5.271754926,7.998078099,7.493431465,3.901874132,7.901515287,4.945794446,6.397292567,9.131050181,7.415837872,8.36763257,6.853203719,5.696629863,7.284064618,5.628091526,1.433394584,8.547736037,8.891661306,8.477782894,9.189394181,8.020072989,8.864953589,7.621599177,6.696881499,6.752779508,8.295772607,7.553524125,7.888288649,4.813684385,8.521637983,7.233486345,6.643079772,8.852865633,9.403709844,6.759193938,7.498263555,2.046584312,8.662795691,7.989184531,8.931008128,7.190402968,8.284221767,8.738481387,8.369383813,7.124816374,6.529768626,7.67512702,8.514308079,8.052961121,8.713940919,7.941511392,6.733463943,4.924785792,9.111481366,9.517033166,8.172144508,7.589329743,6.10482122,6.84983738,7.902676711,8.145672708,7.752337978,7.194521033,7.539529207,7.449294312,6.511361601,7.394971848,6.398207653,8.061200378,8.840222991,7.683987652,6.840346338,9.0968989,1.801443744,7.248522311,7.267678631,8.27410704,5.482273352,8.200761579,7.565842625,8.030288728,9.119995862,7.827488764,8.425289577,6.828890211,8.349996283,6.080487862,7.183749505,6.218773377,7.908982546,6.951409724,2.087349628,7.972206773,7.399990361,7.852957676,7.623504797,8.511175154,7.331414142
