X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
GTF2H2,6.508382015,4.738374148,7.834961272,5.720838151,7.478808107,5.324180523,7.623087826,0,8.038009232,6.528570477,6.942355984,6.744600989,4.248497374,6.33700219,0,3.890337682,5.389142681,6.283930693,2.60684792,4.437568264,1.711813862,6.260887628,5.425671001,5.703231836,1.268398235,0,7.302129477,6.493835745,0,8.375861085,8.146619709,5.765551118,9.185382021,0,8.376883817,2.697162543,7.940283675,7.425734981,5.722835488,7.090317807,7.312009804,6.528436409,5.29782223,8.153375192,7.14830165,0,3.005905808,7.272372271,2.987390892,9.48756627,7.30431025,7.696062989,7.910643125,6.847842235,8.121343357,7.92381377,4.962100976,4.704203275,6.67981787,0,8.777961948,4.758913185,7.663621412,4.927269732,6.935919713,7.243090757
GTF3C4,3.826594123,0,0,2.785692081,1.776960383,2.618722097,0,3.171283592,6.946936122,0,5.138461833,5.465650475,3.38718245,2.22693869,3.78198053,5.875560691,6.480656582,5.624552464,1.314192708,5.623460418,6.440465085,2.615156392,0,5.292604122,0,0,0,0.91473152,5.404037968,3.57902665,1.699568436,0,0.711712588,5.231328643,0,2.740754585,3.096907346,4.34837789,6.50673547,7.180853356,3.262042815,4.481913354,0,0,6.337212274,4.368271779,6.90745248,0.976417286,3.811199499,0,5.351061166,6.64985621,1.95999314,0,0,1.474375301,0,0,2.043643556,4.349594332,7.493794026,0,6.932436736,0,0,6.720285334
H1F0,0,0,0,0,0,0,0.575809162,0,4.603844598,0,0,0,0,2.22693869,5.443597605,0,1.799276277,0.740992779,3.310309406,4.379524555,2.446056377,0,3.15855524,2.618628184,2.839818314,4.800232746,2.44969792,0,0,0,2.200648895,1.962251918,0,2.616351028,1.287224232,0,0,2.683385446,3.5597348,5.548217187,0,2.36471717,0,0,0,0,0.719834582,0.976417286,0,6.267192429,6.033288139,2.725138263,0,1.015649869,0,4.481789494,0,1.153363174,0,4.910773663,0,0,4.550533522,4.544817501,0,3.748650669
HAND1,0,5.433857049,0,0,0,0,3.83226792,0,0,4.505410464,0,0,0.96071141,2.485876188,0,0,0,0,0,0,0,0,1.66108835,0,0,0,0,0,0,1.35861556,4.497047898,0,1.1861799,0,0,0,0,3.743820242,5.901310022,0,0,0.671683737,0,2.354451937,0,0,2.77039324,3.600161671,0.75375575,0,0,0,5.433052205,3.729200464,4.552689953,0,2.387941619,0,0,0,0,0,0,0,5.037030157,3.005813493
HAND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCFC1,7.146256052,6.176066149,6.666250848,6.74311336,7.321663949,6.034900318,7.00048369,7.638957014,6.969852149,7.789972761,7.386515,6.686751728,5.703171229,7.675230973,8.509947828,6.751022299,6.319735268,7.135819208,5.987287246,6.258202253,7.691353529,7.485101865,7.729342463,7.198745232,7.706505259,4.889501272,6.477714094,7.566445896,7.416047116,7.745097494,6.603122154,6.469643406,4.861006092,5.326655406,5.615279273,7.149423225,6.457660162,6.294257097,8.380042564,5.548217187,7.266905695,6.343088924,6.550991642,7.265883517,6.315625237,7.114473546,6.973486332,6.906738027,6.826880473,9.610587603,7.030779504,7.404555978,5.946719218,7.216192069,5.373103903,7.386312487,6.919133089,5.306190141,6.186374848,7.58226364,7.013030069,7.347144292,6.563395624,6.857115171,8.346947339,7.031517737
HDAC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.531721751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.293674301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.732021986,0,0,0,0
HESX1,0,0,0,0,0,0,0,0,0,0,0,0,4.678241189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32895818,0,0,0,0,0,0,0,0,0,0,0
HIF1A,8.4041113,6.839514225,6.519712631,9.234507997,9.809930249,7.136402343,8.127254597,4.088901309,7.805976514,9.311156534,4.589816837,6.622783923,6.273942237,8.7583851,5.478412743,8.326489432,8.395872195,8.707291622,7.579608806,0,2.834345291,7.956139651,6.025818471,7.970161764,6.381640243,7.256537798,7.316843605,4.958722942,3.827254733,4.289943965,6.087283074,6.109734692,6.815136575,5.952849866,6.008664681,6.566738452,7.137327308,7.788289671,7.32626381,6.928488162,4.126864767,9.343581764,7.494670798,8.119273857,8.448095461,9.656010937,8.228358781,7.68232517,3.095577451,6.228184277,6.320685782,5.332194253,8.620676547,7.82855762,9.275307246,4.298339141,8.026173675,6.881918474,9.380598672,6.03615431,8.262808821,9.023136575,8.473872491,5.409089489,6.453743781,7.910857648
HIF3A,2.592971342,2.73110402,2.563509447,2.196786826,1.073340629,3.402285273,1.968514177,3.804645936,1.157416354,1.790193983,0.609082838,4.444661462,0.96071141,3.571401051,3.225757143,2.432721108,1.617627699,0,2.685634766,3.664282032,2.119505831,3.528042593,2.96169878,2.500004815,1.544525834,3.419289287,2.310609906,2.293903757,3.209598016,2.821675998,5.531194581,2.178468983,2.72929321,2.131156916,1.586119389,0.622929284,0,3.029792083,4.711785764,1.26812177,3.091934992,1.455868757,1.236072332,0.799518274,5.303235746,0,2.725937605,2.653662023,2.408491726,5.475627119,2.291014103,2.983872476,3.586547502,0.774131585,5.208108389,1.899253629,1.932828097,2.148677907,5.455899479,4.050885906,3.062117112,2.309563985,5.119622965,1.686244637,3.626837275,2.43528517
HIST1H1B,6.143753313,5.197173894,5.210298094,0,0,0.892981304,4.673876389,4.645323412,3.801878342,6.180372955,6.274368022,3.200256547,3.925433695,5.275539952,5.478412743,6.513770483,6.423436823,5.511901982,5.64555291,7.979485034,5.15983425,6.998911892,5.515938826,0,6.580551332,6.475677922,3.730454847,6.318355255,8.543388389,5.012917035,7.386882387,6.560997543,0.711712588,3.319177197,6.594550453,5.640672738,3.096907346,5.133041276,5.342363266,6.885788258,5.434658351,5.09609878,3.56363315,5.222662631,1.486031519,0,2.77039324,4.654740799,3.206974589,0,6.685391765,7.727020187,3.715951057,3.836285158,4.805442451,7.266434617,5.759195357,6.68964087,1.029241905,6.234917811,4.9435676,1.722804636,4.337908268,6.154124288,7.071839723,7.140626236
HLA-DQB1,7.096920523,5.158655535,0,1.123755766,8.666345775,4.692275395,2.148476167,6.403823147,4.850493395,2.002814408,8.352504397,9.753663879,8.292825704,6.581892566,8.018341812,8.331618657,0.581198095,7.881765742,7.196625571,2.573774959,4.117072347,9.253510082,0,0,9.053383546,0,0,8.013927933,7.934619425,7.675044358,0,6.971710684,0.711712588,8.419179036,5.9313091,6.714531736,5.534029322,5.807637069,6.782919192,6.892375483,3.937564737,6.834699653,7.063699609,8.792327532,3.701307915,4.335877855,5.685532844,1.293582224,0.75375575,8.469310356,0.84504359,7.092030614,6.785734973,8.197212768,0,0.917864406,2.102049773,5.513731181,6.686686073,2.08106896,7.22825361,7.644200103,0,8.202757928,9.015120652,5.377316847
HLA-DRB1,6.035762362,5.591811867,0,0,5.546881666,4.909830544,0,8.090893744,4.048246551,0,0,6.908633215,6.521079973,2.22693869,2.39285942,5.163676673,0,5.050635228,4.135530016,0,0,3.647949511,0.783121386,0,3.498433097,0,6.139786466,4.355777494,5.105423818,2.04844598,0,3.042949583,0,4.354493597,0,5.267375127,4.313940037,3.566477897,5.549729474,6.110315,5.195392609,3.975300468,5.108630013,7.299176232,0.678424673,3.070833853,0.719834582,0.569283601,0,0,0,4.922957082,5.708167005,4.811371134,1.320738411,0,5.397325435,7.609090652,4.574274828,0,4.473225474,6.084337326,0,4.729715755,7.858384249,0.623816586
HLX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612838509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGA1,8.398139275,9.205257861,8.809012011,8.688314014,8.063430159,7.650869578,8.144888118,9.64718485,7.990044968,8.111529547,8.942987554,9.083120938,8.680033918,8.793101857,8.82524695,9.661584746,8.50077715,8.547859639,8.844292665,8.993162278,8.286776089,8.885524355,8.578673366,8.532964023,8.468315308,9.193185535,8.134705172,8.415439112,8.941819545,7.796811705,8.113979423,8.047666346,8.382738284,8.288945774,7.821860348,7.746352172,8.521434057,8.183764416,8.310907742,8.214768923,8.37125364,7.18661102,8.238439591,8.785282164,7.751676636,7.847268602,8.024830862,7.583499744,8.262387425,7.238296704,8.420536238,8.344662478,8.39968536,7.403419244,7.461674868,8.838060976,7.482462878,9.295501457,7.553083618,7.945863202,7.469269969,8.481974459,8.228175215,8.536163513,8.477334469,8.042634015
HNRNPAB,8.001176157,8.396622051,8.408524595,7.887690108,7.294040943,8.174702215,8.391984277,9.914715359,7.398717612,7.309194019,8.38223192,7.270869625,7.699298723,8.198056759,9.769319332,8.82647689,7.72316923,8.418021637,7.758484831,8.255793387,7.588981204,7.565394836,7.504634456,8.325877636,8.494051824,7.405847006,8.302148578,8.042933,8.480790474,8.965923237,8.462044454,7.202449271,7.876843407,7.99090439,8.151000818,8.195582867,7.212750545,7.599533382,8.31487898,8.077919319,8.016024952,6.462066239,8.680618091,7.37830276,7.498100565,8.074620489,7.459686242,7.845462086,7.771653758,9.398532619,8.477180921,8.406952678,7.412837227,8.538266972,6.468494549,8.329396551,7.875245062,7.131708671,7.752439466,8.396799272,8.292551748,8.484787762,7.97877451,7.956236232,8.08927124,8.636842071
HNRNPD,9.07010238,9.192542053,9.728754209,8.379468973,8.889569589,8.672070305,8.749995137,9.739280887,9.150481221,8.997700966,9.415910971,8.568470994,9.057023817,8.986387888,9.573500272,9.37729006,9.628638039,8.565810953,8.473955734,8.795558772,9.085832151,9.681411146,9.156011093,8.81782257,10.24897605,9.099215909,7.539010642,9.702354725,9.386999377,9.268234746,10.31421343,9.640004436,8.740253163,10.17799061,10.21993521,9.428130534,8.593754085,8.632718627,10.07066055,9.885979855,9.226310299,9.588729125,9.468878261,8.57565728,8.676641263,9.656010937,9.282668397,9.579444816,9.585609632,8.823433221,9.90846794,9.510764821,9.576572023,9.477778119,8.388191519,9.722453031,9.684268214,9.515538123,9.170161623,10.01038727,9.594482863,9.477676052,9.008632328,8.943963043,10.77297128,9.735735989
HNRNPK,8.359913634,8.31123048,7.195427548,8.446100579,9.231204547,8.544001182,8.37119026,9.667246081,8.416153823,7.980797574,9.428879946,8.980496581,9.416890627,9.213199096,7.8258241,8.624925229,9.481687741,9.168891552,8.281080268,9.28693847,8.968407079,9.533510964,9.10073131,9.250840248,8.700299833,8.167037839,7.857392252,9.586370228,9.615070439,9.239772411,9.566481391,8.975902615,8.223601992,8.981050201,9.581283806,9.498965385,9.070023594,9.054386557,9.078447821,8.14310566,8.823021051,8.778927994,10.04205391,8.902845016,8.715135711,9.608374303,7.95488867,9.466581726,9.280238032,10.60487604,9.684763119,9.2184145,8.473930448,10.00262312,8.30863568,8.711406822,8.865025474,9.019360539,9.221038409,7.743216053,8.779937557,8.796702825,8.921359121,7.741743003,8.071029078,8.997740954
HOPX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785905677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB6,3.492788109,0,0,0,0,0,0,0,0,3.71517068,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434864498,0,2.891247809,0,0,0,0,2.866810264,1.962251918,0,0,0,0,2.256380766,2.995162367,0,0,2.405094344,2.36471717,0,0,0,0,2.082350355,0,0,0,0,0,0,2.023411598,0,0,0,0,0,0,0,0,3.318116406,1.376186086,1.469075193,0
HOXB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.710714585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID1,7.837017948,6.897667415,6.871755354,6.661443203,5.539372315,6.409169331,8.278536533,8.451910436,6.225632872,5.853883174,6.749986233,5.536800309,7.740864246,5.926537453,7.087464258,9.065130882,6.355049751,6.5767565,7.0589651,8.035102359,7.525896569,7.162606508,6.427638532,5.93722485,5.275219627,7.038043101,7.433177762,6.41101483,7.129545659,7.255062853,6.956433929,7.238457067,4.98239404,7.014570558,6.872912617,7.149480987,5.129333404,5.885334259,4.152794579,2.85688292,7.738096036,4.937652666,7.300464098,6.203213936,6.627370143,5.550184791,7.90532974,7.649226029,6.869919098,8.742696942,4.147526457,7.12571623,6.183623711,8.093575473,6.187868394,7.266351282,5.641759391,8.073317143,5.714990021,7.78608672,7.504647025,6.34893655,6.878443167,6.89590983,7.241437097,7.124553091
IFI16,0,0,0,0,0,0,0.575809162,0,0,0,0,6.373512691,1.532336298,0,0,1.062735244,0,0,0,0,0,6.813909306,0,0,0,0,0,0,0,0,0,0.785905677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36843481,0,0,0,0,0,0,0
IL6ST,7.004616428,5.232531663,1.223194084,4.829174053,6.857590255,6.379775601,6.729711774,5.411019098,0,2.272502852,4.491154338,1.315747603,6.768905509,5.59714891,3.248526551,6.706440557,7.796694561,5.251368289,4.987039127,2.461482343,5.703255487,5.769179647,5.838606515,7.652602391,4.636176996,0,0,1.470113255,6.357951339,4.186523337,4.782767433,0,7.006179275,5.075375145,0,2.850565221,4.778492209,4.454153395,3.5597348,2.368206604,3.553576156,6.318862191,6.980115565,7.265883517,6.536983291,6.055491422,6.120493102,0.569283601,0.75375575,1.611002188,0,5.303778572,3.272059251,9.590793097,4.277590139,7.207063233,5.746609127,3.163187644,6.757657965,0,8.15043802,2.982276977,2.615364403,5.702269522,4.473872914,2.552995899
ILF2,8.857296101,8.873748989,9.839554495,10.00896793,9.672990113,8.315443605,9.784572239,8.152366913,9.812400654,8.881569655,9.667905152,9.497993576,9.683147988,9.484966398,8.758826609,9.029741457,9.805857335,9.269773893,9.675787694,9.422618783,10.66588673,8.884703053,9.154205198,8.200614359,9.095028168,10.04318537,9.861743409,10.43800466,9.112198417,9.001564295,8.752417287,8.876196622,8.347015687,9.144882057,10.05982569,9.139005923,10.54061043,9.11505188,9.337827508,9.815133501,9.071697655,8.887566111,6.665736546,9.136041282,9.349693787,7.42059228,9.214040127,8.423156498,8.921804916,2.840749002,9.399756955,7.315213372,9.61750558,9.515992244,9.889582223,9.15846624,9.368305828,7.962364145,9.003802143,8.971074876,8.06027819,9.350704561,8.308453055,6.018645152,8.275260784,6.8267624
ILF3,8.50357107,9.209403074,7.797976762,8.236872846,7.900066803,7.539976974,8.033137313,9.0533543,7.184188746,8.18766614,8.361783867,6.701897411,8.182684514,8.735421978,9.267894016,9.546892623,8.290232274,8.796838437,8.252741752,9.075973552,8.97291356,8.884742174,7.211237715,8.636046382,7.488801522,7.299586063,6.680424369,8.518043769,8.935120294,7.577982818,9.057682446,6.886504378,8.735986859,7.661232781,9.390931694,8.550584184,5.941261694,7.999492199,7.838137523,8.304728561,8.093490365,7.948754704,8.120485781,7.8959434,6.926932209,8.330904358,8.692297187,7.724417446,7.354239539,3.494824953,7.925293214,7.29037941,8.330274885,7.799207927,7.798925448,5.787393815,7.031826972,7.403341485,8.651109681,8.728900062,8.735281415,6.848895887,8.663393062,8.39966844,9.709610941,8.560554967
IRF1,4.169161295,3.393106089,3.70173449,1.97241898,3.124995521,3.652853601,4.025417919,3.340514761,4.730675025,2.652513217,2.276247144,1.652881388,3.423262074,3.332656411,4.274057526,4.161850935,1.366011565,0.980699535,1.530081714,4.084331717,4.840774417,3.710024769,2.16404792,3.174459432,3.339630767,3.442829678,2.814802751,3.475979322,4.27681396,3.747288217,2.564185642,1.498209699,2.804971519,3.173946222,1.664698705,2.2466777,0,2.754680591,4.290881945,1.859819136,2.274526206,0.824409624,2.96984396,3.617340549,4.381486319,4.942109731,3.320947481,1.852976643,3.390918581,6.219459081,0.078257768,2.178775608,2.794373245,2.302752359,1.312060957,1.441685768,2.421268801,6.89095081,1.561587192,3.405540714,2.475884967,2.590567993,2.706018251,3.060174822,3.962517622,4.599905224
ISL1,0,0.954847907,0,0,0,0,0.986248122,0,0,0,0,0,0,0,1.04473905,0,0,0,1.314192708,0,0,0,0,0,0,0,3.603779738,0,0,0,0.535662391,0,0,0,0,0,0,0.82765821,0,0,0,6.275902742,0,4.286363432,0,0,0,0,0,0,0,0,4.83587319,0,0,3.170541787,0,0,0,0,0,0,4.836015767,7.692509434,0,4.500665167
ITGA5,6.14165887,2.508904326,0,4.92971442,5.74921199,5.664100471,0,1.379452322,4.048246551,6.24253238,2.064734954,6.544383402,6.74122658,2.485876188,0,3.279635493,2.797655105,7.028633591,2.448873049,4.881835916,1.240441988,6.503359584,6.177203331,0,0,5.383922278,1.081172069,0,6.662174115,3.141097398,6.134212009,5.983654782,7.230872466,5.206479192,0,3.926995326,4.778492209,6.175560492,7.358245898,0,4.189924046,3.616556275,0.599720979,7.632542175,4.053995219,0,5.979827473,2.660301716,4.182248784,7.689746179,4.081201589,4.779138089,6.769619532,6.724321152,4.127413072,0.917864406,5.572134943,7.377496474,6.466625924,7.193813865,6.50612242,6.453888097,1.190263953,3.166564688,8.215359832,7.168018413
ITGA6,1.974769847,5.52487901,1.875489338,0,2.391577746,3.792349861,5.258481387,2.537317836,0,0,3.163326074,0.802942988,0,5.093076742,1.644311481,0,0,0,6.05433588,0,6.679979002,1.190124312,0,3.18265231,3.120870067,0,2.717818157,6.540131039,0,6.417465175,0,0,0,0.715011636,2.651253302,6.565353652,6.394275741,6.764174942,5.871776098,4.302571429,0,5.019049828,0.599720979,0,2.379271324,0,7.962654985,8.944427898,7.160260529,0,3.02978347,0,0,0,0,0,2.102049773,7.424522286,4.888800053,2.08106896,0,0.821240702,0,5.829175527,0,7.473915472
JUND,5.871615578,4.993817571,4.908246481,5.441246763,4.624310244,5.972668878,3.367336256,5.467468229,2.627927313,4.908677875,3.86334916,5.108923378,4.094791719,4.81224518,3.077405762,6.048816459,5.409323941,2.329971254,3.51177419,6.362200985,2.528441722,5.93642663,5.094198146,3.748763097,6.324021988,5.773863502,5.580799096,5.685307718,5.816924652,4.30429443,3.03451878,4.18119855,2.946562333,4.293031788,5.122243153,4.237238784,3.096907346,2.847679726,4.953159926,5.291335942,4.536029707,3.914199107,5.235632592,4.430954006,4.379406943,4.765739123,3.104700622,3.870687066,4.563391964,6.696716947,4.811206238,4.684700477,3.1903574,5.674371885,5.656267431,2.188168585,3.328672967,6.370541007,4.412683609,6.529989884,6.088626244,2.982276977,3.916609809,5.788101503,5.994826559,6.554331897
KAT6A,1.128897406,5.120248655,1.223194084,0,0.673215617,0,6.182194274,4.819097414,3.626112802,0,3.399268634,7.069245747,2.741376164,5.131462291,1.644311481,0.245022173,6.473667263,4.801152194,5.282862391,0,0,5.93642663,3.562273039,5.005807171,0,3.051341053,1.081172069,0.91473152,6.603090811,5.405513586,4.783238639,3.042949583,2.609276681,3.493640073,7.029587926,5.062264214,2.256380766,5.704234067,1.774924616,4.923250752,0,5.239079061,5.657658619,3.206017756,5.884789755,2.91666072,5.361770014,0.569283601,3.684497158,6.909168793,0.85142501,3.172724366,5.085460974,2.613363152,3.521751177,1.933245282,2.387941619,5.089343384,4.184352081,0,0,0.827489097,2.072058534,6.121428465,4.41529239,6.590818617
KAT7,3.583754619,1.931730637,8.409374325,3.537571605,5.15320667,0,7.112113126,5.874331017,6.12077544,7.000919463,2.31599042,6.797131774,6.460362243,7.340393657,6.109184253,6.941992139,0.581198095,4.728484955,7.904510293,7.582824014,2.139722467,4.867794123,6.948887065,5.883310043,5.096191007,3.896678359,3.730454847,5.84934793,1.863498198,7.082548474,3.943681525,7.237488123,5.683191713,3.855135145,8.0211257,7.124486197,8.331466325,7.241378954,7.293005178,7.406001428,2.750378401,6.112430332,7.356441499,6.515825695,7.00318564,5.332914846,2.287460204,8.061325211,2.355315247,7.076854032,7.132945164,7.534326187,8.103439951,2.023411598,8.388191519,0,4.845835298,5.115563912,6.970321116,6.03615431,7.739175643,7.695595733,5.690328344,3.78308977,7.977809281,7.774332675
KDM6A,0,0,1.223194084,1.123755766,6.362919201,0,6.30030882,0,5.631551677,8.020403222,2.88110509,0,6.943320675,6.957992965,1.644311481,1.062735244,1.799276277,4.205897959,5.954460519,0,5.240052658,7.443002444,0.783121386,6.130212681,2.063412532,0,4.1486343,0,0,3.837672138,6.143417354,7.013226203,2.609276681,8.377877132,0,1.941894794,2.256380766,6.174168014,6.752917835,0,7.214931716,6.036271971,1.022081485,8.042262837,0,8.497065367,7.791974703,0.569283601,0,9.123782519,6.0849749,0,2.159862151,4.029205614,6.684536444,0.917864406,5.641759391,5.777945667,6.473909227,0,2.822936301,4.220273618,0,6.915113621,5.11271809,0
KDR,4.418866881,5.817906139,0,7.435909838,6.120262812,8.063603072,1.296794649,1.379452322,1.230914327,0,3.63748715,4.055745691,3.391091566,5.497802378,1.629518221,3.586003172,6.974893314,0.746776081,6.755487149,0,1.68148915,1.913999545,6.276597918,5.148573974,3.653000603,6.616481669,5.690531236,1.474715649,5.769556535,6.943419201,0.77431685,7.076364264,6.727728896,5.72686426,3.945401996,3.335528655,8.09280882,3.824934474,7.312072786,0,5.696312936,0,1.840874679,2.146763607,7.365349665,8.470667099,2.771760644,0.477021499,6.029198484,7.523131534,4.38653084,1.787996131,6.920315064,5.926401746,0,6.883928641,5.147390355,5.165879375,8.133064609,0,1.194159149,5.997988914,0,1.135442441,1.012107466,0
