X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
FUS,2.468419774,5.358130045,4.595734447,5.639728562,6.62147377,7.568647701,4.546445814,6.35003246,5.644964149,3.201625676,5.491476025,5.278401358,4.626285433,6.544752343,8.403713082,4.479529738,5.130109336,5.581606755,5.646942741,4.531435416,3.930919854,7.143551517,4.395207492,6.795974586,6.988747921,5.607410966,6.539262578,7.911495369,8.434812207,6.000906515,3.423062733,7.140382637,7.65547003,7.250999687,6.42810883,4.337042705,6.288460225,5.178314787,5.650226336,7.359894497,4.406748841,4.272270592,5.151022279,6.778701558,5.717512035,5.022123594,6.279906292,6.354642188,5.009584901,6.270613348,5.623721213,4.933437577,4.624745468,7.589924973,5.682079763,7.280896041,5.737931056,3.646571345,4.95101481,6.306171734,5.789031236,5.547579244,4.045368335,7.545144143,4.984655797,4.544058794,5.938642589,6.358016863,5.915672627,5.338647336,4.100792153,6.301439764,4.728282034,5.280748828,7.162843327,4.787396692,4.536470348,4.361256904,7.128239368,6.779392888,6.037981435,6.173134632,6.998744332,6.294359669,5.753333886,6.823230457,4.326724355,6.135096986,5.797285487,5.691581886,4.463101819,5.199287369,5.843012562,5.219876078,4.767058295,6.129307752,5.19804773,4.970479181,5.485914284,5.109264104,6.330972284,6.614186786
FXR1,4.114678631,1.67187847,7.043401487,0,6.350292392,6.094806106,2.41317356,7.127614926,4.143207822,3.082291805,1.108400089,6.62086875,7.400386113,5.922389302,4.33908755,4.918842914,3.383984329,2.885198779,6.308583245,8.820349946,0,7.751395212,1.540410419,3.564052884,9.95637704,6.954455371,8.274498026,7.273043413,6.545564536,5.353646791,3.955746826,7.97237744,3.786493098,3.59314715,4.367424781,3.697852174,2.842459498,7.324026344,3.953362867,7.648433806,6.11525751,6.516596066,8.577022346,9.063267606,7.957751841,3.741210019,7.245312657,7.749903432,4.399894824,4.930037424,8.192621129,7.102092162,8.028758339,7.309768984,4.376164424,7.767613165,7.456628149,7.095078996,6.362464178,6.156335221,1.376507387,5.573228995,0.653714081,8.274587882,9.368889518,7.228165502,7.384136731,2.527635977,3.284508285,5.313061789,7.362225898,3.960104711,5.628443477,0.800788901,5.614667084,8.218772293,8.35647809,8.117961572,8.540906052,8.641988446,6.627163042,3.306706269,6.358809699,4.005611883,7.379252998,5.841977563,0.843535056,7.383080045,6.68845098,5.169091995,7.68385428,1.960797749,7.616781385,5.748245268,6.899018869,2.254335885,5.216211551,7.872966117,5.834509047,6.806723382,8.498082896,8.777217912
FZD5,3.456230494,7.006002834,1.036664806,4.308897164,6.409691465,6.76494057,9.47428851,2.264172146,3.880490629,7.936676472,5.66421992,5.353296076,1.838266425,3.079976396,2.790727189,9.220926504,3.383984329,4.945374681,4.090648976,2.329567108,2.507955623,7.522944531,3.110211153,5.917911548,9.17666777,9.669688285,0,0,0,4.838728824,2.545693915,4.393114786,6.236382763,2.364741009,2.915888522,5.983651812,8.079638932,1.392221366,3.953362867,4.905897743,6.70189942,3.757430915,6.23026843,1.327763651,3.608635453,5.840347699,6.867473715,2.000278175,0,1.683198107,5.176702095,3.504134042,5.966909823,0,6.877159487,3.126093585,6.960463841,6.178122771,7.55980105,0,7.496605609,0,4.091696965,7.392511837,7.333199126,7.685496189,1.910857064,6.51662896,1.612306479,7.416127336,6.628972614,0,0.81337948,0.800788901,3.008011803,7.347613052,5.860540222,5.358540677,0,0.488054558,5.310665849,6.594275836,7.80893636,6.68540706,4.280751974,3.333019284,7.67822662,0,6.397694515,7.49463961,7.98815875,6.035739043,7.319481726,0.606249443,2.507775278,7.301696774,7.146447673,5.222590909,1.482356854,6.049220939,3.627543451,3.644607367
GATA2,0,0,2.380152696,0,1.440764666,0,0,0,1.566154806,0,0,1.713173657,0,0,0.799065011,0,4.169215272,1.645867077,0,0,0,0,0,1.139493725,0,0,1.854268649,0,0,0,0,0,1.76545616,6.357412593,0,1.763556454,0,3.965639045,0,0,0,1.959811887,3.225640321,0,0,2.964387513,2.97767833,3.13783227,3.930264196,2.228249453,0,0,0,2.973548812,5.365061408,4.227670488,0,1.724020524,0,0,0,5.770905051,0,5.092681921,0,0,0.634188836,0,0,0,0,0,0,0,0.588019865,2.946260873,0,0,2.725432127,0,3.95497422,0,0,0,0,0,3.691157316,3.141887391,4.544390803,0,1.19002091,0.567670653,3.089300194,3.055222019,2.044376322,2.40867962,0.65460619,0,0,0,0,1.21614358
GATA3,8.326998835,2.918171704,6.16942143,3.619659479,0,7.845363336,0,2.524749143,4.673234382,0,7.347595673,6.045209781,0,0,3.682524955,5.416035805,4.674842974,1.645867077,1.548195039,7.304102631,2.507955623,2.935549024,2.529054058,1.139493725,4.066431771,0,9.281868543,3.941258499,2.551857242,0,0,8.801735244,1.378443112,5.586168864,5.738102602,7.589668194,0,5.321776803,7.73800489,8.152196362,8.841877387,6.356199296,6.023480732,7.219100812,6.559508442,6.122296738,5.921297869,3.95417091,0.87809057,7.974915864,6.359604976,2.387507547,4.042272279,7.125276754,4.554131873,4.000595797,3.660302693,5.556771291,5.177004339,7.253510634,6.548292493,7.445753789,7.72624031,3.470013606,6.138188265,5.001561966,5.631736023,6.589841476,0,3.881265593,4.947835692,2.919048106,4.203078311,5.306946821,0,2.046198162,2.876718377,4.321667639,7.152540166,0.488054558,4.776770174,6.526291262,5.17116503,4.64960249,3.321030301,2.878533527,4.297879584,0.605764921,5.979218244,4.758911725,3.317727132,6.59907369,6.368379151,6.907958271,5.928248506,1.657612874,6.463954274,7.759450266,5.169281168,1.999522103,5.481887211,4.958561978
GATA4,0.93120991,0,0,0,0,0,0,0,0,5.569170148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.408300489,0,0,0,0,0.847947427,0,0,0,0,1.392221366,0,0,8.372576868,0,0,0,2.971506104,0,0,0,0,0,0,0,0,4.956755861,0,0,0,0,0,0,0,0,0,5.19075131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931847514,3.777268972,3.377420464,0,0,0,5.01517463,0,0,0,0.62174495,0,0,0,0,0,0
GATA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61703414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.536509784,2.449986726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATAD2A,0.93120991,8.717006308,4.390812962,2.252183486,5.537238543,8.149022539,5.97756408,0.964174378,5.700155377,4.986788924,2.761353499,4.388162972,3.624513182,2.720717223,3.192147476,2.722680715,2.255745585,5.514644142,4.900511997,4.401406911,0,2.112779088,1.540410419,3.235919865,2.644162232,1.81174168,3.518879598,1.284610096,2.551857242,5.406787203,5.997869518,6.659040416,1.378443112,2.853177829,0,1.763556454,4.562681916,7.36726052,3.953362867,5.053080499,4.200947784,5.501918649,6.24093177,5.829911994,2.242707213,5.603910522,5.458852584,5.959207601,4.150464056,5.833444024,6.703758611,5.855472917,5.055196738,7.481346385,6.570763245,6.434498071,4.047656593,5.388470209,5.908561489,3.83628818,4.08439641,4.817502181,3.500526148,5.434431664,2.273142025,1.652100016,5.288615249,2.527635977,7.127778664,4.221913678,4.708646198,6.687878255,4.613355815,3.767115421,4.623490121,6.089050782,0,0.747123103,5.228368145,5.725993181,3.689779458,4.231900072,2.64553383,5.345687752,3.811571668,0,3.551511468,5.918221615,6.13534065,4.078921065,2.96993131,6.805931917,5.461466487,5.705565024,4.025578953,6.273622371,3.641976441,4.9625216,5.666325837,6.726931923,7.302111582,5.66011017
GCA,6.560422552,2.215312036,5.546566151,6.022113998,0,0,5.536913771,5.835566802,6.630190169,9.260895132,4.8539432,6.375489147,7.977524422,0,5.302998987,2.579819966,0.958993055,0,6.948684377,8.459406737,0,1.412845654,0,8.994027098,0,1.81174168,7.996770587,7.507790691,0,6.065454837,3.955746826,8.077382526,7.49973517,2.15666676,5.738102602,7.418436288,2.030762934,2.906756115,2.543582348,6.744936849,3.746562453,6.232268467,5.579142247,0,5.800857747,1.796815172,6.498303136,6.854862101,7.432775176,0,3.557992376,6.653845317,2.977849805,5.028431768,4.88883535,6.645796295,2.72378566,5.723286796,0.558322741,0.833002182,7.180250655,0,1.443415282,2.948722967,2.507335703,3.614741253,9.787389108,6.271652865,3.682034739,6.239673811,0.607790269,0,0.81337948,0.800788901,1.00458362,7.819696633,6.587539484,1.236881351,10.2096722,7.204933823,4.423612296,7.636006459,5.1182834,0.586960339,6.323978441,6.74420069,5.843113571,7.512395339,8.059347458,6.082756026,8.580842797,7.331471279,7.746906294,0.606249443,0.604854013,8.628966301,8.970653403,0,6.296321208,5.387395275,7.077166653,8.330106615
GINS2,5.92727351,7.55263661,7.175194878,3.092218693,8.676260396,0,4.828227545,7.057250902,5.644681406,7.263302848,7.908724504,5.505791074,8.722487149,8.256231923,7.533355466,7.229822172,9.852038895,6.565167391,8.375107918,8.41465587,9.039113941,7.728958078,6.674756346,9.324757264,8.942511509,7.22041561,7.819852311,8.457067012,9.693286687,8.937842832,0,7.41868484,5.412672807,5.666961668,8.780191411,7.774629123,6.610304521,7.794261394,7.892919926,5.186628095,8.656365004,8.819724231,7.388279269,8.195793857,7.329932008,7.919895733,6.136372862,7.156198459,7.323809745,8.950389471,7.019829259,6.94571269,8.177602768,7.333545257,6.611558331,6.332358889,6.33589514,7.464719487,6.303265315,7.394180886,8.163669302,8.128717827,5.988235339,7.025699616,6.111594472,7.346864278,8.539110632,7.169802873,6.898457998,5.527705967,7.159701911,7.178046328,6.33125604,8.260806779,8.245256277,3.708571282,8.502442785,6.411542654,6.853130581,7.754451584,6.637819544,7.619787063,7.095597991,0,7.648622846,6.603152293,6.731556607,6.761388887,3.86973121,6.656064023,7.293914796,7.253935135,3.586871259,7.797361565,4.863905443,6.582215602,8.015747321,7.066474089,7.024269393,6.464936386,7.361078944,4.291856912
GLMN,6.352473095,1.969032927,9.416608094,10.40519676,11.42499519,5.778145481,5.094634214,4.019270243,6.431452104,7.657132085,11.24020921,8.93908218,7.907096928,10.22267692,10.8071415,2.852660804,4.380106375,7.524540585,7.061901299,8.583164687,2.507955623,8.189618079,4.395207492,9.637000572,3.820517501,4.706341867,4.271260489,6.783303615,9.215276189,3.11619735,3.416539587,10.50366845,5.542149107,2.853177829,4.367424781,4.773403015,2.619103396,2.554460094,9.72504436,6.965406455,7.010667122,7.38144189,6.537576528,7.416923591,2.242707213,8.179507005,7.002564565,9.159232345,7.96985537,6.529885599,8.538999413,7.420127092,0.426431767,8.628654483,6.868770099,2.213492184,5.709203106,8.522036916,7.218206279,8.445884203,8.533580488,5.168256833,9.198304651,5.997430502,9.261171707,4.74044013,0,7.070982705,8.993484053,10.07362853,0,8.164281176,8.436042459,8.595558479,1.00458362,0,7.06867386,10.22129247,9.093954048,9.574867916,9.723289578,8.276602807,0,8.354695066,0,8.490042156,9.064101551,0.605764921,7.725819116,7.607150322,0.51317421,4.038095126,4.861483149,8.139528594,8.272995078,4.936893912,6.905164841,8.299721796,6.751488647,8.482998971,6.731908588,6.779644358
GPC3,0.93120991,8.913997803,0,7.849286422,0,0,5.032421775,0,0,0,7.681587376,0,3.794832206,4.988958416,2.627562896,1.166498683,6.711973725,7.402750689,0.715017749,6.803872642,0,2.112779088,5.577879663,5.039159476,8.957828443,0,2.639548981,0,1.77902575,1.341529679,5.997869518,0,1.378443112,4.019601694,3.816993416,5.927979956,1.020581334,5.539006977,5.30898679,6.655606569,0,5.877799466,4.764315498,7.088645951,4.623008928,4.195478716,5.257439314,6.283287736,5.037459695,5.77638045,2.738227703,5.760046453,0,4.430551555,7.164432961,6.812661262,5.000451886,6.420478088,0,0,8.029075447,6.381048812,4.230326408,4.698353365,3.87096645,8.40555549,5.138651506,6.438709092,3.496591754,5.767442635,3.870069259,4.729259208,6.972371905,2.630958548,6.115975802,5.485855589,6.848071512,8.01183859,6.811677386,7.59559313,5.350410519,6.081357472,2.920596304,7.727808049,3.384528947,6.263099862,3.897504719,1.031092219,6.764566014,5.87957612,7.221430819,5.755799543,5.716288043,5.80325647,4.056164016,0,1.444963088,5.560500075,5.933114905,0.807081858,0,7.507844229
GRHL1,0,0,1.036664806,0,3.382744585,6.094806106,0,0,3.144793192,2.580079231,0,0,1.838266425,3.230818875,0,2.971892048,3.247255147,0,0,2.329567108,0,0,0,3.768913534,0,4.005754889,0,0,0,3.351231497,4.347350757,0,2.887428984,2.853177829,0,4.151159592,2.619103396,0,5.881767215,0,1.164935739,2.279020548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.380392617,0,0,0,0,0,0,0
GRHL2,0,1.297207841,0.609508944,0,1.836720231,4.804198149,0,7.203947817,2.299329259,8.048990571,0,6.866250937,6.22420693,0.950095652,0,0.698068518,0.958993055,1.645867077,0,2.815538034,0,0,0,0.679440463,0,1.81174168,1.206544499,5.508461081,0,4.759229291,8.035074066,0,6.80042723,5.998890367,2.915888522,1.763556454,2.354718754,0,3.414230108,6.431489578,2.577472122,7.49203906,5.985939539,3.096036395,4.976587651,0.694774038,6.824350255,3.632609196,4.797745384,0,5.243031481,2.101638172,6.896911555,6.361090287,2.347539777,0,4.820602282,3.352508634,6.136236059,5.758474221,0.846549682,5.39825541,0,3.646291743,5.691950533,4.181362081,3.654591555,2.527635977,4.592776774,3.729467675,2.050863727,1.672571547,0.81337948,0.800788901,5.829170194,4.204725337,5.032271781,5.358779222,0,1.142515956,0.456290186,6.560683969,0.907822859,6.793703168,3.665837584,3.45744878,5.416440836,7.627454967,4.991046597,4.539748395,2.276401822,5.56329079,5.211479288,4.991657767,6.269200915,6.106026455,5.977557184,4.71436407,5.51888766,2.806808741,4.026054327,5.960413035
GSC,0,0,0,0,0,0,0,0,0,0,0,0,1.613833715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067907482,0,0,0,0,0,0,0,0,0,1.034107615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H2,6.227964689,7.175225848,6.644795804,0,7.216840074,7.235009302,0,7.777820707,5.041647555,9.7099784,5.725079052,7.815981709,4.51073585,4.661440616,4.998550927,4.784887414,8.462597901,0,4.248945835,3.28951995,9.818652461,5.628830484,6.236568165,8.177271158,5.599860588,8.619727415,6.029445659,5.551066132,0,5.376737445,6.986537417,0,7.215024377,6.822876956,0,8.162032891,7.629977977,8.406161918,7.712316502,8.396878711,5.61799357,8.934927429,6.672959001,7.669803546,7.2203225,5.584326077,2.278347014,3.644428227,6.577474185,7.555626266,2.725910472,6.876318215,7.21064993,2.415286575,7.571708656,4.096906222,8.475664797,8.663492955,6.999141816,4.928765709,7.507215212,5.727990105,4.830416287,7.881451918,6.690180681,8.109472997,4.355143616,7.075578123,8.744336962,7.547303963,5.694431245,6.834563703,7.347445053,6.244812711,6.850102764,8.634039145,6.345624471,5.299372577,7.64491288,7.508110424,5.3454029,3.004876274,9.669175928,5.212740185,7.799780632,8.35189442,8.265185903,7.46264903,8.145029432,6.765613712,7.450873252,3.675091122,6.567885819,7.749597886,2.810551491,7.798296407,7.269451617,6.252575922,6.4546093,5.110986391,6.5289329,7.307269177
GTF3C4,1.895544429,4.41990233,6.258407109,2.252183486,0.893225161,0,1.288151264,2.264172146,1.978824009,1.411376598,7.053016934,6.694136212,6.019698873,2.241230947,4.863887826,2.971892048,5.363021906,6.597250258,3.855149707,6.452376633,0,0,0,1.768109778,1.858244829,1.81174168,1.854268649,0,2.551857242,2.486095534,4.347350757,2.585660218,2.32183903,1.913442026,3.816993416,3.697852174,2.030762934,8.98857597,4.652586711,7.996470064,5.11020752,5.232971209,4.433456466,0,6.89732164,6.291586029,3.991004389,4.644212244,5.037459695,2.43903291,2.469365345,2.101638172,0,0.610966026,0.749828269,7.088093677,2.981805406,0,0,0,2.319322044,0,0,4.801293915,0.889040337,3.175669069,2.10848735,3.396778846,4.465215403,0,5.019497169,0,6.358142564,0.800788901,0.588019865,2.046198162,4.0756985,3.081146555,0,2.077386003,0.80241531,4.670238356,1.460702738,6.39823155,6.67496921,1.896524656,6.249345615,2.046390605,5.163802265,5.624537318,1.833141476,0.973983881,3.908834036,0,0,7.562384193,3.641976441,6.262216487,0.923737966,2.554060106,1.208334069,6.139175159
H1F0,0,0,0,0,0,0,6.576835976,0,0,0,0,2.318439161,0.599470328,0,4.935409036,0,0,0,0.715017749,0,0,0,0.966715585,0,0,3.092879842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443232008,0.678210999,0,0,0,0,0,2.611020794,0,0,1.197677647,1.105529797,0,0,0,0,0,1.286963944,0,0,1.073223632,0,0,0,0,0,0,3.686260197,0,0,0,0,0,0,0,0,2.305373492,0,0,0,0,0,2.889228833,0.710160238,0,0,2.461135425,0,0,0,0,0,0,0,0,0
HAND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551857242,0,0,0,0,0,0,0,5.499388609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.765360848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.812491858,0,0,0,0
HAND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCFC1,4.508744822,6.634929198,5.136400052,6.022113998,5.243442853,9.397610461,4.355369591,8.846423599,8.443451436,6.126935722,5.933462511,6.92133385,5.756529618,6.027334807,6.298239972,6.616856465,4.444067869,4.333726346,5.102581605,6.609059737,5.716153598,7.773488736,3.744916767,6.120457885,6.364034751,7.314438121,4.53812312,4.297932864,5.318717921,4.759229291,6.811142813,5.931560837,5.911582099,5.935076066,6.190143718,5.870073262,6.532278435,5.682842433,3.414230108,5.84169034,6.466030983,7.985290708,7.033847338,6.919525435,6.180827482,5.386453645,6.364220546,6.248293522,6.515794804,7.02234317,7.414539727,8.096782505,7.048453376,5.970208052,6.692697446,6.054921924,6.686315638,4.048673374,7.558499684,7.394180886,6.378756291,5.475856099,4.743869747,4.671428158,4.905258947,6.533085401,6.814142017,5.102818618,6.106312335,4.927385285,5.58877155,4.609814008,5.852411251,5.22344648,5.622498013,6.372105213,4.324402087,5.181063156,6.904059037,6.57266475,6.651390852,4.670238356,4.793087781,4.161480284,5.358337044,4.390240095,6.853074468,4.823518338,5.719032747,5.03559271,5.13665153,5.742869085,7.548463928,6.505176534,5.582432643,7.56226083,5.839713914,6.191030264,6.407212492,5.790537168,4.746226522,6.431783799
HDAC9,0,0,0,0,0,0,0,0,0,1.803170275,3.777862099,0,0,0,0.799065011,0,0,0,0,0,0,0,0,0,3.150070402,0,3.145196868,1.284610096,1.77902575,0,0,0,0,0,0,0,0,1.392221366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.334048768,0,0.634188836,0,0.598699271,0,0,0.790166769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710160238,0,0,0,0,0,0,0,1.509806702,0,0,0,0
HESX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950095652,0,5.213161346,0,0,0,0,0,0,4.889063947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17788951,2.850231633,2.76133316,6.262024877,5.810439108,0,0,3.262503633,0,0,0,0,6.404459646,0,0,0,4.155878074,0,0,0,0,0,0,4.853483958,4.073540913,0,0,0,5.290206258,0,0,0,0,0,6.90210259,1.591070763,0,0,0,4.493053919,1.772018115,0,0,0,0,0,0,1.57826454,0,0,0,5.237948648,0,0.585656887,0.606249443,0,0,0,0,0,0,0,2.034887096
HIF1A,8.05915101,8.872719365,6.356824696,8.470939971,9.443489963,8.799249882,9.701131312,9.237552878,11.14645278,5.905128239,7.173446805,7.316562069,11.02863298,6.544176146,8.526245845,6.377605135,9.937848732,10.0665811,4.990599306,9.156730614,9.951570917,10.23163103,7.740307804,9.443131526,5.876875075,8.419747701,10.2066244,6.645228704,9.570012182,9.373480564,10.9441515,9.667504031,6.266526757,11.58039855,6.533826816,10.67900597,9.11201926,9.957803101,7.738331277,9.899017252,9.276625828,9.000355089,9.031536194,9.673218996,7.42199246,9.33371085,8.548333712,8.580062982,4.216979702,8.009332353,8.373814256,8.222334786,8.891506524,9.852474979,5.316536096,9.060605526,9.440452225,6.956989811,9.973112188,2.858201455,7.98134393,7.451335883,9.07814195,8.334665228,7.886051406,8.792806992,7.62212962,11.37177239,9.037967102,8.900598984,9.35260849,8.735274886,8.504399283,9.039577877,8.61821573,7.473897523,7.374727921,9.837495965,10.15825449,8.027641571,10.23124595,10.40606861,9.79825847,9.810698476,9.479225508,7.360971198,8.963205342,10.68770132,9.46910766,8.451435553,7.860855074,7.024701656,10.09266908,9.094951875,8.405206698,9.80814526,9.481360176,7.551666743,9.47985188,6.316783375,8.603511908,9.132482066
HIF3A,0,1.400384348,0,2.20585288,1.575514395,0,0.783309576,0.816196126,0,0,1.116115038,3.185150324,0,0.998008283,1.323165635,1.500625756,0,0,0.715017749,0,2.507955623,0,0,0.690237273,0,0,0,0,0,0.906500662,0,0,0.58876726,3.190340179,0,0,1.020581334,6.058731829,2.543582348,1.384030194,1.257795227,0,4.90478477,4.375215747,0,1.243165926,3.201795561,1.081535249,0,1.751115684,3.691302493,1.275154635,1.00797217,1.368402166,1.105605391,0,0,1.180756842,0.572145515,0.209487926,0,3.132335468,1.054946098,0,1.583908114,1.050643763,1.725798322,5.295468496,0,1.585693432,0,0,0,4.136873472,0,0.841154892,3.399018885,0.922612009,0.917483191,0.488054558,2.227399572,0,0.524170022,0,0.676345316,1.552592587,0.69922889,0.673407488,0.490109951,1.527329621,1.192719607,1.571388516,0,0,0.857970464,0,0.999339075,1.389475124,0,0.494230746,1.696576223,0.4466772
HIST1H1B,7.079234063,6.490396949,0.609508944,0,4.311874944,0,4.499847497,4.929760151,6.7921276,6.160801416,5.109605433,0,6.008313306,3.606917003,0,4.826933822,5.673259283,6.803829631,5.637306063,3.178410302,3.375215929,4.786695342,4.889063947,0,4.459779389,6.664645648,5.074507648,4.188554782,5.484620908,5.298473895,5.626114675,7.37587161,1.378443112,0.758530858,7.672104291,6.187059616,5.084483068,3.965639045,0,4.225707557,4.200947784,5.406840925,5.880637891,7.081103243,5.394420792,5.528766384,5.716409657,2.000278175,4.341462523,7.191943991,6.757693704,4.470057155,6.935565615,7.092041022,7.83265927,4.569083107,6.207167216,5.521031079,5.242579154,7.290056868,6.248352133,1.735764707,2.481739278,3.899306519,0.511945564,4.342424713,3.031543942,6.659517421,5.821451719,5.060805485,4.819873042,2.216104584,2.96641349,4.671732925,5.652970707,5.610190756,2.876718377,3.723773123,0,4.629390726,0,1.688744903,0,4.497572846,5.080115826,2.688472388,6.090225165,3.448097799,5.411314187,2.605941464,4.031114863,3.274755925,3.394201408,2.861470833,3.222371446,3.683940476,6.501009869,5.522343238,2.861994673,5.808402645,3.94652242,5.289906497
