X,H9_00hb4s_001,H9_00hb4s_002,H9_00hb4s_003,H9_00hb4s_004,H9_00hb4s_005,H9_00hb4s_006,H9_00hb4s_007,H9_00hb4s_008,H9_00hb4s_009,H9_00hb4s_010,H9_00hb4s_011,H9_00hb4s_012,H9_00hb4s_013,H9_00hb4s_015,H9_00hb4s_016,H9_00hb4s_017,H9_00hb4s_018,H9_00hb4s_019,H9_00hb4s_020,H9_00hb4s_021,H9_00hb4s_022,H9_00hb4s_023,H9_00hb4s_024,H9_00hb4s_025,H9_00hb4s_026,H9_00hb4s_027,H9_00hb4s_028,H9_00hb4s_029,H9_00hb4s_030,H9_00hb4s_031,H9_00hb4s_032,H9_00hb4s_033,H9_00hb4s_034,H9_00hb4s_035,H9_00hb4s_036,H9_00hb4s_037,H9_00hb4s_038,H9_00hb4s_039,H9_00hb4s_040,H9_00hb4s_041,H9_00hb4s_043,H9_00hb4s_044,H9_00hb4s_045,H9_00hb4s_046,H9_00hb4s_047,H9_00hb4s_048,H9_00hb4s_050,H9_00hb4s_051,H9_00hb4s_052,H9_00hb4s_053,H9_00hb4s_054,H9_00hb4s_055,H9_00hb4s_056,H9_00hb4s_057,H9_00hb4s_058,H9_00hb4s_059,H9_00hb4s_060,H9_00hb4s_061,H9_00hb4s_062,H9_00hb4s_063,H9_00hb4s_064,H9_00hb4s_065,H9_00hb4s_066,H9_00hb4s_067,H9_00hb4s_068,H9_00hb4s_069,H9_00hb4s_070,H9_00hb4s_071,H9_00hb4s_072,H9_00hb4s_073,H9_00hb4s_074,H9_00hb4s_075,H9_00hb4s_076,H9_00hb4s_077,H9_00hb4s_078,H9_00hb4s_079,H9_00hb4s_080,H9_00hb4s_081,H9_00hb4s_082,H9_00hb4s_083,H9_00hb4s_084,H9_00hb4s_085,H9_00hb4s_086,H9_00hb4s_087,H9_00hb4s_088,H9_00hb4s_089,H9_00hb4s_090,H9_00hb4s_091,H9_00hb4s_092,H9_00hb4s_094,H9_00hb4s_095,H9_00hb4s_096
FUS,5.281794343,5.503216928,5.93897553,5.313464455,5.338774702,4.829799881,4.970442037,5.084051771,5.155096567,5.130518612,5.768799109,6.605122236,5.388821955,7.249232503,5.859782556,6.908736029,5.13048451,4.681067305,5.518692193,6.606923531,6.326362009,6.762300149,5.920329913,5.019537838,5.91103462,5.667897429,5.215347582,5.66182657,5.812117306,5.63196383,5.792196012,5.704023716,5.203961269,5.615868862,5.258184441,6.760262614,5.726013553,5.435104445,4.038907212,5.773764599,5.368765236,5.141281579,6.053679488,6.673798914,7.655984769,5.634475088,6.149376249,6.870902636,5.785241389,4.380836152,6.22442354,5.610963753,6.807961499,4.91871219,5.914630264,6.750173706,5.925036395,4.35003204,5.361140149,6.190348027,6.549737882,5.317030603,7.097289045,5.044474048,6.434650414,5.297180711,5.619493864,5.541565214,4.909227891,5.796751816,5.882576232,5.454840728,5.277600001,4.356699337,6.252183494,4.698828328,6.183219936,5.205664435,5.830364742,6.643761747,5.661587482,5.792982369,5.901534761,5.46555701,6.131952754,5.369222925,5.92907216,5.627915883,5.828052782,4.373291095,5.368832837,6.154050012
FXR1,5.375361823,8.232294965,8.452788604,7.790569003,7.422796399,8.69198047,7.823669426,7.340640381,7.376565453,7.862826117,5.911284885,8.640413252,9.378376558,6.373061851,8.136289919,7.826445289,8.857723174,8.864233325,7.886125624,8.151764662,8.797795638,8.898108112,8.697639394,1.300918028,5.444980476,8.29643351,8.877770889,5.114093232,8.4569646,8.967423085,8.828621602,7.785520577,7.821936056,8.607651035,7.119368703,8.502113207,8.573337876,6.246604523,9.122176088,8.665461582,8.612664277,7.036232418,8.627882825,7.264143563,3.604748972,8.622147095,7.057113643,7.901272569,9.206782568,1.031691796,4.747278936,4.097313548,8.104584465,6.365994417,7.188301523,1.408289121,7.705828777,6.08286357,8.417007225,7.815580242,7.120965437,6.764464387,8.262521942,5.894981274,8.039951652,8.470724427,7.674474925,8.172222755,9.45949512,8.402295948,7.599590717,7.222985253,8.644528638,8.01640675,7.772935632,3.066425076,7.910498831,8.046675666,3.326619264,8.561359995,8.775366224,9.200758411,8.438088973,10.02542801,6.902819224,7.889624142,8.367017043,8.329415301,7.435650979,7.207573059,7.356358019,8.206721308
FZD5,6.107108094,6.117179746,5.182452822,5.487818302,5.980875412,7.193697692,5.786552206,4.247832284,5.825283272,6.516974322,6.805848991,5.963460911,7.864653425,6.442622097,4.937558038,1.781852224,7.206526009,4.199806597,2.799798029,7.383824232,8.383838305,8.427221529,7.203971139,7.482675051,5.404134048,7.122844378,7.441426444,9.017529196,8.219431516,7.096613536,5.91133153,6.923734693,8.948427955,6.231668737,6.92365561,4.694358971,4.0202453,8.390213836,8.662820083,6.378183663,5.354762082,4.356854428,7.062078409,6.314785734,7.568351813,7.024971875,6.902232032,6.318137318,5.824231272,7.139384031,7.574594979,5.226402301,5.286359352,7.400032115,5.635442658,8.352625076,7.283387546,5.773172098,7.995736505,6.897178051,5.323304715,8.635466489,5.166142722,5.73943672,2.671907342,4.309459161,6.018678743,6.677034141,4.299950346,7.072184266,7.272189071,7.375753998,6.747518041,7.922805578,6.028727074,7.112655258,6.659852822,6.356415449,6.362700034,6.426760378,5.787614904,5.642515821,0.935501266,7.09845384,8.488427526,0.703140185,7.059834124,5.228320379,5.587542558,5.695378319,6.171758702,2.556815798
GATA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.049708402,0,0,0,0,0,0
GATA3,0,0,0,0,1.251731944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.410492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATAD2A,5.202125678,6.167088966,5.526120969,5.005244654,4.972139669,4.694976874,4.7818865,4.485459601,4.922003829,5.918844092,4.592696281,3.260434585,5.58095419,6.428975774,4.619464796,2.742057672,5.714785194,6.165678282,6.855441852,4.008287095,7.202925189,5.672939573,5.348272303,0.792379018,6.084963494,5.703982488,6.307636669,5.161613626,5.818548821,5.701761907,5.994038306,5.855881965,7.76060797,3.40540203,6.749513992,4.657390055,5.429472586,6.731445089,4.538962121,3.671310985,6.511532587,6.284191446,3.706761489,4.157360025,0,4.017610121,6.080002807,4.261705612,3.961376712,5.148359381,6.582143426,6.136907173,4.280718185,4.936852175,1.190186617,6.497101292,5.732130965,0.905341466,4.82742656,4.453202203,4.742286685,5.757752129,6.496554414,3.39565973,4.003925287,4.235493269,5.579288845,5.579401845,5.344792331,4.858353636,6.612826243,5.529922184,5.503159606,5.858552594,4.257687682,5.374699914,4.807215583,6.015006895,4.812380592,7.614466132,2.739092622,5.296879066,4.123168773,5.597615856,4.864126381,4.010514231,5.413384254,4.895721179,5.667735306,5.64200097,5.191633156,3.116859773
GCA,5.415605113,6.825231073,7.441517343,6.846668651,6.22685548,7.37396493,5.73960442,7.028911337,4.82586335,5.225350381,7.909612237,0.731364791,0.645849687,7.213302071,6.191604614,7.23430958,3.904139978,8.448778226,1.993389886,6.781346794,6.212684256,0,8.456458772,6.387291406,7.257437083,7.169610592,7.792413833,5.733077708,0,7.51728313,6.780052291,6.910425228,7.592741525,6.434438725,2.024171565,7.175917437,6.42772495,5.619691865,6.906556094,6.945950439,8.014518813,6.393850875,7.623528441,1.086055075,7.269358499,5.858363511,4.560285651,0,5.790086764,6.471371236,7.252837504,6.063229487,4.363808232,5.971042837,5.478388382,2.763364298,3.577212027,7.316935651,6.503771494,4.453202203,7.465820599,7.919376277,6.76771141,7.018669944,5.145080422,3.987695833,5.513610819,6.736723532,5.777398201,7.446823895,5.568856641,6.680276771,4.22817388,6.48058261,6.319381282,6.542441873,7.110992216,7.041051565,3.480477224,6.8128237,6.614711038,8.149068721,8.139893834,7.402664427,6.935606773,6.514728511,5.131380744,7.091944014,6.421384802,6.901772859,5.191633156,5.698605551
GINS2,6.696841182,7.385009946,6.03599893,6.068727801,7.416977851,7.024805215,7.206360097,6.617551623,6.787198816,7.444346581,7.549919692,7.111901979,7.487299254,5.782538609,7.916028716,7.836741833,6.747100342,7.655038312,7.752771769,6.84586308,7.817262838,7.588331629,7.354404428,7.61681148,7.620459774,7.593972554,7.003124102,4.961350444,6.385971252,8.160283152,7.608267592,8.110511734,8.118826762,8.03247327,7.71673372,5.90572458,6.109980422,7.103080657,7.514466772,7.70327664,7.012932758,7.349396123,7.462509253,8.75530669,7.297558118,7.413845631,8.21388933,0,6.099838743,5.789464622,8.209319426,8.269661661,7.156940486,8.239520908,8.208571843,0,7.186736314,6.574142047,7.230260438,0,6.86532585,7.382438484,8.155407798,8.038478575,7.486827145,6.326884621,6.514619448,7.719095138,8.373187706,3.869120216,4.836188807,7.223203498,8.475054198,7.598908736,6.698488456,7.548960504,6.54288887,5.464849913,5.756658968,6.257394931,7.220685215,6.498146682,7.35257137,6.686590146,6.438679974,7.419539524,4.566852821,6.457253556,6.895456922,4.959506079,7.611263817,7.596467382
GLMN,4.895664028,8.156324525,8.898942748,4.751166515,7.868786753,7.555352418,8.255363542,6.93653824,7.879750983,6.354246602,7.260832009,4.668330748,8.182373541,8.338210647,7.998158989,9.318528557,6.904073081,9.083695697,8.540487496,5.532208282,7.27519987,4.321182126,3.832455493,0.792379018,7.302587651,7.828378231,8.3827958,5.378236468,9.343183242,7.802540522,6.389893187,7.565346223,0,7.263581731,8.689406114,7.463888435,6.610738199,7.494236336,0,7.013053117,7.054018215,6.206162406,6.590371775,5.807958809,7.83897229,8.576910345,2.732973461,4.65781711,1.217362539,6.83032364,5.720167944,8.404056766,6.645265799,4.750920227,8.287515001,3.653008983,1.423533178,7.081511282,8.13768027,7.000443547,6.611979418,5.47899357,10.01113928,8.46366217,7.929829799,5.941513457,5.409122803,0.714844346,8.152062265,8.195942963,8.920570475,4.367954076,8.282988207,8.508855887,5.175669897,8.753649529,7.841420478,5.83961469,5.124002835,8.803072403,7.508432152,8.106252325,6.541763531,5.399440559,7.453108702,7.960451474,0,8.625415896,6.173769182,7.347527342,4.909942377,6.779510164
GPC3,7.290206799,5.616285196,7.478334577,5.613865632,6.571359803,7.032242347,7.513424565,7.291761491,4.427682992,5.292268319,5.101522844,6.989819103,6.981334817,3.810248865,5.778535095,6.333841255,5.97943703,7.94872613,6.181125516,5.681090449,7.955651696,8.136541446,8.313747277,8.426463403,8.15146176,4.013372299,6.989931411,6.068393079,8.053270938,6.643191837,3.926416475,7.221894266,8.84215205,6.859820033,5.668125188,6.298377188,5.093356558,5.696149274,7.291761223,4.670084432,4.889113452,6.591865037,7.062078409,2.725662051,6.41363436,6.585347673,6.363429067,2.819826475,3.361275283,7.149713954,6.508176364,1.263895219,7.718226171,7.711779844,7.525917177,0,7.306571471,7.210412599,6.452911864,6.09887244,5.757341556,7.838217112,7.022965173,6.971508017,4.346372694,6.509636008,4.78646574,5.859876276,7.390451733,6.500004799,4.875427185,6.282541953,6.33694918,8.380614845,7.145418232,7.731487543,6.337479189,6.15267091,7.292890556,5.117637469,7.279640035,6.392458661,6.956462472,7.385106077,3.095149378,5.891062829,7.214843857,6.796530566,4.662859418,5.528929332,6.596344044,7.826593691
GRHL1,4.613746013,0,0,0,0,0,0,0,1.562862652,0,0,0,0,0,0,0,0,6.737528844,1.316642429,0,0,0,7.367192934,1.676170003,0,1.53287753,0,0,0,0,4.034576188,0,0,0,0,0,0,0.919933311,0,0,7.162848084,0,0,0,0,0,6.343497957,0,2.65554642,0,0,0,0,0,0,0,0,0,0,0,0.83249611,0,0,0,1.65493251,0,0,0,1.996974826,0,1.749635075,3.706441909,0,0,0,0,0,0,0,0,3.250166404,2.394193628,0,0,0,0,0,0,0,6.356358517,0,7.061428095
GRHL2,5.548223697,6.164306456,6.067535068,4.526124153,5.358337651,5.057664904,6.393429965,5.835244281,4.82586335,5.738627759,5.700990477,7.179168072,5.695421744,6.10780572,7.011344723,5.613548826,5.167059661,6.737724608,5.811515309,4.008287095,6.3967376,6.683150822,2.437024277,6.047486012,3.57825958,5.566626161,2.503535279,5.60142039,6.922270217,4.8322425,6.217024623,6.694474261,6.650384851,3.984558529,6.279648827,6.40670963,2.861870993,6.122799903,5.567672233,7.51548232,4.389295357,3.734387789,4.935208681,6.574796442,4.775666127,4.618165525,5.380845828,4.872021762,6.668404898,8.14462496,5.745885038,4.264432966,3.646507699,4.993860576,4.927453069,6.237257703,4.966941766,3.626303714,4.090652919,4.094314748,5.580321091,6.331044284,5.349659395,5.362173341,2.671907342,4.235493269,5.216167758,4.470087922,5.396940092,4.774734609,2.868020286,4.514010734,3.303168593,4.347397264,5.970950995,3.798015524,4.332391601,5.566905775,5.630814951,5.688681736,6.402258784,4.944756515,6.001091248,4.790265452,4.604200059,5.319717729,6.110652563,5.307139655,4.662859418,5.891090177,3.799682124,4.706978233
GSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H2,6.658619298,6.419790744,6.997825446,6.64818735,6.530555544,6.504743896,7.199148409,7.380066735,7.610241497,7.008280522,7.754281143,6.542229786,6.565116946,7.666304576,6.688350612,5.72705285,7.317781471,7.74625775,6.04865457,7.643967505,4.767591675,7.318869239,7.888485023,4.489294448,6.491106805,7.281656279,5.714745212,7.103951926,8.065377096,7.14552774,6.23027831,5.711716968,8.073561359,6.197608299,7.073530093,7.94575258,6.145277359,7.507734768,6.701283727,6.308305109,8.261626329,5.778878407,7.407127465,2.878876257,7.731656134,7.033284945,6.966063042,7.256474937,6.816540953,7.604321491,6.578244605,7.375810467,4.301100574,6.598071551,3.457515215,6.19292736,6.441772526,8.181224288,7.838287826,5.959122506,6.922900859,4.958518539,7.685947616,5.451011219,6.860487107,7.919376794,5.621054043,6.897074674,5.066259918,8.164482003,6.345629015,5.408507214,0,6.640222396,0,6.43599259,6.248069629,8.204204763,0,7.935115544,7.724564552,7.736084435,8.013283015,7.952293308,2.960513147,7.572218712,6.655994147,5.745603589,7.105456688,7.498711067,6.866799545,7.242103868
GTF3C4,4.124207876,0,0,5.364299272,2.705996662,0,6.102872563,4.43952725,5.336653732,4.421229866,3.93409745,0.731364791,0,5.498844577,4.312135525,0,2.423866253,4.814006284,4.546145048,0,6.352878457,1.446131746,5.239790461,3.290297131,6.032326008,4.679036024,7.041993418,1.110879911,5.150432794,2.699871914,6.046654223,0,6.600195863,5.783578418,0.821216795,6.216491717,3.759065231,3.548970938,0,5.254637849,5.527259325,3.941211416,4.935208681,0,5.828544382,5.913990282,2.732973461,0,0,0,5.224685266,5.936911018,5.785500206,2.570039778,0,7.579206903,6.245410612,4.272974428,0,5.798962078,5.933544474,0,0,6.619091271,0,2.311435119,1.64514831,0.714844346,0,5.77090931,3.765667673,2.649319205,3.303168593,0,6.866869204,8.028113211,4.807215583,4.690428117,4.252865165,2.616144407,0,0,3.579018447,4.583057374,0,4.636084745,0,0,5.496881857,0,0.719215881,3.428698684
H1F0,2.510133402,0,0,0,0.75756574,0,1.980230209,3.185777072,3.554487143,0,4.114896164,5.221548068,0,3.541665952,0,0,1.457556767,0.78578453,1.316642429,0,2.595962998,2.153652877,4.969595946,4.375877552,2.551926216,2.931245158,0,5.161613626,0,0,3.388133929,3.463897747,6.627396002,2.166500853,1.341297637,0.726846001,1.882432019,4.235769685,3.955015385,1.563984253,2.633646913,1.018487632,3.441601896,0,3.341357223,0,2.732973461,0,3.961376712,2.637401888,2.272265696,3.69066021,3.180481484,2.233794057,3.78850048,0,0.880652751,2.917649055,0,0,1.357004352,1.833799066,0.857393029,4.509059297,1.052793069,2.796109519,1.64514831,0,3.083903154,0,1.364660191,2.004878681,0,0,0,4.473055086,3.965649033,0,4.627052023,2.779072013,0,0,3.579018447,4.266003502,3.662329151,2.253465127,0,2.172605972,0,3.619749178,1.555257151,1.922540544
HAND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCFC1,4.807673477,5.542571778,5.057819662,5.170169822,5.831408191,6.671664933,5.904753997,5.494957238,5.32509483,6.188477386,4.818164904,7.097994521,5.687698011,5.361918853,5.742859946,5.660676677,6.376466515,6.527128644,6.057401,5.478959059,6.3967376,5.812305071,6.934034983,5.489147415,6.300611993,7.071467732,5.941363746,6.811705296,6.349425044,5.786310773,5.730172036,7.166989291,5.614989978,6.532997829,5.53128289,5.570044031,6.412636465,6.280109921,7.327299579,6.811925337,6.642219225,6.225871157,6.847891738,6.252403165,6.841561326,6.01919541,6.788893764,7.621795828,6.97234768,6.401794636,7.014937705,7.53907412,6.223946978,7.279105029,7.453911534,7.211652488,6.4673716,5.818511171,6.479084617,5.33478563,5.780272851,6.912685093,8.254606097,4.67308173,6.350332317,5.157163103,5.945848852,4.868759329,6.392746183,5.927534715,5.469782055,6.675818676,5.760882644,7.218593662,5.426296141,6.928341392,6.80247009,5.355021319,6.901500205,4.216634945,6.278594209,6.238300783,6.469320827,5.531728202,7.133942182,5.798047313,5.279261958,5.836275676,5.829653879,5.044238834,5.382531764,6.876335273
HDAC9,0,0,0,0,5.848801178,1.884433633,6.163769384,2.201555194,0,6.097855718,1.239110495,1.214384602,0,0,1.231112245,0,0,4.018333395,0,6.593708597,0,0,0,1.300918028,0,0.961113618,1.116153992,1.110879911,0,2.050117018,0,1.08058985,1.509199147,0,7.319648534,0,0,3.932859169,5.835436598,0,4.756470339,0,0,0,0,0,0,3.713866171,0,1.627065389,0,0,2.159765249,1.15999369,2.615249204,0,0,1.207569071,7.005615269,5.184996278,5.010356857,0,6.144587801,0,0,0,0,0,0,0,0.838006453,0.81014476,5.189162078,0,0,0,4.686361639,0,1.0902242,1.302188429,1.094439164,5.7027125,3.464420665,0,7.925311881,0,0,0,0,1.527142424,2.081147035,3.902507953
HESX1,5.899311248,3.192930622,3.617112314,5.575155368,6.101866225,5.439631539,5.087050171,0,5.582118683,5.532642172,0,1.864269612,0,5.738963301,4.579369816,5.43530669,5.785008666,0,4.546145048,4.96274994,6.162752739,0,0,0,7.22262198,5.876652878,6.37047523,7.572206055,0,4.192010719,4.626994036,1.08058985,7.416838255,6.359784227,4.159605219,4.580482812,4.241311734,0,5.238619996,0,5.656962915,5.679871804,0,1.698598517,6.650420658,5.130073267,5.816415314,0,7.805006647,1.627065389,5.869431706,3.69066021,5.32834038,6.157249438,0,0,4.638974419,4.832845175,5.012272871,6.926082303,6.106985683,0,5.460197289,0,0,0,5.61103962,7.745203307,8.979643575,4.63352896,5.683837138,0,5.503159606,0,0,7.132037955,0,6.850358577,5.076519116,6.065468961,0,3.783508618,8.3373641,6.070450043,6.886267206,5.273615601,6.578726091,4.895721179,5.211270634,6.063395953,0,6.101804148
HIF1A,9.365714199,9.0013662,9.226631227,8.498620196,8.659911103,8.120205789,8.14259504,8.52424557,7.613556658,9.33312306,9.06528603,10.03367594,9.613115176,9.819226632,9.880107065,8.751609205,10.0923799,10.48284634,9.569224314,7.623625446,9.645805778,10.08546984,9.020048667,9.788568118,10.40091633,9.329089387,10.50411407,8.798287704,8.600018138,9.805329143,9.59004893,9.751868395,9.154363543,9.810225448,9.105633081,10.22950604,8.852565645,8.382521927,8.655986642,9.743668749,9.032743454,8.155500017,8.008356825,10.12444011,7.885666105,10.16564865,8.22716625,5.991589979,5.56628046,9.849898847,9.490519398,9.353233928,8.928578707,8.569851647,9.34625674,9.676386667,10.26573073,8.049944832,9.527558029,9.051878016,8.652172949,9.582076822,10.24472157,8.819414152,7.797213607,8.349162585,9.202870231,8.550808898,8.280802079,8.807399547,9.687843751,8.370616217,8.984806397,9.200961681,8.432979521,9.525174495,9.192339675,8.810794315,8.92354968,7.086208296,9.109016847,8.873039254,8.665955636,9.604599919,9.271002618,9.935133254,9.151055796,9.793378399,8.529836117,8.424377156,7.28491488,8.74883567
HIF3A,2.995419458,2.206715767,2.938205411,5.254416503,4.849975312,1.90272614,5.23181517,7.120397301,4.618826063,4.573196688,2.784732746,4.234627048,4.593003638,3.104177138,5.077123947,3.321741392,3.246049697,7.203793371,2.550948699,3.962465635,5.821598753,7.086336478,5.878715406,3.456304097,3.886541734,4.872839223,4.32348255,4.039856124,7.00319289,3.536327748,4.082739458,1.132868727,6.640005046,5.013821017,5.314874754,3.625076819,2.834959291,5.511852333,3.999317192,2.635658228,3.53098923,4.345251807,4.648540041,7.304261273,4.00936191,2.001013145,5.134031855,5.737824457,6.510656695,6.42845558,4.047358868,4.453476223,3.225609827,4.826309248,5.870427868,2.134600589,3.165856234,2.936691004,6.105158066,2.890697983,3.970702571,6.24112785,3.284317355,5.574165723,3.920386355,2.927816805,3.228494472,3.062774725,4.1334932,4.370943479,2.566173286,3.671894453,5.648013575,6.85275313,3.302034513,4.599162609,2.968655932,1.388855485,7.067960772,2.2991337,2.990599046,4.665072266,4.001861313,3.246640058,2.57682452,0.768425644,3.130279328,5.657899182,3.389603323,3.877941347,3.010324088,3.199172181
HIST1H1B,4.978595101,4.621731553,0.808476572,5.27049735,4.134906648,4.536653247,4.028296309,4.608712843,3.140382661,3.018702132,4.50896554,7.218072,3.806034487,5.418257956,3.714499509,6.418401805,3.626647718,5.100362135,5.013819777,3.67110713,1.816789046,4.189638681,0.795661158,2.76642335,4.662253107,3.251159862,0,4.525799117,2.863105029,2.300634653,2.790458818,5.152261241,6.627396002,3.145840043,4.717405248,0.726846001,1.480940859,4.092249813,4.202461836,4.429954382,0.901227697,2.615644901,3.824172121,6.334994558,5.230056294,4.208261018,3.32728372,2.333571557,5.719273417,5.105235902,4.028856233,6.234116513,5.105036224,4.683207429,5.597752693,5.638060894,3.935510563,3.146800165,3.703568514,5.119769342,2.043713671,5.422597751,2.5535003,5.569626342,5.270864545,0,4.172570703,4.143553359,4.405546094,3.737278773,3.385560783,2.464752999,4.787246075,6.468140746,4.541403986,0.942697477,2.129171547,4.564495191,5.726212038,5.17730556,3.487705666,3.54127693,3.579018447,0,4.562927674,4.839655327,2.258047436,2.870870936,1.486627779,5.528929332,5.165891803,4.205011407
HLA-DQB1,5.824012969,0,0,5.27049735,0,4.358788438,6.377162328,6.076545571,0.983456932,2.661814873,5.774547621,0,2.850252534,0,2.675796956,0,2.423866253,0,0,4.151297019,5.078887751,0,0,5.99066379,1.147985079,0,6.735502819,0,0,5.409850582,0,0,0,5.534849691,0,4.223844014,7.078428256,0,0,0,3.398377868,6.123670597,0,8.079558488,5.108404814,0.815743517,5.221807989,0,0,0,2.272265696,0,1.724475191,4.815596897,0,0,0,4.832845175,2.32464011,4.343202973,0,0,0,5.21112419,1.052793069,4.235493269,0,0,0,4.300125201,4.256580565,0,4.787246075,0,0,0,3.149618902,1.05598622,0,5.573485098,0,2.884646367,0,5.0334378,5.111457304,5.045716964,0,4.858519534,3.187529136,0,0.719215881,5.878759921
HLA-DRB1,5.131394998,4.709228653,2.939618998,4.260347991,3.061493307,5.94813462,3.356590131,2.5858402,4.544050159,3.505209603,0,2.795326464,3.480767859,3.323008786,0,0,0,1.665433135,0,2.946287633,0,0,1.305530156,2.869717459,2.21664897,0,0,0,0,0,4.986107323,0,0,6.387708322,4.256563401,4.272084745,4.228272042,1.878169535,0.997307658,0,5.498197469,0,0,6.574796442,0,0,0,7.264648332,0,1.250133756,2.076518749,2.869169813,4.371859981,0,0,0,0,3.554156499,3.459361249,1.807595975,1.740837424,6.361363766,0,3.571067039,0,0,4.171719301,4.868759329,0,4.901496529,0,0,0,0,0,0,4.779120483,0,0,0.756197136,4.627398415,1.645432366,0,3.587129977,0,0,3.09876869,4.266301175,2.717696577,5.79655042,4.255201323,4.149373374
