X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Fabp3,1.902320321,1.409988371,0.384456562,2.566099681,0.892593072,1.492622147,1.7139315,1.925767743,2.015797739,0.9948741,1.341716771,0.801011955,1.887424932,1.247670587,3.72573026,0.266123261,2.707133302,1.022321157,1.998110748,1.365336139,1.970997854,2.09816749,2.149109914,1.135969584,2.151235553,3.843455313,2.198341843,2.439640372,0.812304579,1.025000911,1.486438092,1.401362129,2.535427714,2.898482878,1.237925349,1.15151349,2.52178516,2.17168355,1.475559471,2.684907156,1.942969232,1.499861515,0,2.133040171,1.474674175,1.604146555,2.144029122,2.612790769,1.101282544,1.03514265,2.312289513,0.87697106,1.892668597,2.213102747,1.220274266,1.695302753,1.727520092,2.742655909,2.161867131,2.909685428,2.093144459,1.605864824,0.658426532,1.151080222,3.206204549,1.989944852,2.568118674,1.172704291,1.661962555,1.99184422,1.551468778,2.121179373,1.114456352,0.763971248,2.277747887,2.512831038,2.261704637,1.753133837,1.560586939,1.177114241,3.209004842,1.429202863,2.159542207,1.683052017,1.711829513,3.252253296,2.748791837,0.71321057,1.457527031,1.760805477
Fam129b,2.785773113,2.788856491,2.760918428,2.042121501,2.174109647,2.696647327,2.883620777,1.864849039,2.886794037,1.828650227,2.286012617,2.355469948,2.323287155,2.65538486,1.755544076,2.511002124,1.870512836,3.37588598,2.882042487,2.571165771,2.578616054,2.662448934,2.200970613,2.017029978,3.044013488,2.485852821,1.539111749,2.216658155,3.363970797,2.745066302,2.089213059,2.900239073,1.881014885,2.434876564,1.787328889,2.78783751,2.036195863,2.679450919,2.919535743,2.148272542,3.014400953,1.270306265,3.288077565,2.176759459,2.883492349,1.987012686,2.642704889,3.103938216,2.543217521,2.969214825,3.164026935,2.669769395,1.971890911,1.929375362,2.73110946,2.782315575,1.837008215,1.858588341,3.373209131,1.807668694,1.578609368,1.972589468,1.869351892,2.314954197,1.677971321,3.544341516,1.886902637,2.400120321,2.486500797,1.527085774,2.966179462,2.82603112,2.036309602,2.564297999,2.609703697,2.195825309,3.00919826,2.539445214,1.49089115,2.4026473,2.324589882,3.059068358,2.356857263,2.263771256,2.888233098,1.935721139,1.173048869,2.48394057,3.249512777,2.462446654
Fam234a,0.841496578,0.843656639,1.384617744,0.713715844,0.600184122,0.78079022,0.736146722,1.196123505,0.86595367,1.165087521,1.663820389,1.472849134,0.468516689,0.737237878,1.263153565,0.669569745,1.610526841,1.394704019,1.717954389,1.14664933,1.221929481,1.499661715,1.358762611,0.392334531,0.921709733,1.398028131,1.308152883,1.790036917,1.004566133,1.042934396,1.074543279,1.6797435,0.785271333,2.156637212,1.354656685,0.733777098,0.793779392,1.496050314,1.690238433,0.699645564,1.51043917,1.491396538,1.092334625,0.524671446,1.856196903,0.788468865,1.699994522,0.713073225,1.23455907,1.838936557,2.025355192,1.256351419,0.764962843,1.251473823,1.290303251,0.909610389,0.307146534,0.676336956,1.058508472,0.919972929,0.546489234,1.319187982,0.588485471,0.90145621,1.442260986,0.986991305,1.261292072,0.786495125,1.514936047,1.070764248,0.574781828,1.132159291,0.983226731,1.322178625,1.391143397,1.569904187,1.811045758,1.425204955,1.083240202,1.117525225,0.736604937,1.572339047,1.036010275,0.868766313,1.351129266,0.731414409,1.50782191,1.147556321,1.170346916,0.513965638
Fam25c,4.08710865,3.492275408,4.299670655,3.584063952,4.152036357,3.626937897,3.46915199,4.255345477,3.420018646,4.035936363,3.09559547,3.634593664,4.564994051,3.255891576,3.665221559,4.182222641,2.203747858,2.682521759,3.987677518,3.471243812,2.605658548,2.891830665,2.865159583,3.481787662,3.846649131,4.766937825,3.507170779,3.113423108,3.387706578,2.931599271,3.357616339,3.351291007,2.707167704,3.575695232,2.916064125,2.282597515,3.78366722,2.990298964,4.235564886,3.323172658,3.998964266,2.998500823,1.226626723,2.947550885,1.100173552,3.669745686,4.457368068,3.627494682,3.317357167,2.891193052,3.787065702,3.920907548,3.252611067,4.211418868,4.048423059,3.245707212,3.308059217,4.031775397,3.663533324,4.32050165,2.701069863,3.826763484,3.284302859,3.787684495,3.410522179,4.615912107,2.558078599,3.316188179,3.67744284,3.22249186,3.249661353,1.88221318,2.883944881,3.598011984,3.084658503,3.578185499,3.53577499,3.299727962,3.992018167,4.122745152,3.175969948,3.524827964,4.661880508,3.679433753,2.70257768,3.968878108,3.774339101,3.374314454,4.30247799,3.541873714
Fblim1,2.813319359,3.152106803,1.822775018,2.497694343,3.120934039,3.301557082,2.401789727,2.539668096,2.887155849,2.707369007,3.244941328,2.711290118,2.669200711,2.874867655,3.098825235,2.044994812,2.651415074,3.378186847,3.008676983,3.287792653,3.589899882,2.736905223,2.665793587,3.724613741,2.864571712,3.48792637,3.235259018,3.829099105,1.975249945,3.551728736,2.802915582,2.296676609,2.560965247,2.335494527,2.69054124,2.899538988,2.263660575,2.476285305,2.954601081,3.117538012,4.127441404,3.101669294,3.044267962,2.923595437,2.087527973,3.009346517,3.293059809,3.551374285,2.515385901,2.673838491,3.0919831,1.919149708,3.463268877,3.420233899,2.925497803,3.536845034,2.32615975,3.41716589,3.633678224,2.918563436,3.112299101,2.864380999,2.542983693,2.256341387,3.109951865,2.563294121,3.66081889,2.974807742,2.73111869,3.825951358,2.943991119,2.150236963,2.726317425,3.179898655,3.441300395,3.420097097,2.856203167,2.818395689,3.281133843,2.672062956,3.002275057,3.01939505,2.942608622,3.192369649,1.908106565,3.024210301,2.608466692,3.649739919,3.193312898,3.038635843
Fdps,2.540478128,2.369111901,3.093957228,2.513498023,2.420743838,2.048904096,3.914957259,3.285981552,2.129403529,2.513238526,2.822634344,2.447569387,3.551201923,2.361324311,2.496424497,3.099922571,3.430671255,4.617678148,1.319844948,3.59241606,2.390680982,2.222817365,2.674273452,2.973987105,4.529110579,3.460549661,2.969752787,1.958659885,2.551079496,2.672342917,2.736157476,3.097824523,3.394820469,2.630114426,1.943887133,2.351094107,3.743641647,2.768959601,3.089579929,3.424960881,2.058355068,2.489767804,2.798580422,3.07768738,1.739376345,3.253061599,3.009067067,3.451348519,3.306944001,2.158126745,3.114668941,2.776115323,2.268517794,2.657380686,2.734504607,2.939033227,2.33376316,3.185709968,2.022719456,1.53753023,2.546408039,3.671693449,3.806594237,2.950352573,2.303707297,2.498795179,3.472098227,2.735537047,2.661543672,1.495535592,1.701636218,1.653508052,3.316577547,2.41173441,2.314751422,3.066914246,2.714371937,2.554866973,2.683495276,3.136869992,1.602474706,2.464910012,2.682104949,3.350691025,1.265939974,2.227518209,1.777863172,2.308411523,4.114511856,2.101850637
Fgf10,0.23281263,0.012292928,0.296125481,0.260474747,0.159026461,0.265711643,0.113627346,0.324748348,0.367573623,0.160612243,0.018930556,0.29105262,0.360447094,0,0.431646742,0.073669277,0.230263648,0.292946223,0,0,0.138038853,0,0.25763231,0.399065391,0.277317767,0.607319034,0.461858894,0.094060681,0,0.083351387,0.041424967,0.106717308,0.046613781,0,0.295965685,0.234502807,0.42382098,0.038511001,0.363118132,0.155876324,0,0.03116956,0.084580931,0,0.122089517,0.476127729,0.692361263,0.170466861,0.064195742,0.009115448,0.085786192,0.149476538,0.08670116,0.276317357,0.11846589,0,0.18368355,0.214207036,0,0,0.099952207,0.339605084,0,0.078044549,0.360794668,0.225539159,0.14261039,0.067457638,0.0816756,0,0.358328765,0.019578758,0.274001159,0.254013217,0.212473851,0.059035595,0.415679832,0.287666091,0.340097632,0,0.562634773,0.158923445,0.086326288,0.165159663,0.179854371,0,0.071357307,0.18656994,0.08709494,0.076669889
Fgf3,0,0,0,0,0.098739904,0.084359282,0,0,0,0.038930894,0,0.2676192,0.127345034,0,0,0.089081714,0.213380541,0,0,0,0,0.565900325,0,0,0,0,0,0,0,0.36651104,0.09442114,0,0.06464603,0,0,0,0.234553578,0.179181401,0,0.09674399,0,0.056737095,0.209038903,0.270676112,0,0.224265535,0,0.139297915,0,0.087097127,0.200338477,0.097280165,0.212952865,0,0.223808225,0,0.162133652,0.09355448,0.092773595,0.175107491,0.128853544,0,0.05277507,0.312293674,0.352022123,0.428559924,0,0.221727881,0,0.169488734,0.095659436,0.018236383,0.036163769,0,0.039954401,0,0.183104347,0,0,0.199681233,0,0.192723806,0,0.387891208,0,0.040420852,0,0,0.018415373,0.110956768
Fgf4,2.009827652,1.341054167,2.799914583,1.821789443,2.756109353,2.131233695,2.708933208,1.038849284,1.126184051,2.74503443,2.896834482,2.153869195,2.306730215,2.6120483,2.109074766,2.361811735,2.584501671,1.612799746,1.459115657,2.403881524,2.41982917,2.373341483,2.038899512,1.018927868,1.143319265,2.040320078,1.620994059,2.186502453,2.899728613,1.876078283,1.772389048,2.018398477,2.346030022,1.340170284,2.300488615,2.12086034,3.03398438,2.251181423,1.415787488,2.088668735,1.908085024,2.003911355,1.455197514,2.329787166,2.298498217,3.076267405,1.687011311,2.611331687,1.530956933,1.918769984,2.346338774,2.386055868,2.582481438,1.315022806,1.465404803,1.39192319,2.38956474,1.842248323,2.373618278,2.482174489,1.776709283,2.340206482,2.531436404,2.437851296,2.341916991,2.565168924,0.53173612,2.351833008,1.616295718,1.535636107,2.715926176,0.731541149,1.237145431,2.788054769,2.202588169,2.404634369,2.605343459,2.306135848,2.081735226,0.783752602,1.489550322,1.529587162,1.997824981,2.302592449,1.118921141,2.363849627,2.197622772,1.957694098,2.604834145,2.295407722
Fgfr3,0,0,0.646804922,0,0,0,0,0,0.27400781,0,0,0,0,0,0,0,0,0.273576558,0.010011547,0.350306778,0.535747384,0.072379426,0,0.286062538,0.347719914,0.423321358,0,0.261821557,0.247984064,0.320429075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390207569,0.391359353,0.148868915,0.410889534,0.346606034,0.360558394,0,0.487427153,0.362034772,0,0.152056214,0,1.397603215,0,0,0.528104871,0,0,0,0,0,0.072201723,0,1.802349781,0.023301565,0,0,0.442108023,0,1.200913968,0,0.20930053,0.245028044,0,0,0,0,0.345980786,0.398125756,0,0,0,0,0.425418462,0.015196923,0,0.887847385
Fhl2,0,0,0.085899764,0,0,0,0,0,0,0,0,0,0,0.061653418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05159381,0,0.025603352,0,0,0,0,0,0,0,0,0,0,0,0.050118435,0,0,0.201329862,0.033607006,0,0,0,0,0.091481137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiz1,1.227042486,1.357730738,1.850035665,1.138729614,2.261454105,1.765446134,1.357024399,1.092966506,1.285635002,1.420618277,2.110833151,1.277705304,1.059245672,1.090308751,1.369239924,1.768744756,1.402262908,1.996256575,0.791461329,1.070579089,1.146353541,1.894074897,1.877301813,1.060233821,1.270992654,0.874345237,1.641821182,1.237312693,1.379135292,1.424454169,1.463364226,1.11518662,1.375386657,1.802490966,2.111694697,1.281423226,1.337330773,1.585942874,2.06972535,1.437178016,1.092358731,1.506710826,1.115311512,1.051509774,1.259855914,1.255138002,2.033137422,1.562335139,1.672263638,1.912253442,1.543773868,1.650025814,1.560920334,1.179702205,1.452252088,2.175653087,1.453835174,1.168850707,1.523181857,1.889518739,1.122259352,1.767622882,1.23474575,1.637318653,1.480772793,1.194706762,1.340857971,1.520698322,0.806599271,0.963892417,1.124638877,1.868589208,1.252482949,1.3356535,1.460235469,1.758269996,1.884614398,1.543006361,1.43083169,1.334748789,1.205891201,1.5012147,1.52230731,1.602563648,1.760735457,1.209189482,1.490457614,1.47345051,1.273655091,1.589369416
Flrt3,0.31390087,0.030460909,0.086759786,0,0.172621568,0,0.079445317,0,0,0.165550492,0.082321649,0,0,0,0.119159605,0,0,0.137496966,0.221063397,0,0.12651749,0.091097251,0.095113482,0,0.051563032,0,0,0.353202655,0,0.203311434,0,0.188041447,0,0.128312976,0.077450117,0.044945554,0.186984584,0.315858758,0.376179419,0.145183406,0.150003378,0.052622136,0.162211588,0.218902816,0.088418171,0.02150506,0,0.023034011,0.145072537,0.072750682,0,0.090563075,0.129980298,0.106727558,0.07469222,0,0.171266731,0,0,0,0,0,0.151211873,0.075601321,0.121522303,0,0.152683164,0.14642148,0.043581722,0,0.374802359,0.060180224,0,0.147208556,0.285496215,0.100292078,0.124486411,0,0.260779005,0.094223227,0,0.094751302,0.200071999,0.081229317,0.179401716,0,0,0.292560372,0.137644385,0.258741786
Fn1,5.593393712,5.314570221,5.313842053,5.760004806,5.940888191,5.455485023,4.80827884,4.975977195,4.888430827,5.176972151,5.505297434,5.649508385,5.36477816,5.237841978,5.834758436,5.156499135,5.24226493,5.434809096,4.290757004,5.303592906,4.800916894,5.069638237,5.034627503,5.414834385,5.458311669,5.861690417,5.619747575,5.116267605,4.609769862,5.337307464,4.984684567,4.277119679,4.923376797,4.926456802,5.239794603,5.476836818,5.120998367,5.898591603,4.95944214,6.023510176,5.16727832,6.148267883,5.652893467,4.488569374,4.315856356,4.840227998,5.709813082,5.680376378,4.536497052,4.178445289,5.655690053,5.01612544,5.051247629,5.077239291,5.627241309,6.144941656,4.72908354,4.777637391,5.605518381,6.056625396,5.457640005,5.120042407,5.383115145,4.862172096,6.384165804,5.639255222,5.683518287,5.714960773,5.597029684,5.174969906,5.357964715,4.915739385,5.203832099,4.639912637,5.368366186,5.755186565,5.801725458,6.268349349,5.917509839,5.834862345,5.607072376,4.824210709,5.050759659,5.333578113,4.61411585,5.1991515,5.708056552,5.487269443,5.805096724,4.548893522
Fosl2,0.242134022,0.266457926,0.052402741,0.205500159,0.189614499,0.021419103,0,0.02878692,0,0.027224636,0.057625181,0.302964787,0,0.028207142,0,0.291157861,0,0,0,0.552733903,0.316225142,0.035736928,0.186242588,0.090694201,0,0,0.011471789,0.032688424,0.13759771,0.027339327,0.394745349,0.072016205,0,0,0.028168232,0.085420539,0.447555461,0.097577921,0.043184547,0.097735853,0.460148132,0,0.021070703,0.227694229,0.07424624,0.129226408,0.445244852,0,0,0.01089747,0.652133365,0,0.372417906,0,0.453392587,0,0.02631631,0,0.01162784,0.077285681,0.627259681,0.044675753,0.821671342,0.031514668,0.883824147,0.389672587,0,0,0.132377539,0.157608426,0.036854437,0.074741115,0.306067871,0.182235623,0.344402515,0,0.259323955,0,0,0.182013876,0.089785557,0,0.45844686,0.230072264,0.035298584,0.036657237,0.280509518,0.033640945,0.671045597,0.156101583
Foxa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07840111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxd3,0.538953706,0.462412403,0.073801604,0.420493587,0.145837001,0.739385116,0.539084294,0.917800881,0.196207905,0.81298725,0.629646224,0.399243066,1.211520083,0.324391501,0.156839252,0.131778471,0.380644417,0,0.050102676,0.53227489,0.061384207,0.5622216,0.380379894,0.07035984,1.377048775,0.017191038,0.907036729,0.34882375,0.364145184,1.302071449,0.056728368,0.496916658,0.953055793,0.305577457,1.054553849,0.577647569,0.724350808,0.557410111,0,0.377878549,0.516778384,0,1.203110619,0.209087312,0.953581816,1.075888206,0.070186425,0.691859713,0.911740309,0.21851284,0.291244824,0.156900269,0.996756034,0.032326991,0.1302683,0.222520188,0.643006858,0.352372629,0.292082615,0.447150262,0.425373616,0.616346767,0.836316527,1.030960074,0.090636233,0.540498375,0.058222707,0.624669605,0.576164352,1.455879888,0.270093233,0.408000298,0.104677989,1.036142841,1.133092602,1.148123902,0.204648772,0.730377789,0.582979568,0.146248754,0.018868384,0.358034791,0.747667779,0.778393303,0.418878192,0.037636264,0.056275126,1.184029071,0.204567974,0.521995677
Foxh1,0.620418185,0.976483454,1.176431239,1.392258521,0.619487023,0.893169692,1.254518345,0.706399527,1.048524174,0.721574463,0.329885788,0.949197604,1.121749166,0.543384903,1.185542358,0.427019338,1.176770435,1.084343902,0.980321711,0.777547854,0.773703133,0.31890557,0.95470185,0.468830373,1.363314151,0.815420518,0.906933674,0.880167961,1.347187295,1.066896307,0.982381712,1.289372162,0.686094083,0.805431919,0.569119855,1.094217403,0.81254563,0.912296259,0.903619515,0.7005668,2.043587102,0.992599139,1.379674267,1.166268103,1.121296718,0.937450593,1.20704515,1.420479002,1.50481665,1.202455372,0.873793996,1.270422698,0.835907296,1.077164412,0.976755546,1.531027271,0.634009378,0.93949956,0.781052317,0.661367014,0.54200981,0.703283105,1.123460309,0.852789914,0.78436968,1.34842653,1.16301628,1.281589028,0.996565418,0.855189215,1.207863061,1.126404286,0.824489963,1.37787144,0.989935661,0.776640755,1.034891509,0.765786352,1.007965696,1.221569207,0.814403189,1.614044531,0.591913071,0.960413666,1.226742085,1.245319656,0.733061032,0.551304367,1.034587326,1.600997794
Foxj2,0,0.101246721,0.359331332,0.00631854,0.228925717,0.32847004,0,0.008419573,0,0.081697627,0.233259086,0.431763167,0.134500647,0,0.344704093,0,0.022375985,0.128960894,0,0,0,0.414823753,0,0,0,0,0,0,0.068809934,0.091714232,0.092576617,0.134332169,0.221831552,0,0.059411991,0.165172974,0.037435235,0,0.038485264,0,0.194982341,0.22759168,0.083116702,0,0.15151603,0,0,0.097344534,0.032592044,0,0.215865265,0.137874992,0,0.105444278,0.026805211,0,0,0.032098207,0.010156594,0.073425022,0.154401198,0.27367038,0,0,0.099423195,0.12408454,0.306509867,0.046892184,0,0,0.054743094,0.573114462,0.042460846,0,0.094056016,0.009949412,0.381330253,0,0.142901089,0,0,0.076367359,0.010244647,0.115038303,0.071984975,0.092204558,0,0.066087829,0.059969712,0.25273063
Foxj3,1.542577825,2.072039103,1.06361949,1.220776375,0.886642359,1.366560096,1.174133929,1.264307939,1.376253614,1.229643612,1.796948084,1.011527833,1.881616691,1.773915376,0.949817539,1.47236219,1.027627867,0.911324098,0.983143072,1.072615312,1.470023329,1.260049111,2.049453969,1.129850679,1.528715028,1.386249879,1.476299282,0.873724105,1.823894911,1.292505475,1.365824215,1.390649527,1.133632565,0.788378815,0.632190467,1.558464421,1.160490176,2.138980614,0.821677429,1.570890915,1.918728456,2.035851079,2.030522515,1.288826323,1.674232139,1.570555617,1.468728687,1.762004281,1.196441872,0.786344346,1.410797072,0.929729394,1.490634046,1.487720659,1.29878815,1.859221278,1.345485485,2.050208425,0.710098249,2.114339631,1.387378733,1.950583544,0.858888285,1.411071772,1.310674035,1.609779154,1.281247337,1.171101546,1.045104574,1.471012141,1.555017485,1.365341636,1.057747373,1.512726842,1.560013824,1.5968952,0.719638676,2.095426917,0.627821407,1.595623635,1.734994292,1.04181958,1.626193844,1.336090287,0.65526227,1.51456207,1.789131619,0.850696547,1.480260414,1.838030609
Foxo1,0.168555271,0.162946014,0.21527092,0.449864421,0.256225492,0.272823099,0.158313924,0.110513834,0.159025698,0.207934781,0.538873676,0.238861391,0.201431106,0.482154365,0.205606089,0.189450098,0.363225177,0.533317707,0.218112986,0.304298622,0.307598222,0.305638973,0.362956753,0.210277972,0.298996415,0.096782246,0.152628967,0.377666556,0.120037468,0.264981595,0.190537199,0.329992112,0.300147684,0.311293287,0.349682947,0.51349395,0.445462276,0.205391315,0.452255741,0.397901621,0.707321101,0.074154983,0.283335207,0.21745113,0.660823274,0.434049562,0.36366186,0.284505463,0.265955836,0.261203384,0.414760432,0.431147451,0.416226094,0.252055847,0.205548646,0.472376698,0.254336608,0.303339708,0.29357623,0.184116193,0.269692348,0.162107486,0.349624868,0.397252213,0.281395778,0.510878788,0.233709317,0.276240681,0.463786741,0.216165161,0.419529778,0.279907379,0.338601264,0.486769988,0.52373076,0.343501947,0.371345766,0.1230265,0.358833661,0.417509111,0.092344959,0.238776527,0.340199503,0.6608279,0.536851721,0.288422108,0.355079667,0.256705774,0.404751008,0.300905677
Foxo3,1.515839797,1.15774007,2.106834114,0.930208249,1.678094239,1.635164111,0.932773886,1.403336139,1.511749918,1.795292036,2.009426238,1.758148388,1.627628424,1.484339613,1.574263894,1.27132526,1.715991874,1.983694627,1.922826102,1.644017139,1.56571664,2.925789742,1.572930854,1.956300851,0.999851778,1.559499951,1.926510785,1.305245955,1.636523405,1.565985236,1.680748045,1.161704464,0.848721924,1.440759288,1.461557765,1.365701424,1.376990127,1.0048918,0.627963334,1.415825165,1.61208826,2.448646364,1.99380979,1.71427904,2.109295577,0.881777186,1.253324616,2.163899094,1.334047995,1.523625586,1.823245281,1.277980917,1.954000717,1.117776407,1.750790144,2.126723276,1.56254273,1.692045923,2.256020273,1.502049373,2.242517376,1.265254003,1.255613855,1.783607562,1.462663299,1.288061175,0.936356353,1.59278107,1.886782205,1.451109524,2.067380922,1.698878426,1.574997508,2.040317181,1.861001189,1.452000469,1.337842934,1.649913506,1.227464786,1.45958557,1.355731411,1.376855092,1.391127035,0.920936861,0.859721637,1.815779362,0.758057864,1.293104918,1.705081076,1.138244655
Foxp1,0.509559813,1.512164733,1.337215578,0.985332678,0.714719468,1.420857222,0.828071281,0.684364737,1.030392102,0.602680126,1.430335746,0.566280591,0.825225121,1.016093167,0.647973775,0.227370305,0.537499416,1.482406467,1.531844614,0.715923817,1.41902326,1.408743131,0.599626136,0.745390479,0.011614503,0.338104709,1.02406973,1.155489339,0.748795955,0.85737937,0.721311032,0.96916393,1.725841807,0.432322924,0.55950479,1.737838422,0.792201418,1.618899122,0.793469565,0.827932492,1.84484426,0.421299744,0.834082047,0.108457256,2.22106926,1.356200856,1.3592891,1.682949316,1.788843675,1.137319755,0.410730103,1.229840111,0.919029734,1.042041702,0.809344369,2.109543487,1.169849067,1.411379621,1.131173933,0.584790081,0.093142439,0.515365797,0.447367341,0.636209106,0.854063658,0.363941632,0.791521507,1.430593764,0.924243485,0.230546725,0.807416615,1.393029824,1.283027207,1.633609259,1.038583548,1.090590078,1.475743101,1.016280178,1.240853493,0.729527313,0.119183219,0.733213955,0.77303523,1.357773762,1.179235631,0.626397469,0.333413049,1.453834308,1.603447101,0.269519544
Foxq1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040936671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059291331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032644365,0,0,0,0
