X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
Elavl2,1.408107207,1.364962795,0.872004201,0.539878932,2.090837281,0.242714442,1.255660294,1.262624785,0.8000604,0.117459079,0.891825595,1.305860835,1.262269126,1.527513094,1.053547724,0.961681661,0.801550833,0.946240227,1.166959048,1.087860103,0.767363715,0.64212482,1.499469576,1.004650092,0.621201465,0.087571323,2.088654545,1.191576855,0.966811684,1.698146277,1.606974393,1.050471318,0.59780732,0.275046099,1.242473047,0.463309337,0.522722376,0.168112757,0.987829674,0.596703205,1.408400447,1.052655116,1.482301748,0.916671534,1.40694236,1.274084659,0.828626483,0.883795385,0.76383906,0.787117317,0.615602164,0.752385914,0.897182013,1.53792122,0.52814734,0.999182914,1.343158813,0.439493057,0.893871112,0.657565433,1.042105836,1.063123279,0.687136674,0.403213095,0.064518655,0.138441847,0.420667127,0.705564904
Elf1,0.895706397,0.304773768,0.817340342,1.426188487,0.824444549,1.132642072,1.026790287,0.685712312,1.216622853,1.060713353,0.915726703,1.345490925,1.831713538,0.871901705,1.024056205,0.748739927,0.370597149,0.851686851,1.01468117,1.14176195,1.21182582,0.760178933,1.072048374,0.740492198,1.278344256,1.383805919,1.006181339,1.448725183,0.239678244,0.643646568,1.110272239,0.921141805,1.359713724,0.517271109,0.569272842,1.632012634,1.186855057,0.653329368,1.055368117,1.404479148,1.294267884,0.299543206,0.803773396,1.099367106,0.609291203,0.400198195,1.275860422,1.100667427,0.663799049,1.376557477,1.046267876,1.135844023,1.173366051,1.012790182,1.181666392,1.369449077,0.939612612,1.542645604,0.942761542,0.148801789,0.442033553,1.283121475,1.206707575,0.711613768,1.59357045,0.608439193,1.311108441,0.304871026
Elf2,1.394888664,1.219402458,1.850502561,1.333552676,1.83458292,1.299069399,1.465714642,1.7133142,1.006671383,2.147044973,1.850939867,1.706972346,1.608897606,1.978814193,1.728776379,1.593021905,1.818778089,1.218395562,1.735271559,1.557116176,1.444361436,0.815844164,1.827547996,1.093754754,1.900268583,1.445790063,1.852199992,1.196941049,1.630478784,1.65217686,1.219355751,2.031434319,1.165084566,2.201482496,1.832606313,1.661123732,2.487354454,1.855246621,2.014460795,1.943921155,2.210056444,1.668685475,1.484816011,1.489376073,2.361341409,1.537947534,1.18375392,1.321303534,1.399176953,1.217079942,1.568246577,1.461076011,2.010404127,1.841808728,1.046105007,1.063602387,1.257243486,2.085565255,0.829703522,0.863274977,1.835842713,2.116414899,1.445572913,1.787091113,2.155784294,1.178789871,1.992328815,2.143033394
Elf3,0.124431192,0.701492953,0.75796728,0.80025838,0.498082936,1.449801105,1.759368549,0.408320642,0.625750859,1.801425706,0.778729669,2.486343145,2.900495748,1.286720516,1.437198502,2.286657128,0,1.529489259,0.685824672,1.343137794,0.4875079,0.814409354,2.29404258,1.185684291,1.565600134,2.260633262,0.05566496,0.121293714,1.108175905,1.486195556,1.25484504,1.694719266,2.140490819,0.2741053,1.529453671,0.660525681,2.648189019,0.584082166,1.098841935,0.116523806,2.906353554,0.390031239,1.186721251,1.216418563,0.854354708,0.247555987,1.449717134,2.451766655,2.047984952,2.337604815,1.150097656,0.42279236,3.277064918,2.544586345,2.586357458,1.293882539,3.507581097,1.975821563,1.197477485,0.865077105,0.533262281,0.594940571,0.137496604,0.860376385,2.384145903,0.131953767,1.482082894,0.041677448
Elf4,0.055512618,0.374379569,0.181869379,0.263217354,0,0.07122044,0,0.40808954,0.210495761,0,0.327460801,0.108075867,0.645650401,0.204586396,0.628660614,0.672647165,0.09437275,0.079053605,0.033730347,0,0,0.129875528,0.103097877,0,0.281102234,0.263093195,0,0,0.007825059,0.029102178,0,0.279701536,0.242953916,0,0.094576196,0.432808095,0.290803815,0.063474778,0.187967156,0,0.733248357,0,0.084760494,0.127789531,0.006751774,0.047600417,0.166352439,0.438050278,0.152042016,0.178931081,0.195686837,0,0.367859625,0.288175628,0,0.208369767,0.502890548,0.1758278,0.233049205,0.191409632,0,0.109504588,0,0,0.253997638,0.174142034,0.453796322,0.012679331
Elk1,0.295515873,0.11521262,0.306154807,0.289899636,0.498289665,0.385646636,0.209036012,0.428538251,0.357248943,0.167032927,0.310974083,0.525392299,0.568535651,0.202019253,0.4895856,0.331950145,0.548591909,0.336505465,0.389196421,0.460423523,0.172356207,0.293044975,0.353573062,0.247477006,0.40758261,0.242870318,0.611642352,0.222544072,0.426490952,0.40824689,0.364217372,0.383313524,0.371478084,0.168728367,0.470268236,0.459394699,0.155521855,0.448890004,0.259075106,0.489898582,0.39052113,0.46219542,0.231863466,0.486742549,0.255843217,0.570231911,0.369065526,0.418867124,0.529098529,0.378892244,0.195539177,0.595540679,0.407880155,0.386393367,0.510376877,0.292616003,0.567783595,0.536819588,0.279916736,0.060824424,0.359104991,0.140756947,0.572599051,0.136032472,0.292690869,0.40496057,0.260197247,0.585375157
Elk4,1.7615953,1.70697085,0.62573898,1.427348799,0.533196013,0.396175858,0.745852197,0.846909966,1.911241105,1.868095967,1.202149894,1.350532419,0.66971679,0.576785846,0.799898417,1.021202724,1.668182002,1.429146234,0.519493154,1.094933946,0.725407189,1.475872963,0.530208955,1.016852927,1.035356156,1.381631477,1.080370865,1.930702655,0.320172827,1.661665363,0.562419332,0.731495683,1.319443622,0.623856588,1.0944209,1.218602452,1.133611081,0.797923054,0.520861675,1.054816079,0.962585705,0.46582604,0.748276374,1.269549293,0.290766114,1.128621131,1.004682924,1.372254823,1.901047219,1.850091793,1.15047591,1.324081583,1.485481943,1.258436089,1.709199556,0.866499531,1.06301641,1.300141198,1.867056414,1.498707771,1.100971221,0.563188043,0.913773478,0.582543729,0.644405587,0.520911948,1.060786375,1.150306014
Ell2,0.298841227,0.620619013,0.965683385,1.036548444,0.500578162,0.680170312,0.472905983,0.337233356,0.946443208,0.785078236,1.243098448,1.636141982,1.372146776,0.419457052,0.966018378,0.800917102,0.858323337,0.563047441,0.652267851,0.404676219,1.131052037,0.600437796,1.186818084,0.982267933,0.375038447,0.482494227,0.869667465,0.962085679,0.541129575,0.71002177,0.682110863,0.896589117,0.992240926,0.217850961,0.409144153,0.644502057,1.053883704,0.756570533,0.594148435,0.634199137,0.680215609,0.766355285,0.512853852,0.813575943,0.731816134,0.792947291,0.502777978,0.373282203,0.507742239,0.781485332,0.486091934,0.562822847,1.011471259,0.666645649,1.317660474,0.653170487,1.246109098,0.295534783,0.504066247,0.389653702,1.316594074,0.615615502,0.462774848,0.307529281,0.860932606,0.616175183,0.621328414,0.268085802
Ell3,0.195480779,0,0.046626041,0.040955265,0.263466511,0.048711825,0,0,0,0.257133318,0.064762643,0.268946017,0,0.053617409,0,0,0,0,0,0,0,0,0,0,0.135597555,0,0.339521744,0,0,0.07566277,0.44800685,0,0,0,0,0.059622837,0,0,0.018420909,0.156786113,0,0.19333733,0,0.058250312,0.268101236,0,0,0,0.249986299,0.077856639,0,0.373514013,0,0.073792714,0,0,0,0,0,0,0.379864879,0,0.492741938,0,0,0,0,0.007385857
Elp2,1.694042577,1.86023728,1.855110246,2.020122384,1.763502016,1.970232669,1.664470008,1.672762624,1.984465576,2.189740484,1.819722278,1.750599496,2.191788178,1.889519058,1.83687307,1.838721955,2.092316267,1.95759221,1.342052219,1.649551991,1.804813317,1.989586172,2.199986152,1.598364102,1.693612689,1.761745261,1.946993158,1.868132411,1.670333982,1.942880883,2.130906223,2.059893148,2.15216658,1.439907992,1.507422752,1.819129368,1.655744704,1.472039851,1.55527897,2.224964107,1.690863679,2.051020044,2.103693236,1.783220022,2.124147802,2.077084259,2.182469834,2.184272279,1.80315478,1.584543928,1.783429931,2.271873063,1.909114171,1.691483005,1.979068833,2.023973642,1.996698538,2.367972143,2.39909894,1.926186519,1.907254921,1.475817638,2.201116262,1.830673892,1.747799259,1.728256077,1.759488413,1.675867748
Emp2,0.094405078,0.343807215,1.246036073,1.012648028,0.306201278,0.57634788,0.766938585,0.582263844,1.086209694,0.370169326,1.419018902,0.536281918,1.259803802,1.105189671,0.999945831,1.116626639,0.323089428,0.314564403,0.9295211,1.328934036,0.82934562,0.721799087,0.672410499,0.746147699,0.894075966,1.208979149,0.711588688,0.273185776,1.18744859,0.565492678,1.331322617,0.843865958,1.562292783,0.377884112,1.144957625,1.335757539,0.62608652,0.396425136,0.957053641,0.588997689,0.824926224,0.855328539,0.669470512,0.56421699,0.895332344,0.829976827,0.498080787,1.880254416,1.817669395,1.178166825,1.006492624,0.481049682,0.796805096,0.477540277,0.329322218,0.908935025,2.639011492,0.253131693,0.392800901,0.828330505,0.89137476,0.756930454,0.474870496,0.8965578,0.761611223,0.678129618,0.204738017,0.694739764
Emx2,0.031180343,0.013847832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015324176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015831809,0,0,0,0.033361148,0,0,0,0,0,0,0,0.032646921,0.095641675,0,0,0.156186691,0
Eomes,0,0.12797385,0,0.366675328,0.126128059,0,0.054228609,0,0.052249631,0.170458083,0.104472676,0,0.105153999,0,0.212770866,0.209758796,0,0,0.057797441,0.112520789,0.010526966,0,0.081732084,0,0.071996367,0.061267457,0,0.13056103,0.172940235,0.065234517,0,0.149664571,0.365978995,0.020608073,0.012609134,0,0.024774707,0.015815007,0.031049501,0,0.265321412,0,0.042376526,0.00989501,0.012945823,0.080257757,0,0.103448713,0.347973016,0.130620418,0.036150201,0,0.098229981,0,0.096035395,0.19450778,0.046472128,0.011459173,0.032715644,0.060109339,0,0.213540233,0,0,0.053648635,0,0.07809058,0.030667089
Ep300,2.546259014,2.475559385,3.110085275,2.180459343,2.953134442,2.634408782,2.342897645,1.994626545,3.002080158,2.568944952,2.468763966,2.732001265,2.790022533,1.983220891,2.525571916,2.41322527,2.797577939,2.873224402,3.082513494,1.277905255,2.294660592,2.923827145,2.453098035,2.897676023,2.154718945,2.045012254,2.988946485,2.397838261,2.397640694,2.766530298,1.916373987,2.220238633,3.413222492,2.344877008,3.251494112,2.319970323,2.736324806,2.443240058,2.349760474,2.990640208,2.798515448,2.545447811,2.704071555,2.624838377,3.101796262,2.381390532,3.305434252,2.104720358,2.145920595,2.734235084,2.053773327,3.289533853,2.121867752,1.952033495,2.391629237,2.872372535,2.168027734,2.991159851,3.057613018,2.851818027,2.660426828,1.773665089,2.619354759,3.087921343,2.281782493,2.482221416,2.889665555,3.035714096
Ep400,3.483787055,2.816448345,2.618023243,2.895370674,2.599791051,2.370032237,2.921211915,2.664533339,2.895665011,3.340813079,2.866385236,3.033627598,3.184719088,1.750999399,2.889754322,2.867349996,2.821583779,1.73706575,2.854048432,2.434494691,2.8045528,3.123844284,2.215956973,2.857782077,2.486123888,2.693623922,3.053024656,3.02253246,2.501498816,3.345763537,3.109245802,2.701638325,2.909312693,2.239796601,2.7405216,2.370982885,3.367690188,2.623272704,2.325268222,2.687592668,3.207888605,2.641937857,3.117332129,2.894495458,2.631673635,2.455614428,2.647531956,2.745681083,3.102919328,2.331429757,2.732302018,2.519608229,2.288201875,2.873461877,2.456321651,2.540947195,2.657079626,3.396608181,2.430369562,2.580342133,3.578289852,2.727189658,2.317550751,1.940145947,2.386761913,2.359492474,3.482787596,3.024297768
Epas1,0.018042618,0.113741751,0.073287647,0.58670802,0.46379284,0.180332336,0.169776053,0.74487397,0.421658216,2.101346029,0.710002827,0.128442193,0,0.367271853,0.1854924,0.094159426,1.504871794,0.006942368,0.121322078,0.405375617,0.486589438,0.716244565,0.070847214,0.278934179,0.581713805,0.173042025,0.506479977,0.208681411,0.36157544,0.175692309,0.112854772,0.306232855,0.116384234,0.326907419,0.565750168,0.26527886,0.449590605,0.072326806,0.216712217,0.761625118,0,0.103455008,0.215684679,0.063727789,0.313016699,0.0310674,0.32955249,0.103361431,0,0,0.462008798,0.240524987,0.053649067,0.041546299,0.557104211,0.271845484,0.02936217,0.07810348,0.023147205,0.394730238,1.350251339,0.374190933,0.211695268,0.061519209,0.185939186,0.296952531,0.327742918,0.837923651
Epha2,1.396768631,2.560668779,3.196873648,1.940429933,3.796765383,1.026930569,1.494089108,1.816941121,2.915625399,0.597586185,2.116936592,0.137052862,2.882205649,2.510518773,1.510726167,2.851225584,2.586485273,1.640284075,3.003192953,1.700286994,1.548265187,2.554601897,1.727584111,1.135740026,1.427614172,1.284265636,1.886821276,4.079779409,1.318371351,1.789702271,0.950799096,1.280807528,2.99239114,1.658877464,2.070101841,2.682690066,2.967879391,1.556276946,2.297806625,2.060540578,1.346448134,1.954203465,1.758515664,0.88388573,3.004375913,1.281859576,1.572370008,1.957222615,2.432144063,1.86770948,1.656113608,2.956885921,2.322406306,2.599891793,0.771848388,2.325440483,2.191110528,2.023075204,2.750243629,2.023779117,3.629618479,2.771766771,2.390861654,2.66676989,2.576053699,2.079717347,1.542415977,2.352771855
Epha4,2.244548262,1.804266004,2.03257925,1.818227506,2.388207264,1.203714382,1.314863314,1.810932868,2.053741743,1.035202091,1.813306007,2.604283452,2.258379027,0.845847607,1.901424749,2.322239964,2.226861609,0.497946584,0.850430661,1.26665329,1.729146656,1.634465338,1.915092024,1.903180023,1.59407323,1.302652679,2.903885156,2.793314405,2.74847741,1.926192544,2.104747017,1.109886496,2.924026588,1.376547981,0.304106275,1.821625446,0.931399434,1.308814127,2.201072504,2.46061704,1.611931663,2.854086439,1.481944704,1.008445865,2.214146187,2.254421736,0.229716804,2.850256067,2.312561476,2.172482482,1.334208524,1.339636416,2.313847734,1.354235553,2.501604823,0.985584968,3.053334179,2.800071864,1.158489822,2.030616644,2.335286813,1.613839682,1.768963304,1.518516637,1.760846925,1.45325054,2.359694936,1.270610039
Eps8,0.394033999,0.643869704,0.050873702,0.150655948,0.015486948,0.267968544,0.237922461,0.137784493,0,0.669283715,0.398318567,0.220930315,0.959314627,0.823239701,0.27827976,0.85166651,1.096733142,0.809719333,0.578887753,0.378217209,0.02219549,0.39507753,0.853519528,0,0.149353151,1.222626815,1.197721769,0.684731195,0.419281135,0.012299848,0.535296226,0.782971508,0.784439131,0.532175875,0.491004356,0.843547499,0.630267571,0.085701351,0.0034473,1.13805422,0.492780043,0.497327531,0.875817819,0.602438552,0.545280667,0.339531146,0.666377826,0.073231294,0.687172695,0.011648919,0.203760482,0.257556809,0.013823449,0.502705295,0.274013148,0.900331563,0.594531995,0.55984212,0.750707548,0.751958676,0.265043515,0.091343047,0.534430605,2.143154658,0.531726542,0,0.011642637,0.303567217
Ercc3,1.188863354,1.231050727,1.244922745,1.505453245,1.89642713,1.652112958,1.433219328,1.613237106,1.726492252,1.356744294,1.613450723,1.843895469,1.624502273,1.234939978,1.572335514,1.223741191,1.651945971,1.573692337,1.597142856,1.195003767,1.914019392,2.035272112,1.311995165,1.98502885,1.087795242,2.171184191,1.182758529,1.500344027,1.5786277,1.170161872,1.651254266,1.625857114,1.249055942,1.159034719,1.255103027,1.386796151,1.672340236,1.396127223,1.373044111,1.790114079,1.272972883,1.427562309,1.33004916,1.250451271,1.715274229,1.723466247,1.265743416,1.608298301,1.499525413,1.511185232,0.946702135,1.821327871,1.47968115,1.466887094,1.656861114,1.874217062,1.519715945,1.846638212,1.793914091,1.549510847,1.630739239,1.281283372,1.511632328,1.014085297,1.549305123,1.381321229,1.430642848,2.210366834
Ercc8,0.303167581,0.800454285,0.727895704,0.628473262,1.017610008,0.816628491,0.579135921,0.811609739,1.103974588,0.93467088,1.391183925,0.797457777,1.337956704,0.584475672,0.44948138,0.709193528,0.739969375,1.081536607,0.432486838,0.723419387,0.785391569,0.669761219,0.770187983,0.795038574,0.665522353,0.35797039,0.972771185,0.273091429,0.400961839,0.390347454,0.838552586,0.441757794,0.336368248,0.915831408,0.967724108,0.635758579,1.469372307,0.94370108,0.648879585,0.649549967,0.673951394,0.402410555,0.702692118,0.559825979,0.511458204,0.973825077,0.656844671,0.94621848,0.539101357,0.556364973,0.427440105,0.837991427,0.426073683,0.565631621,1.03085413,0.180909339,0.648960871,0.420664989,1.119873636,0.730892755,1.265289372,0.36739104,0.28467842,0.693125537,1.014578552,0.452095787,0.598023455,1.335923311
Erf,2.273363005,2.572301801,2.222517154,1.806179087,0.611317804,2.462318963,2.552430663,2.106197488,3.551943263,0.706646511,2.113861816,2.178395018,2.623756966,2.432847938,2.273411491,2.849760326,1.748374757,2.468011803,2.386436944,1.394856535,2.963652821,2.793905518,1.674862199,1.411704213,2.309630698,2.508201582,2.991723081,2.997096139,1.333377748,2.418884446,1.288034711,2.720164404,3.004840951,1.907718313,2.113229034,2.165231639,1.744014432,2.589210535,2.40147438,2.553279649,2.361283166,2.340590917,2.855461731,2.913981484,3.507251836,1.816919241,2.628310966,1.889039594,1.529216031,2.042427147,2.363525521,1.728286396,1.489097822,2.614072684,1.862633343,2.353769416,1.436281041,2.62082961,2.348258759,1.292239146,2.806912375,2.678972548,2.185546019,2.488169922,2.348090689,1.815380477,2.493970773,3.096638795
Erp29,2.529754925,2.050592114,2.356501473,3.037131895,1.931778303,1.658732134,2.710455606,2.421734393,2.647111693,1.515776836,2.814213998,2.262132777,2.461018528,2.402881354,2.513512671,2.439994138,2.210754835,2.298489185,2.848323105,2.289482054,2.582393618,2.681184326,2.387906873,2.37224167,2.64654239,2.181936125,2.394760473,2.89204243,2.169964661,2.101036433,2.491312293,2.198106131,2.39340031,1.649922675,2.345638428,2.694674335,2.536599077,2.264397853,3.066290142,2.257207415,2.457945684,1.616253582,2.734513113,2.620794393,2.498587886,1.928774926,2.602100767,2.431978245,2.591731308,2.206951987,2.420125382,1.642411722,2.310551713,2.333189445,2.441024416,2.755725267,2.577330655,2.128339159,2.433034501,2.484431088,2.803310054,2.882543165,2.766825236,2.505158092,2.740675487,2.164249266,2.689705106,2.47959622
Espl1,1.119629853,1.257890135,1.133165066,1.184077551,1.21426099,1.547899117,1.266402826,1.152627134,0.97165955,0.997275781,1.833296174,1.782638102,1.48773495,0.912500508,1.416925736,0.732466383,1.255200607,1.331780686,1.669449903,1.507284676,0.938354985,1.381231011,0.843633253,0.697763133,1.80640711,1.154617104,0.92397032,1.233484047,0.532264743,1.165900441,0.834517064,1.501537034,1.505419762,0.920016839,0.937596348,1.498850907,1.130658275,1.040226672,1.223206064,1.531341828,1.296985618,1.278428623,1.272327218,1.37767276,1.344418178,0.972939371,1.196701947,1.6217853,1.429891225,0.871639058,1.536771084,1.368299616,1.124311997,1.205903505,1.337739365,1.593818539,1.214023673,1.630257029,0.653308863,1.09970272,0.787285354,1.234704419,1.167126295,0.945391552,1.338291332,0.823809239,1.599332878,1.137666962
Esrra,0.66849793,0.652349513,0.637699761,0.716982624,0.223452073,0.125224818,0.614949231,0.553580214,0.531946388,0.251903161,0.578216522,0.445787522,0.5248586,0.553829032,1.053869594,0.460675213,0.454914576,0.749834128,0.190300513,0.224084378,0.317441777,0.611065274,0.572131994,0.121969995,0.35020337,0.56276823,0.359923504,0.536422421,0.063676946,0.23553745,1.005966324,0.322794745,0.317666438,0.154829812,0.503507823,0.370899075,0.255405214,1.127347286,0.334400504,0.485456035,0.247549105,0.827706779,0.422453636,0.881016938,0.971296057,0.018995483,0.337765245,0.306639706,0.291466463,0.890257174,0.679767389,0.458473027,0.469501764,0.347897804,0.022984175,0.222413258,0.682814402,0.692745616,1.059554109,0.608518943,0.280658027,0.267849128,0.669349694,0.226457362,0.671598604,0.076219683,0.178876996,0.480751285
Esrrb,2.359976935,1.477436599,2.577095773,1.66316029,2.175728831,2.419803228,1.204048495,1.746412642,1.932549954,0,2.630764821,1.227944263,1.736338372,1.439431555,1.303880992,1.217393791,3.064790949,1.364007058,1.976452396,1.178250548,1.978245392,1.472690645,2.069307705,2.274618648,1.660533086,1.137480732,3.077053057,2.395698438,1.651412783,2.414675563,1.889298599,0.79136889,2.145781993,1.94814755,1.676517999,1.98582465,1.668906181,1.629673337,1.03947135,2.637514435,1.703801321,2.568455599,1.046702685,1.219100365,2.550721001,1.613687435,2.709871203,2.235449307,1.653277775,2.393360757,1.090913904,2.835134131,2.18718747,1.071978854,1.859899729,1.088908562,1.391534417,3.228215553,0.965444603,1.906719757,2.421450921,2.248713778,2.672546229,1.455046803,1.876197173,0.841703667,1.091675242,2.533627201
Ets1,0,0.219730171,0,0,0.732885923,0,0.287004216,0,0,0.675775048,1.251876912,1.011640803,0.281945848,0.163665354,0.346303908,0.937974912,0,0.897985246,0.350304551,0.458851709,0.794170865,0.69626562,0.383238502,0,0.070827908,0.33781918,0.114304205,0.234245221,0.022021289,0.827395749,0.019307262,0.520249672,0.795963439,0.281867251,0.17088652,0.256496076,0.636318287,0.024478899,0.948667361,0.055002018,2.193539009,0.223460369,0.69360493,0.433581362,0,0.070262461,0,0.17069233,2.17895017,0.691253269,0.296334011,0.078787835,0,0.16237364,0.139213984,0.478351098,1.063925026,0.409514881,1.045857296,0,0,0.141052453,0,0.384546495,0.284903481,0.033622093,0.171538072,0.247816706
